frame_id,point_id,x,y,z,doppler,snr,noise,timestamp
1,1,0.3883,1.3665,2.0969,0,323,675,28
1,2,1.4756,1.0233,-1.7862,0,323,675,28
1,3,0.4602,2.326,1.8409,0,204,724,28
2,1,0.3883,1.3665,2.0969,0,300,692,61
2,2,1.4756,1.0233,-1.7862,0,300,692,61
2,3,0.3682,2.267,1.9329,0,193,744,61
3,1,0.3883,1.3665,2.0969,0,287,706,95
3,2,1.4756,1.0233,-1.7862,0,287,706,95
3,3,0.3682,2.267,1.9329,0,206,732,95
4,1,0.3883,1.3665,2.0969,0,320,674,128
4,2,1.4756,1.0233,-1.7862,0,320,674,128
4,3,0.4602,2.2501,1.9329,0,231,706,128
5,1,0.3883,1.3665,2.0969,0,316,676,161
5,2,1.4756,1.0233,-1.7862,0,316,676,161
5,3,0.3682,2.267,1.9329,0,217,720,161
6,1,0.3883,1.3665,2.0969,0,304,689,195
6,2,1.4756,1.0233,-1.7862,0,304,689,195
6,3,0.3682,2.267,1.9329,0,223,716,195
7,1,0.3883,1.3665,2.0969,0,303,690,228
7,2,1.4756,1.0233,-1.7862,0,303,690,228
7,3,0.3682,2.267,1.9329,0,227,709,228
8,1,0.3883,1.3665,2.0969,0,298,695,262
8,2,1.4756,1.0233,-1.7862,0,298,695,262
8,3,0.3682,2.267,1.9329,0,198,739,262
9,1,0.3883,1.3665,2.0969,0,293,699,295
9,2,1.4756,1.0233,-1.7862,0,293,699,295
9,3,0.3682,2.267,1.9329,0,194,744,295
10,1,0.3883,1.3665,2.0969,0,312,680,328
10,2,1.4756,1.0233,-1.7862,0,312,680,328
10,3,0.3682,2.267,1.9329,0,211,727,328
11,1,0.3883,1.3665,2.0969,0,296,696,362
11,2,1.4756,1.0233,-1.7862,0,296,696,362
11,3,0.3682,2.267,1.9329,0,217,721,362
12,1,0.3883,1.3665,2.0969,0,314,679,395
12,2,1.4756,1.0233,-1.7862,0,314,679,395
12,3,0.3682,2.267,1.9329,0,239,698,395
13,1,0.3883,1.3665,2.0969,0,312,681,428
13,2,1.4756,1.0233,-1.7862,0,312,681,428
13,3,0.3682,2.267,1.9329,0,229,710,428
14,1,0.3883,1.3665,2.0969,0,314,678,461
14,2,1.4756,1.0233,-1.7862,0,314,678,461
14,3,0.3682,2.267,1.9329,0,216,722,461
15,1,0.3883,1.3665,2.0969,0,310,684,495
15,2,1.4756,1.0233,-1.7862,0,310,684,495
15,3,0.3682,2.267,1.9329,0,206,732,495
16,1,0.3883,1.3665,2.0969,0,294,698,528
16,2,1.4756,1.0233,-1.7862,0,294,698,528
16,3,0.3682,2.267,1.9329,0,191,747,528
