frame_id,point_id,x,y,z,doppler,snr,noise,timestamp
1,1,0.3899,1.5209,2.1057,0,329,640,69
1,2,2.5736,2.4125,-1.7547,0,181,856,69
2,1,0.312,1.426,2.1837,0,320,649,103
2,2,2.5736,2.4934,-1.6377,0,181,855,103
3,1,2.0722,0.8775,-0.0668,0,170,630,135
3,2,0.312,1.426,2.1837,0,330,642,135
3,3,2.5736,2.4934,-1.6377,0,178,858,135
4,1,2.0722,0.8775,-0.0668,0,178,617,169
4,2,0.312,1.426,2.1837,0,335,638,169
4,3,2.5736,2.4934,-1.6377,0,175,860,169
5,1,2.0722,0.8698,-0.1337,0,180,610,203
5,2,0.312,1.426,2.1837,0,342,631,203
5,3,2.5736,2.4934,-1.6377,0,175,861,203
6,1,2.0054,1.0211,-0.0668,0,174,616,236
6,2,0.312,1.426,2.1837,0,353,621,236
6,3,2.6906,2.3667,-1.6377,0,175,861,236
7,1,2.0722,0.8698,-0.1337,0,158,620,269
7,2,0.312,1.426,2.1837,0,347,625,269
7,3,2.6906,2.3667,-1.6377,0,174,862,269
8,1,2.0054,1.0211,-0.0668,0,175,604,302
8,2,0.312,1.426,2.1837,0,338,634,302
8,3,2.6906,2.3667,-1.6377,0,174,862,302
9,1,2.0722,0.8698,-0.1337,0,165,611,336
9,2,0.312,1.426,2.1837,0,347,627,336
9,3,2.5736,2.4934,-1.6377,0,179,857,336
10,1,2.0054,1.0211,-0.0668,0,155,623,370
10,2,0.312,1.426,2.1837,0,337,639,370
10,3,2.5736,2.4934,-1.6377,0,173,862,370
11,1,2.0054,1.0211,-0.0668,0,155,614,402
11,2,0.312,1.426,2.1837,0,355,619,402
11,3,2.5736,2.4934,-1.6377,0,178,858,402
12,1,2.0054,1.0211,-0.0668,0,155,622,436
12,2,0.312,1.426,2.1837,0,343,630,436
12,3,2.5736,2.4934,-1.6377,0,180,856,436
13,1,2.0054,1.0211,-0.0668,0,163,613,469
13,2,0.3899,1.4066,2.1837,0,345,627,469
13,3,2.5736,2.4125,-1.7547,0,183,853,469
14,1,2.0054,1.0211,-0.0668,0,155,622,503
14,2,0.3899,1.4066,2.1837,0,342,629,503
14,3,2.5736,2.4125,-1.7547,0,187,849,503
15,1,2.0054,1.0211,-0.0668,0,165,609,536
15,2,0.312,1.426,2.1837,0,350,622,536
15,3,2.5736,2.4125,-1.7547,0,184,852,536
16,1,2.0054,1.0211,-0.0668,0,169,603,569
16,2,0.3899,1.4066,2.1837,0,353,621,569
16,3,2.5736,2.4125,-1.7547,0,184,852,569
17,1,0.3899,1.4066,2.1837,0,338,635,602
17,2,2.5736,2.4934,-1.6377,0,179,857,602
18,1,2.0054,1.0233,0,0,158,607,635
18,2,0.3899,1.5209,2.1057,0,351,619,635
18,3,2.5736,2.4934,-1.6377,0,179,856,635
19,1,0.312,1.426,2.1837,0,338,633,670
19,2,2.5736,2.4934,-1.6377,0,180,856,670
20,1,0.312,1.426,2.1837,0,337,632,702
20,2,2.5736,2.4934,-1.6377,0,178,857,702
21,1,0.3899,1.5209,2.1057,0,352,615,735
21,2,2.5736,2.4934,-1.6377,0,178,857,735
22,1,0.3899,1.5209,2.1057,0,348,619,769
22,2,2.5736,2.4934,-1.6377,0,179,857,769
23,1,0.3899,1.5209,2.1057,0,335,631,802
23,2,2.5736,2.4934,-1.6377,0,181,855,802
24,1,0.312,1.426,2.1837,0,356,609,836
24,2,2.5736,2.4934,-1.6377,0,183,854,836
25,1,0.3899,1.5209,2.1057,0,316,647,869
25,2,2.5736,2.4934,-1.6377,0,181,856,869
26,1,0.3899,1.5209,2.1057,0,326,637,903
26,2,2.5736,2.4934,-1.6377,0,184,853,903
27,1,0.3899,1.4066,2.1837,0,334,630,935
27,2,2.5736,2.4934,-1.6377,0,185,852,935
28,1,2.0054,1.0233,0,0,188,606,969
28,2,0.3899,1.4066,2.1837,0,342,625,969
28,3,2.5736,2.4934,-1.6377,0,185,852,969
29,1,0.312,1.426,2.1837,0,350,617,1003
29,2,2.5736,2.4934,-1.6377,0,182,854,1003
30,1,0.3899,1.5209,2.1057,0,340,628,1035
30,2,2.5736,2.4934,-1.6377,0,182,855,1035
31,1,2.0054,1.0145,0.1337,0,198,612,1069
31,2,0.312,1.426,2.1837,0,348,620,1069
31,3,2.5736,2.4934,-1.6377,0,181,855,1069
32,1,2.0722,0.88,0,0,231,600,1102
32,2,0.3899,1.5209,2.1057,0,339,629,1102
32,3,2.5736,2.4934,-1.6377,0,181,855,1102
33,1,-2.1391,0.6893,-0.1337,0,202,633,1136
33,2,0.3899,1.5209,2.1057,0,326,643,1136
33,3,2.5736,2.4934,-1.6377,0,180,855,1136
34,1,-2.1391,0.6893,-0.1337,0,223,601,1170
34,2,0.312,1.426,2.1837,0,316,652,1170
