frame_id,point_id,x,y,z,doppler,snr,noise,timestamp
1,1,0.2841,0.2481,-0.4178,0,165,714,24
1,2,2.8883,4.0074,-2.8883,0,260,557,24
1,3,7.7709,3.3805,-2.0722,0,239,550,24
2,1,0.2841,0.2743,-0.4011,0,174,710,58
2,2,-0.4707,0.7944,-0.7966,0,151,613,58
2,3,0.0362,1.1639,-0.3621,0,151,613,58
2,4,2.8883,4.0074,-2.8883,0,285,538,58
2,5,8.03,2.4888,-2.3313,0,227,566,58
3,1,0.3175,0.1649,-0.4345,0,151,705,91
3,2,2.8883,4.0074,-2.8883,0,266,550,91
3,3,7.7709,3.3805,-2.0722,0,230,560,91
4,1,0.3175,0.2035,-0.4178,0,174,705,124
4,2,-0.3983,0.7572,-0.869,0,164,607,124
4,3,0.1448,1.1302,-0.4345,0,164,607,124
4,4,2.8883,4.0074,-2.8883,0,258,559,124
4,5,8.03,2.4888,-2.3313,0,225,567,124
5,1,0.3008,0.2558,-0.4011,0,166,714,158
5,2,0.181,1.0943,-0.5069,0,154,617,158
5,3,-0.3621,0.7326,-0.9052,0,154,617,158
5,4,2.8883,4.0074,-2.8883,0,274,545,158
5,5,8.03,2.7083,-2.0722,0,232,562,158
6,1,0.3175,0.2035,-0.4178,0,162,716,191
6,2,0.181,1.1103,-0.4707,0,170,605,191
6,3,-0.3621,0.7326,-0.9052,0,170,605,191
6,4,2.8883,4.0074,-2.8883,0,266,553,191
6,5,8.03,2.4888,-2.3313,0,245,551,191
7,1,0.3175,0.2035,-0.4178,0,155,721,224
7,2,2.8883,4.0074,-2.8883,0,278,539,224
7,3,8.03,2.4888,-2.3313,0,232,562,224
8,1,0.3175,0.1649,-0.4345,0,152,711,258
8,2,2.8883,4.0074,-2.8883,0,259,560,258
8,3,8.03,2.4888,-2.3313,0,243,551,258
9,1,0.2841,0.2743,-0.4011,0,166,704,291
9,2,-0.4707,0.7944,-0.7966,0,153,610,291
9,3,0.0724,1.1503,-0.3983,0,153,610,291
9,4,2.8883,4.0074,-2.8883,0,255,559,291
9,5,8.03,2.4888,-2.3313,0,233,562,291
10,1,0.2841,0.2743,-0.4011,0,162,715,324
10,2,-0.4345,0.737,-0.869,0,158,608,324
10,3,0.1086,1.1343,-0.4345,0,158,608,324
10,4,2.8883,4.0074,-2.8883,0,288,529,324
10,5,7.7709,3.3805,-2.0722,0,238,556,324
11,1,0.2841,0.2743,-0.4011,0,157,717,357
11,2,-0.4707,0.7563,-0.8328,0,150,613,357
11,3,0.0724,1.1372,-0.4345,0,150,613,357
11,4,2.8883,4.0074,-2.8883,0,262,555,357
11,5,8.03,2.4888,-2.3313,0,229,564,357
12,1,0.3008,0.2275,-0.4178,0,157,712,391
12,2,-0.4707,0.7944,-0.7966,0,153,610,391
12,3,0.0724,1.1503,-0.3983,0,153,610,391
12,4,2.8883,4.0074,-2.8883,0,253,565,391
