frame_id,point_id,x,y,z,doppler,snr,noise,timestamp
1,1,0,1.1512,2.2561,0,380,582,21
2,1,0,1.1512,2.2561,0,356,605,55
3,1,0,1.1512,2.2561,0,375,586,88
4,1,0,1.1512,2.2561,0,366,596,121
5,1,0,1.1512,2.2561,0,371,590,155
6,1,0,1.1512,2.2561,0,357,604,188
7,1,0,1.1512,2.2561,0,388,574,221
8,1,0,1.1512,2.2561,0,379,582,255
9,1,0,1.1512,2.2561,0,371,591,288
10,1,0,1.1512,2.2561,0,387,575,322
11,1,0,1.1512,2.2561,0,371,590,356
12,1,0,1.1512,2.2561,0,385,577,388
13,1,0,1.1512,2.2561,0,390,571,422
14,1,0.0836,0.4179,-0.3677,0,158,605,455
14,2,0,1.1512,2.2561,0,391,571,455
15,1,0.0836,0.432,-0.3509,0,152,608,488
15,2,0,1.1512,2.2561,0,368,593,488
16,1,0,1.1512,2.2561,0,378,583,521
17,1,0,1.1512,2.2561,0,369,592,555
18,1,0,1.1512,2.2561,0,370,591,588
19,1,0,1.1512,2.2561,0,375,587,622
20,1,0,1.1512,2.2561,0,362,600,655
21,1,0,1.1512,2.2561,0,376,585,688
22,1,0,1.1512,2.2561,0,373,588,721
23,1,0,1.1512,2.2561,0,367,595,755
24,1,0,1.1512,2.2561,0,365,596,788
25,1,0,1.1512,2.2561,0,370,591,821
26,1,0,1.1512,2.2561,0,366,596,855
27,1,0,1.1512,2.2561,0,362,599,888
28,1,0,1.1512,2.2561,0,360,600,921
29,1,0,1.1512,2.2561,0,355,606,955
30,1,0,1.1512,2.2561,0,373,588,988
31,1,0,1.1512,2.2561,0,376,585,1022
32,1,0.0501,0.4372,-0.3509,0,158,594,1055
32,2,0,1.1512,2.2561,0,387,574,1055
33,1,0.0167,0.4258,-0.3677,0,165,582,1088
33,2,0,1.1512,2.2561,0,384,577,1088
34,1,0,1.1512,2.2561,0,353,609,1121
35,1,0,1.1512,2.2561,0,365,596,1155
36,1,0.0501,0.4081,-0.3844,0,162,600,1188
36,2,0,1.1512,2.2561,0,365,596,1188
37,1,0.0836,0.4179,-0.3677,0,151,596,1222
37,2,0,1.1512,2.2561,0,380,581,1222
38,1,0.0836,0.4179,-0.3677,0,183,579,1256
38,2,0,1.1512,2.2561,0,386,575,1256
39,1,0,1.1512,2.2561,0,367,594,1289
40,1,0,1.1512,2.2561,0,363,598,1321
41,1,0,1.1512,2.2561,0,373,589,1356
42,1,0,1.1512,2.2561,0,366,596,1388
43,1,0,1.1512,2.2561,0,370,592,1422
44,1,0.1671,0.392,-0.3677,0,151,602,1455
44,2,0,1.1512,2.2561,0,379,583,1455
45,1,0,1.1512,2.2561,0,368,593,1488
46,1,0,1.1512,2.2561,0,390,570,1521
47,1,0.0167,0.3945,-0.4011,0,166,610,1556
47,2,0.0752,1.2858,2.1809,0,367,592,1556
48,1,0,0.4262,-0.3677,0,152,604,1588
48,2,0.0752,1.1487,2.2561,0,374,584,1588
49,1,0.117,0.3942,-0.3844,0,162,585,1622
49,2,0.0752,1.1487,2.2561,0,386,572,1622
50,1,0.0752,1.1487,2.2561,0,369,589,1655
50,2,2.8243,1.8477,-1.4121,0,152,840,1655
51,1,0.0752,1.1487,2.2561,0,369,589,1688
52,1,0.0752,1.2858,2.1809,0,379,584,1722
52,2,-0.4596,2.5143,1.7464,0,178,708,1722
52,3,1.8076,4.1971,-3.1223,0,159,835,1722
53,1,0.156,1.4513,2.1837,0,400,579,1755
53,2,-0.3565,2.512,1.6043,0,179,687,1755
54,1,0.156,1.4513,2.1837,0,407,568,1788
54,2,2.5068,8.6851,-2.5068,0,151,734,1788
55,1,0.078,1.3334,2.2616,0,379,585,1823
55,2,0.5181,2.1401,1.8996,0,249,642,1823
55,3,3.0081,1.6119,-1.5598,0,162,842,1823
56,1,-0.0975,0.3143,-0.3342,0,161,603,1856
56,2,0.0975,0.1553,-0.4317,0,161,603,1856
56,3,0,1.1512,2.2561,0,377,583,1856
56,4,2.7853,2.0553,-1.4483,0,158,854,1856
57,1,0.078,1.4576,2.1837,0,368,589,1888
58,1,0.156,0.1804,-0.2897,0,187,624,1922
58,2,0.078,1.4576,2.1837,0,364,601,1922
59,1,-0.0752,1.2858,2.1809,0,370,580,1956
59,2,-0.2674,2.523,1.6043,0,232,663,1956
59,3,0.1003,1.5316,3.0081,0,152,816,1956
59,4,1.4038,2.4092,-1.9051,0,152,816,1956
60,1,0,1.288,2.1809,0,352,582,1989
60,2,0.1003,1.5316,3.0081,0,196,802,1989
60,3,1.4038,2.4092,-1.9051,0,196,802,1989
61,1,0,1.288,2.1809,0,389,592,2022
61,2,0.752,1.9133,1.9218,0,310,587,2022
61,3,-0.9191,2.2389,1.9302,0,150,721,2022
61,4,0.3677,1.6806,-2.5736,0,150,721,2022
62,1,0.1783,0.2212,-0.2451,0,195,615,2056
62,2,0.0111,0.2082,0.312,0,195,615,2056
62,3,0.0752,1.2858,2.1809,0,371,575,2056
62,4,1.0695,1.4408,2.4065,0,167,662,2056
62,5,-0.3565,2.6639,1.3369,0,167,662,2056
62,6,0.1003,1.874,2.8076,0,163,805,2056
63,1,0.156,1.5623,2.1057,0,405,578,2088
63,2,0.8634,2.1032,1.8132,0,196,631,2088
63,3,-0.4317,2.7688,0.7771,0,196,631,2088
