source,frame_id,point_id,x,y,z,doppler,snr,noise
left,156,2,4.0284,9.7995,-2.6856,-0.5952,191,547
left,156,3,-0.6319,0.5642,-0.1316,-0.2976,167,650
left,157,1,4.6998,9.3944,-3.0213,-0.5952,154,566
left,157,2,-0.6319,0.5642,-0.1316,-0.2976,193,638
left,158,1,-0.6846,0.5133,-0.0527,0,191,624
left,158,2,2.9028,9.666,-2.9028,-0.5952,127,584
left,158,3,-0.6846,0.5133,-0.0527,-0.2976,189,626
left,159,1,0.0658,0.9722,1.9089,0,136,583
left,159,2,2.9028,9.757,-2.5803,-0.5952,136,591
left,159,3,-0.6846,0.5133,-0.0527,-0.2976,178,644
left,160,1,-0.7109,0.4762,-0.0527,0,162,649
left,160,2,3.2253,9.5632,-2.9028,-0.5952,150,581
left,161,1,-0.7635,0.3889,-0.0263,0,115,641
left,161,2,3.2253,9.4593,-3.2253,-0.5952,124,597
left,162,1,0,0.7497,1.7772,0,153,602
left,162,2,2.9028,9.666,-2.9028,-0.5952,134,586
left,163,1,-0.7372,0.4367,-0.0263,0,128,642
left,163,2,2.9028,9.757,-2.5803,-0.8928,160,552
left,163,3,-0.7372,1.277,-0.2765,-0.2976,123,617
left,164,1,-0.7635,0.3817,-0.079,0,129,656
left,164,2,0,0.5899,1.8365,0,115,598
left,164,3,2.9028,9.666,-2.9028,-0.8928,137,561
left,165,1,-0.7899,0.329,-0.0527,0,143,648
left,166,1,-0.8162,0.2608,-0.0263,0,138,664
left,166,2,0.0592,0.875,1.718,0,118,603
left,166,3,-2.6527,0.852,0,0,117,554
left,166,4,-1.797,1.1421,1.797,0,117,554
left,166,5,1.797,1.8155,1.1124,0,117,554
left,167,1,-0.8425,0.1561,0.0263,0,143,631
left,168,1,-0.8162,0.2608,0.0263,0,129,623
left,168,2,-0.8754,1.1865,-0.2765,-0.2976,120,610
left,171,1,-0.0724,0.9134,2.1722,0,127,564
left,171,2,5.3711,9.2249,-2.3499,-0.8928,186,514
left,171,3,0.4937,2.5636,1.876,-0.5952,118,581
left,172,1,0.8162,0.2608,0.0263,0.2976,116,578
left,173,1,0.7899,0.3322,0.0263,0.2976,126,560
left,173,2,4.1929,9.072,-3.2253,-0.8928,139,548
left,174,1,0.0724,0.9134,2.1722,0,128,570
left,174,2,3.8704,9.4152,-2.5803,-0.8928,144,560
left,174,3,0.9676,4.0113,1.797,-0.5952,125,567
left,175,1,4.1929,9.1803,-2.9028,-0.8928,132,568
left,175,2,1.1848,3.747,1.7114,-0.5952,157,541
left,176,1,4.5154,9.026,-2.9028,-0.8928,151,551
left,176,2,1.1848,3.6841,1.843,-0.5952,125,562
left,176,3,5.3711,9.2249,-2.3499,-0.5952,139,557
left,176,4,-8.0567,7.2634,-1.3428,-0.5952,139,557
left,177,1,4.1929,9.2761,-2.5803,-0.8928,152,557
left,177,2,5.3711,9.2249,-2.3499,-0.5952,142,555
left,178,1,4.5154,9.1234,-2.5803,-0.8928,139,568
left,178,2,1.1256,3.6142,1.5008,-0.5952,124,546
left,179,1,4.1929,9.1803,-2.9028,-0.8928,147,555
left,179,2,6.0425,8.7998,-2.3499,-0.8928,183,511
left,180,1,0.1448,1.062,2.0998,0,117,586
left,180,2,4.1929,9.1803,-2.9028,-0.8928,167,539
left,180,3,6.0425,8.7032,-2.6856,-0.8928,205,493
left,180,4,0.4608,2.3224,1.843,-0.5952,166,550
left,181,1,4.5154,9.1234,-2.5803,-0.8928,166,539
left,181,2,6.3782,8.4603,-2.6856,-0.8928,173,517
left,181,3,0.5412,2.3022,1.843,-0.5952,167,544
