source,frame_id,point_id,x,y,z,doppler,snr,noise
right,126,2,-0.7584,3.3179,1.3002,0,113,491
right,126,3,-2.8107,3.388,-0.9369,0,165,565
right,126,4,4.385,7.989,-1.3703,0,143,479
right,126,5,-1.3384,2.6117,-0.6246,5.1869,216,352
right,127,1,-0.2167,3.4718,-1.0835,0,129,488
right,127,2,-2.8107,3.388,-0.9369,0,164,565
right,127,3,4.385,7.989,-1.3703,0,143,479
right,127,4,-1.4277,2.5641,-0.6246,5.1869,221,350
right,128,1,-0.2167,3.5038,-0.9751,0,138,490
right,128,2,-2.8107,3.388,-0.9369,0,161,568
right,128,3,4.385,7.989,-1.3703,0,141,480
right,128,4,-1.3384,2.6117,-0.6246,5.1869,221,346
right,129,1,-0.2167,3.5038,-0.9751,0,137,491
right,129,2,-2.8107,3.388,-0.9369,0,160,569
right,129,3,4.659,7.8323,-1.3703,0,141,480
right,129,4,-1.3384,2.6117,-0.6246,5.1869,222,348
right,130,1,-0.1083,3.4769,-1.0835,0,139,487
right,130,2,-2.8107,3.388,-0.9369,0,164,566
right,130,3,4.659,7.8323,-1.3703,0,144,477
right,130,4,-1.3384,2.6117,-0.6246,5.1869,230,341
right,131,1,-0.2167,3.5322,-0.8668,0,141,491
right,131,2,-2.8107,3.388,-0.9369,0,162,567
right,131,3,4.659,7.8323,-1.3703,0,138,482
right,131,4,-1.4277,2.5641,-0.6246,5.1869,216,350
right,132,1,-0.2167,3.557,-0.7584,0,154,491
right,132,2,-2.8107,3.388,-0.9369,0,160,569
right,132,3,4.385,7.989,-1.3703,0,141,480
right,132,4,-1.3384,2.6117,-0.6246,5.1869,224,345
right,133,1,-0.2167,3.4361,-1.1918,0,128,488
right,133,2,-2.8107,3.388,-0.9369,0,164,565
right,133,3,4.659,7.8323,-1.3703,0,140,481
right,133,4,-1.3384,2.6117,-0.6246,5.1869,221,349
right,134,1,-0.1083,3.5088,-0.9751,0,127,492
right,134,2,-2.8107,3.388,-0.9369,0,163,566
right,134,3,4.659,7.8323,-1.3703,0,143,478
right,134,4,-1.3384,2.6117,-0.6246,5.1869,224,343
right,135,1,0.1147,3.7941,-0.6883,0,118,503
right,135,2,-2.8107,3.388,-0.9369,0,162,567
right,135,3,4.659,7.8323,-1.3703,0,143,477
right,135,4,-1.3384,2.6117,-0.6246,5.1869,227,341
right,136,1,-0.2167,3.4718,-1.0835,0,125,489
right,136,2,0.1147,3.7941,-0.6883,0,114,500
right,136,3,-2.8107,3.388,-0.9369,0,163,566
right,136,4,4.385,7.989,-1.3703,0,140,480
right,136,5,-1.4277,2.5641,-0.6246,5.1869,222,347
right,137,1,-0.2167,3.4718,-1.0835,0,128,492
right,137,2,-2.8107,3.388,-0.9369,0,161,568
right,137,3,4.385,7.989,-1.3703,0,142,478
right,137,4,-1.3384,2.6117,-0.6246,5.1869,218,350
right,138,1,-0.325,3.4954,-0.9751,0,133,489
right,138,2,-2.8107,3.388,-0.9369,0,162,567
right,138,3,4.385,7.989,-1.3703,0,146,475
right,138,4,-1.3384,2.6117,-0.6246,5.1869,240,330
right,139,1,-0.325,3.4954,-0.9751,0,128,491
right,139,2,-2.8107,3.388,-0.9369,0,161,569
right,139,3,4.385,7.989,-1.3703,0,142,478
right,139,4,-1.4277,2.5641,-0.6246,5.1869,215,352
right,140,1,-0.325,3.4954,-0.9751,0,130,489
right,140,2,-2.8107,3.388,-0.9369,0,162,567
right,140,3,4.659,7.8323,-1.3703,0,142,478
right,140,4,-1.3384,2.6117,-0.6246,5.1869,216,351
right,141,1,-0.325,3.4954,-0.9751,0,134,487
right,141,2,-2.8107,3.388,-0.9369,0,162,566
right,141,3,4.659,7.8323,-1.3703,0,143,478
right,141,4,-1.3384,2.6117,-0.6246,5.1869,228,341
right,142,1,-0.325,3.4954,-0.9751,0,134,490
right,142,2,-2.8107,3.388,-0.9369,0,162,567
right,142,3,4.385,7.989,-1.3703,0,141,480
right,142,4,-1.3384,2.6117,-0.6246,5.1869,228,339
right,143,1,-0.325,3.5238,-0.8668,0,138,488
right,143,2,-2.8107,3.388,-0.9369,0,161,568
right,143,3,4.659,7.8323,-1.3703,0,142,479
right,143,4,-1.4277,2.5641,-0.6246,5.1869,214,355
right,144,1,-0.325,3.5238,-0.8668,0,140,487
right,144,2,-2.8107,3.388,-0.9369,0,161,568
right,144,3,4.385,7.989,-1.3703,0,146,475
right,144,4,-1.3384,2.6117,-0.6246,5.1869,233,336
right,145,1,-0.2167,3.5322,-0.8668,0,140,488
right,145,2,-2.8107,3.388,-0.9369,0,162,566
right,145,3,4.385,7.989,-1.3703,0,145,476
right,145,4,-1.3384,2.6117,-0.6246,5.1869,209,358
right,146,1,-0.2167,3.5322,-0.8668,0,141,487
right,146,2,-2.8107,3.388,-0.9369,0,161,567
right,146,3,4.659,7.8323,-1.3703,0,145,476
right,146,4,-1.4277,2.5641,-0.6246,5.1869,223,346
right,147,1,-0.2167,3.5322,-0.8668,0,141,487
right,147,2,-2.8107,3.388,-0.9369,0,161,568
right,147,3,4.385,7.989,-1.3703,0,144,477
right,147,4,-1.3384,2.6117,-0.6246,5.1869,222,348
right,148,1,-0.2167,3.5038,-0.9751,0,142,485
right,148,2,-2.8107,3.388,-0.9369,0,163,566
right,148,3,4.385,7.989,-1.3703,0,147,474
right,148,4,-1.3384,2.6117,-0.6246,5.1869,226,340
right,149,1,-0.2167,3.5038,-0.9751,0,134,491
right,149,2,-2.8107,3.388,-0.9369,0,161,568
right,149,3,4.385,7.989,-1.3703,0,144,476
right,149,4,-1.3384,2.6117,-0.6246,5.1869,228,341
right,150,1,-0.2167,3.5038,-0.9751,0,136,489
right,150,2,-2.8107,3.388,-0.9369,0,163,566
right,150,3,4.385,7.989,-1.3703,0,145,477
right,150,4,-1.3384,2.6117,-0.6246,5.1869,223,348
right,151,1,-0.2167,3.5038,-0.9751,0,137,487
right,151,2,-2.8107,3.388,-0.9369,0,163,566
right,151,3,4.385,7.989,-1.3703,0,143,477
right,151,4,-1.3384,2.6117,-0.6246,5.1869,214,352
right,152,1,-0.2167,3.5038,-0.9751,0,135,489
right,152,2,-2.8107,3.388,-0.9369,0,161,568
right,152,3,4.385,7.989,-1.3703,0,145,477
right,152,4,-1.3384,2.6117,-0.6246,5.1869,217,351
right,153,1,-0.2167,3.5038,-0.9751,0,137,488
right,153,2,-2.8107,3.388,-0.9369,0,162,567
right,153,3,4.385,7.989,-1.3703,0,148,474
right,153,4,-1.4277,2.5641,-0.6246,5.1869,224,345
