source,frame_id,imu_idx,quat_w,quat_x,quat_y,quat_z,accel_x,accel_y,accel_z,free_accel_x,free_accel_y,free_accel_z,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z,rate_x,rate_y,rate_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature,status_byte,packet_counter,time_fine
right,49,3,0.999531,0.00286737,0.0288898,-0.00975022,-0.0580181,-0.0670787,9.83751,-0.0539983,-0.218329,0.787476,-0.000588477,-0.000684621,0.0983749,1,7.15012e-05,-4.0789e-05,-0.000199608,0.0143002,-0.00815779,-0.0399215,0.999531,0.00286737,0.0288898,-0.00975022,0.606438,0.130399,-0.710991,35.1875,1,63160,6364586
right,49,4,0.999532,0.00290585,0.0287594,-0.00996711,-0.0984763,-0.0964845,9.82293,-0.0117182,-0.229604,0.760977,-0.000984127,-0.000977686,0.0982292,1,6.7452e-05,5.30101e-06,-0.000208647,0.0134904,0.0010602,-0.0417293,0.999532,0.00290585,0.0287594,-0.00996711,0.609312,0.128938,-0.712552,35.1875,1,63161,6364686
right,49,5,0.999532,0.00290585,0.0287594,-0.00996711,-0.0984763,-0.0964845,9.82293,-0.0117182,-0.229604,0.760977,-0.000984127,-0.000977686,0.0982292,1,6.7452e-05,5.30101e-06,-0.000208647,0.0134904,0.0010602,-0.0417293,0.999532,0.00290585,0.0287594,-0.00996711,0.609312,0.128938,-0.712552,35.1875,1,63161,6364686
right,49,6,0.999532,0.00290585,0.0287594,-0.00996711,-0.0984763,-0.0964845,9.82293,-0.0117182,-0.229604,0.760977,-0.000984127,-0.000977686,0.0982292,1,6.7452e-05,5.30101e-06,-0.000208647,0.0134904,0.0010602,-0.0417293,0.999532,0.00290585,0.0287594,-0.00996711,0.609312,0.128938,-0.712552,35.1875,1,63161,6364686
left,67,1,0.999534,0.00297116,0.0286074,-0.0101785,-0.0412733,-0.274968,9.7515,-0.0661234,-0.442841,0.684302,-0.000416698,-0.00276802,0.0975144,1,9.49085e-05,-1.46273e-05,-0.000201611,0.0189817,-0.00292546,-0.0403222,0.999534,0.00297116,0.0286074,-0.0101785,0.611153,0.128019,-0.716621,35.1875,1,63162,6364786
left,67,2,0.999534,0.00297116,0.0286074,-0.0101785,-0.0412733,-0.274968,9.7515,-0.0661234,-0.442841,0.684302,-0.000416698,-0.00276802,0.0975144,1,9.49085e-05,-1.46273e-05,-0.000201611,0.0189817,-0.00292546,-0.0403222,0.999534,0.00297116,0.0286074,-0.0101785,0.611153,0.128019,-0.716621,35.1875,1,63162,6364786
left,67,3,0.999534,0.00297116,0.0286074,-0.0101785,-0.0412733,-0.274968,9.7515,-0.0661234,-0.442841,0.684302,-0.000416698,-0.00276802,0.0975144,1,9.49085e-05,-1.46273e-05,-0.000201611,0.0189817,-0.00292546,-0.0403222,0.999534,0.00297116,0.0286074,-0.0101785,0.611153,0.128019,-0.716621,35.1875,1,63162,6364786
left,67,4,0.999536,0.00307231,0.0284693,-0.0103965,-0.173578,-0.145844,9.96889,-0.093389,-0.382549,0.951197,-0.00173624,-0.00148419,0.0996885,1,0.00013277,7.19408e-07,-0.000206312,0.0265539,0.000143882,-0.0412624,0.999536,0.00307231,0.0284693,-0.0103965,0.611666,0.124619,-0.717709,35.1875,1,63163,6364886
right,50,1,0.999536,0.00307231,0.0284693,-0.0103965,-0.173578,-0.145844,9.96889,-0.093389,-0.382549,0.951197,-0.00173624,-0.00148419,0.0996885,1,0.00013277,7.19408e-07,-0.000206312,0.0265539,0.000143882,-0.0412624,0.999536,0.00307231,0.0284693,-0.0103965,0.611666,0.124619,-0.717709,35.1875,1,63163,6364886
right,50,2,0.999536,0.00307231,0.0284693,-0.0103965,-0.173578,-0.145844,9.96889,-0.093389,-0.382549,0.951197,-0.00173624,-0.00148419,0.0996885,1,0.00013277,7.19408e-07,-0.000206312,0.0265539,0.000143882,-0.0412624,0.999536,0.00307231,0.0284693,-0.0103965,0.611666,0.124619,-0.717709,35.1875,1,63163,6364886
right,50,3,0.999537,0.00313533,0.0283385,-0.010609,-0.144771,0.116321,9.88543,-0.115418,-0.0574961,0.851192,-0.00144571,0.00114495,0.0988546,1,9.53053e-05,7.73045e-06,-0.000202556,0.0190611,0.00154609,-0.0405111,0.999537,0.00313533,0.0283385,-0.010609,0.608809,0.125103,-0.71617,35.1875,1,63164,6364986
right,50,4,0.999537,0.00313533,0.0283385,-0.010609,-0.144771,0.116321,9.88543,-0.115418,-0.0574961,0.851192,-0.00144571,0.00114495,0.0988546,1,9.53053e-05,7.73045e-06,-0.000202556,0.0190611,0.00154609,-0.0405111,0.999537,0.00313533,0.0283385,-0.010609,0.608809,0.125103,-0.71617,35.1875,1,63164,6364986
right,50,5,0.999537,0.00313533,0.0283385,-0.010609,-0.144771,0.116321,9.88543,-0.115418,-0.0574961,0.851192,-0.00144571,0.00114495,0.0988546,1,9.53053e-05,7.73045e-06,-0.000202556,0.0190611,0.00154609,-0.0405111,0.999537,0.00313533,0.0283385,-0.010609,0.608809,0.125103,-0.71617,35.1875,1,63164,6364986
right,50,6,0.999539,0.00316614,0.0281977,-0.0108242,-0.335118,0.162183,9.6412,-0.332492,0.0234927,0.61833,-0.00335092,0.0016112,0.0964122,1,6.23085e-05,-2.11755e-06,-0.000206389,0.0124617,-0.00042351,-0.0412778,0.999539,0.00316614,0.0281977,-0.0108242,0.606905,0.126068,-0.714625,35.1875,1,63165,6365086
left,68,1,0.999539,0.00316614,0.0281977,-0.0108242,-0.335118,0.162183,9.6412,-0.332492,0.0234927,0.61833,-0.00335092,0.0016112,0.0964122,1,6.23085e-05,-2.11755e-06,-0.000206389,0.0124617,-0.00042351,-0.0412778,0.999539,0.00316614,0.0281977,-0.0108242,0.606905,0.126068,-0.714625,35.1875,1,63165,6365086
left,68,2,0.999539,0.00316614,0.0281977,-0.0108242,-0.335118,0.162183,9.6412,-0.332492,0.0234927,0.61833,-0.00335092,0.0016112,0.0964122,1,6.23085e-05,-2.11755e-06,-0.000206389,0.0124617,-0.00042351,-0.0412778,0.999539,0.00316614,0.0281977,-0.0108242,0.606905,0.126068,-0.714625,35.1875,1,63165,6365086
left,68,3,0.999541,0.00322083,0.0280182,-0.0110357,0.0943246,0.0859856,9.81098,0.0754644,-0.0684613,0.744307,0.000935348,0.00084276,0.0981101,1,8.5187e-05,-4.20069e-05,-0.000202531,0.0170374,-0.00840138,-0.0405061,0.999541,0.00322083,0.0280182,-0.0110357,0.608349,0.127501,-0.713589,35.1875,1,63166,6365186
right,51,1,0.999541,0.00322083,0.0280182,-0.0110357,0.0943246,0.0859856,9.81098,0.0754644,-0.0684613,0.744307,0.000935348,0.00084276,0.0981101,1,8.5187e-05,-4.20069e-05,-0.000202531,0.0170374,-0.00840138,-0.0405061,0.999541,0.00322083,0.0280182,-0.0110357,0.608349,0.127501,-0.713589,35.1875,1,63166,6365186
right,51,2,0.999541,0.00322083,0.0280182,-0.0110357,0.0943246,0.0859856,9.81098,0.0754644,-0.0684613,0.744307,0.000935348,0.00084276,0.0981101,1,8.5187e-05,-4.20069e-05,-0.000202531,0.0170374,-0.00840138,-0.0405061,0.999541,0.00322083,0.0280182,-0.0110357,0.608349,0.127501,-0.713589,35.1875,1,63166,6365186
right,51,3,0.999542,0.00323115,0.0278892,-0.0112604,0.035007,0.0106719,9.86399,0.0935187,-0.0784559,0.812328,0.000352083,9.86748e-05,0.09864,1,4.00036e-05,9.97871e-06,-0.000217061,0.00800071,0.00199574,-0.0434123,0.999542,0.00323115,0.0278892,-0.0112604,0.6117,0.127003,-0.714626,35.1875,1,63167,6365286
right,51,4,0.999542,0.00323115,0.0278892,-0.0112604,0.035007,0.0106719,9.86399,0.0935187,-0.0784559,0.812328,0.000352083,9.86748e-05,0.09864,1,4.00036e-05,9.97871e-06,-0.000217061,0.00800071,0.00199574,-0.0434123,0.999542,0.00323115,0.0278892,-0.0112604,0.6117,0.127003,-0.714626,35.1875,1,63167,6365286
right,51,5,0.999542,0.00323115,0.0278892,-0.0112604,0.035007,0.0106719,9.86399,0.0935187,-0.0784559,0.812328,0.000352083,9.86748e-05,0.09864,1,4.00036e-05,9.97871e-06,-0.000217061,0.00800071,0.00199574,-0.0434123,0.999542,0.00323115,0.0278892,-0.0112604,0.6117,0.127003,-0.714626,35.1875,1,63167,6365286
right,51,6,0.999543,0.00331511,0.0277656,-0.0115104,-0.162806,-0.339071,9.79893,-0.108972,-0.518407,0.730891,-0.00162623,-0.00341226,0.0979885,1,0.000113997,1.76783e-05,-0.000241326,0.0227994,0.00353566,-0.0482652,0.999543,0.00331511,0.0277656,-0.0115104,0.614023,0.12608,-0.718698,35.1875,1,63168,6365386
left,69,1,0.999543,0.00331511,0.0277656,-0.0115104,-0.162806,-0.339071,9.79893,-0.108972,-0.518407,0.730891,-0.00162623,-0.00341226,0.0979885,1,0.000113997,1.76783e-05,-0.000241326,0.0227994,0.00353566,-0.0482652,0.999543,0.00331511,0.0277656,-0.0115104,0.614023,0.12608,-0.718698,35.1875,1,63168,6365386
left,69,2,0.999543,0.00331511,0.0277656,-0.0115104,-0.162806,-0.339071,9.79893,-0.108972,-0.518407,0.730891,-0.00162623,-0.00341226,0.0979885,1,0.000113997,1.76783e-05,-0.000241326,0.0227994,0.00353566,-0.0482652,0.999543,0.00331511,0.0277656,-0.0115104,0.614023,0.12608,-0.718698,35.1875,1,63168,6365386
left,69,3,0.999543,0.0033828,0.0276358,-0.01175,-0.23223,-0.0937609,9.89508,-0.163541,-0.255908,0.892647,-0.0023205,-0.000956305,0.0989507,1,9.98778e-05,1.13136e-05,-0.000230591,0.0199756,0.00226272,-0.0461182,0.999543,0.0033828,0.0276358,-0.01175,0.61351,0.128035,-0.718652,35.1875,1,63169,6365486
left,69,4,0.999543,0.0033828,0.0276358,-0.01175,-0.23223,-0.0937609,9.89508,-0.163541,-0.255908,0.892647,-0.0023205,-0.000956305,0.0989507,1,9.98778e-05,1.13136e-05,-0.000230591,0.0199756,0.00226272,-0.0461182,0.999543,0.0033828,0.0276358,-0.01175,0.61351,0.128035,-0.718652,35.1875,1,63169,6365486
left,69,5,0.999543,0.0033828,0.0276358,-0.01175,-0.23223,-0.0937609,9.89508,-0.163541,-0.255908,0.892647,-0.0023205,-0.000956305,0.0989507,1,9.98778e-05,1.13136e-05,-0.000230591,0.0199756,0.00226272,-0.0461182,0.999543,0.0033828,0.0276358,-0.01175,0.61351,0.128035,-0.718652,35.1875,1,63169,6365486
right,52,1,0.999544,0.003439,0.0274938,-0.0119844,-0.249315,0.130683,9.81978,-0.249429,-0.079424,0.807045,-0.00249284,0.00129047,0.098198,1,8.89872e-05,-1.40735e-06,-0.000224978,0.0177975,-0.000281471,-0.0449956,0.999544,0.003439,0.0274938,-0.0119844,0.611133,0.128516,-0.717115,35.1875,1,63170,6365586
right,52,2,0.999544,0.003439,0.0274938,-0.0119844,-0.249315,0.130683,9.81978,-0.249429,-0.079424,0.807045,-0.00249284,0.00129047,0.098198,1,8.89872e-05,-1.40735e-06,-0.000224978,0.0177975,-0.000281471,-0.0449956,0.999544,0.003439,0.0274938,-0.0119844,0.611133,0.128516,-0.717115,35.1875,1,63170,6365586
right,52,3,0.999544,0.003439,0.0274938,-0.0119844,-0.249315,0.130683,9.81978,-0.249429,-0.079424,0.807045,-0.00249284,0.00129047,0.098198,1,8.89872e-05,-1.40735e-06,-0.000224978,0.0177975,-0.000281471,-0.0449956,0.999544,0.003439,0.0274938,-0.0119844,0.611133,0.128516,-0.717115,35.1875,1,63170,6365586
right,52,4,0.999546,0.00343995,0.0273374,-0.0122341,-0.15755,0.0658938,9.7596,-0.176886,-0.101734,0.743028,-0.00157847,0.000653211,0.097596,1,3.32339e-05,-1.68711e-05,-0.000241052,0.00664677,-0.00337421,-0.0482105,0.999546,0.00343995,0.0273374,-0.0122341,0.61119,0.126547,-0.716149,35.1875,1,63171,6365686
right,52,5,0.999546,0.00343995,0.0273374,-0.0122341,-0.15755,0.0658938,9.7596,-0.176886,-0.101734,0.743028,-0.00157847,0.000653211,0.097596,1,3.32339e-05,-1.68711e-05,-0.000241052,0.00664677,-0.00337421,-0.0482105,0.999546,0.00343995,0.0273374,-0.0122341,0.61119,0.126547,-0.716149,35.1875,1,63171,6365686
right,52,6,0.999546,0.00343995,0.0273374,-0.0122341,-0.15755,0.0658938,9.7596,-0.176886,-0.101734,0.743028,-0.00157847,0.000653211,0.097596,1,3.32339e-05,-1.68711e-05,-0.000241052,0.00664677,-0.00337421,-0.0482105,0.999546,0.00343995,0.0273374,-0.0122341,0.61119,0.126547,-0.716149,35.1875,1,63171,6365686
left,70,1,0.999546,0.00346311,0.0271922,-0.0124962,-0.13644,0.0566871,9.71392,-0.163224,-0.136077,0.665467,-0.00136521,0.00055686,0.0971393,1,5.50951e-05,-5.64406e-06,-0.000254047,0.011019,-0.00112881,-0.0508093,0.999546,0.00346311,0.0271922,-0.0124962,0.611753,0.126001,-0.713134,35.1875,1,63172,6365786
left,70,2,0.999546,0.00346311,0.0271922,-0.0124962,-0.13644,0.0566871,9.71392,-0.163224,-0.136077,0.665467,-0.00136521,0.00055686,0.0971393,1,5.50951e-05,-5.64406e-06,-0.000254047,0.011019,-0.00112881,-0.0508093,0.999546,0.00346311,0.0271922,-0.0124962,0.611753,0.126001,-0.713134,35.1875,1,63172,6365786
left,70,3,0.999547,0.00348625,0.027047,-0.0127613,-0.162991,-0.0917806,9.74031,-0.176971,-0.240624,0.716807,-0.00163161,-0.000927628,0.0974029,1,5.47244e-05,-6.28486e-06,-0.00025711,0.0109449,-0.00125697,-0.051422,0.999547,0.00348625,0.027047,-0.0127613,0.614651,0.123077,-0.714727,35.1875,1,63173,6365886
right,53,1,0.999547,0.00348625,0.027047,-0.0127613,-0.162991,-0.0917806,9.74031,-0.176971,-0.240624,0.716807,-0.00163161,-0.000927628,0.0974029,1,5.47244e-05,-6.28486e-06,-0.00025711,0.0109449,-0.00125697,-0.051422,0.999547,0.00348625,0.027047,-0.0127613,0.614651,0.123077,-0.714727,35.1875,1,63173,6365886
right,53,2,0.999547,0.00348625,0.027047,-0.0127613,-0.162991,-0.0917806,9.74031,-0.176971,-0.240624,0.716807,-0.00163161,-0.000927628,0.0974029,1,5.47244e-05,-6.28486e-06,-0.00025711,0.0109449,-0.00125697,-0.051422,0.999547,0.00348625,0.027047,-0.0127613,0.614651,0.123077,-0.714727,35.1875,1,63173,6365886
right,53,3,0.999547,0.00352418,0.0268875,-0.0130293,-0.20712,-0.0520081,9.71992,-0.254607,-0.234461,0.655967,-0.00207531,-0.000532657,0.097199,1,7.02014e-05,-1.97552e-05,-0.00025839,0.0140403,-0.00395105,-0.0516781,0.999547,0.00352418,0.0268875,-0.0130293,0.614528,0.123167,-0.719775,35.1875,1,63174,6365986
right,53,4,0.999547,0.00352418,0.0268875,-0.0130293,-0.20712,-0.0520081,9.71992,-0.254607,-0.234461,0.655967,-0.00207531,-0.000532657,0.097199,1,7.02014e-05,-1.97552e-05,-0.00025839,0.0140403,-0.00395105,-0.0516781,0.999547,0.00352418,0.0268875,-0.0130293,0.614528,0.123167,-0.719775,35.1875,1,63174,6365986
right,53,5,0.999547,0.00352418,0.0268875,-0.0130293,-0.20712,-0.0520081,9.71992,-0.254607,-0.234461,0.655967,-0.00207531,-0.000532657,0.097199,1,7.02014e-05,-1.97552e-05,-0.00025839,0.0140403,-0.00395105,-0.0516781,0.999547,0.00352418,0.0268875,-0.0130293,0.614528,0.123167,-0.719775,35.1875,1,63174,6365986
right,53,6,0.999548,0.00356081,0.0267475,-0.0132884,-0.0296864,-0.123506,9.99422,-0.0300689,-0.316708,0.960424,-0.000297736,-0.00124865,0.099942,1,6.87279e-05,-1.24995e-06,-0.000250303,0.0137456,-0.00024999,-0.0500606,0.999548,0.00356081,0.0267475,-0.0132884,0.613978,0.125149,-0.721244,35.1875,1,63175,6366086
left,71,1,0.999548,0.00356081,0.0267475,-0.0132884,-0.0296864,-0.123506,9.99422,-0.0300689,-0.316708,0.960424,-0.000297736,-0.00124865,0.099942,1,6.87279e-05,-1.24995e-06,-0.000250303,0.0137456,-0.00024999,-0.0500606,0.999548,0.00356081,0.0267475,-0.0132884,0.613978,0.125149,-0.721244,35.1875,1,63175,6366086
left,71,2,0.999548,0.00356081,0.0267475,-0.0132884,-0.0296864,-0.123506,9.99422,-0.0300689,-0.316708,0.960424,-0.000297736,-0.00124865,0.099942,1,6.87279e-05,-1.24995e-06,-0.000250303,0.0137456,-0.00024999,-0.0500606,0.999548,0.00356081,0.0267475,-0.0132884,0.613978,0.125149,-0.721244,35.1875,1,63175,6366086
left,71,3,0.999548,0.00360338,0.026612,-0.0135364,-0.286548,-0.114294,9.93225,-0.331582,-0.305274,0.894094,-0.0028652,-0.00115648,0.0993224,1,7.50666e-05,4.16075e-06,-0.000239057,0.0150133,0.000832151,-0.0478114,0.999548,0.00360338,0.026612,-0.0135364,0.613485,0.126608,-0.720704,35.1875,1,63176,6366186
right,54,1,0.999548,0.00360338,0.026612,-0.0135364,-0.286548,-0.114294,9.93225,-0.331582,-0.305274,0.894094,-0.0028652,-0.00115648,0.0993224,1,7.50666e-05,4.16075e-06,-0.000239057,0.0150133,0.000832151,-0.0478114,0.999548,0.00360338,0.026612,-0.0135364,0.613485,0.126608,-0.720704,35.1875,1,63176,6366186
right,54,2,0.999548,0.00360338,0.026612,-0.0135364,-0.286548,-0.114294,9.93225,-0.331582,-0.305274,0.894094,-0.0028652,-0.00115648,0.0993224,1,7.50666e-05,4.16075e-06,-0.000239057,0.0150133,0.000832151,-0.0478114,0.999548,0.00360338,0.026612,-0.0135364,0.613485,0.126608,-0.720704,35.1875,1,63176,6366186
right,54,3,0.999547,0.003645,0.0264949,-0.0137882,-0.188889,-0.24446,9.8769,-0.143535,-0.492033,0.874982,-0.00188569,-0.00245843,0.0987688,1,7.46284e-05,2.21817e-05,-0.000240891,0.0149257,0.00443634,-0.0481782,0.999547,0.003645,0.0264949,-0.0137882,0.614521,0.126546,-0.71768,35.1875,1,63177,6366286
right,54,4,0.999547,0.003645,0.0264949,-0.0137882,-0.188889,-0.24446,9.8769,-0.143535,-0.492033,0.874982,-0.00188569,-0.00245843,0.0987688,1,7.46284e-05,2.21817e-05,-0.000240891,0.0149257,0.00443634,-0.0481782,0.999547,0.003645,0.0264949,-0.0137882,0.614521,0.126546,-0.71768,35.1875,1,63177,6366286
right,54,5,0.999547,0.003645,0.0264949,-0.0137882,-0.188889,-0.24446,9.8769,-0.143535,-0.492033,0.874982,-0.00188569,-0.00245843,0.0987688,1,7.46284e-05,2.21817e-05,-0.000240891,0.0149257,0.00443634,-0.0481782,0.999547,0.003645,0.0264949,-0.0137882,0.614521,0.126546,-0.71768,35.1875,1,63177,6366286
right,54,6,0.999548,0.00368558,0.0263478,-0.0140329,-0.271252,-0.0535269,9.76578,-0.292757,-0.221354,0.721821,-0.0027146,-0.000548724,0.0976577,1,7.54214e-05,-9.36676e-06,-0.000235241,0.0150843,-0.00187335,-0.0470481,0.999548,0.00368558,0.0263478,-0.0140329,0.61406,0.126053,-0.717183,35.1875,1,63178,6366386
left,72,1,0.999548,0.00368558,0.0263478,-0.0140329,-0.271252,-0.0535269,9.76578,-0.292757,-0.221354,0.721821,-0.0027146,-0.000548724,0.0976577,1,7.54214e-05,-9.36676e-06,-0.000235241,0.0150843,-0.00187335,-0.0470481,0.999548,0.00368558,0.0263478,-0.0140329,0.61406,0.126053,-0.717183,35.1875,1,63178,6366386
left,72,2,0.999548,0.00368558,0.0263478,-0.0140329,-0.271252,-0.0535269,9.76578,-0.292757,-0.221354,0.721821,-0.0027146,-0.000548724,0.0976577,1,7.54214e-05,-9.36676e-06,-0.000235241,0.0150843,-0.00187335,-0.0470481,0.999548,0.00368558,0.0263478,-0.0140329,0.61406,0.126053,-0.717183,35.1875,1,63178,6366386
left,72,3,0.999548,0.00373414,0.0262003,-0.0142767,-0.234353,0.0185792,9.77226,-0.280341,-0.16111,0.66785,-0.0023455,0.000170552,0.0977226,1,8.35882e-05,-1.04637e-05,-0.000233997,0.0167176,-0.00209274,-0.0467993,0.999548,0.00373414,0.0262003,-0.0142767,0.614565,0.124586,-0.717218,35.1875,1,63179,6366486
left,72,4,0.999548,0.00373414,0.0262003,-0.0142767,-0.234353,0.0185792,9.77226,-0.280341,-0.16111,0.66785,-0.0023455,0.000170552,0.0977226,1,8.35882e-05,-1.04637e-05,-0.000233997,0.0167176,-0.00209274,-0.0467993,0.999548,0.00373414,0.0262003,-0.0142767,0.614565,0.124586,-0.717218,35.1875,1,63179,6366486
left,72,5,0.999548,0.00373414,0.0262003,-0.0142767,-0.234353,0.0185792,9.77226,-0.280341,-0.16111,0.66785,-0.0023455,0.000170552,0.0977226,1,8.35882e-05,-1.04637e-05,-0.000233997,0.0167176,-0.00209274,-0.0467993,0.999548,0.00373414,0.0262003,-0.0142767,0.614565,0.124586,-0.717218,35.1875,1,63179,6366486
right,55,1,0.999547,0.00376015,0.0260699,-0.0145285,-0.281152,0.195843,9.91825,-0.230652,0.0779966,0.808325,-0.00280942,0.00194775,0.0991828,1,6.06904e-05,5.77852e-06,-0.000242951,0.0121381,0.0011557,-0.0485901,0.999547,0.00376015,0.0260699,-0.0145285,0.615968,0.124122,-0.719255,35.1875,1,63180,6366586
right,55,2,0.999547,0.00376015,0.0260699,-0.0145285,-0.281152,0.195843,9.91825,-0.230652,0.0779966,0.808325,-0.00280942,0.00194775,0.0991828,1,6.06904e-05,5.77852e-06,-0.000242951,0.0121381,0.0011557,-0.0485901,0.999547,0.00376015,0.0260699,-0.0145285,0.615968,0.124122,-0.719255,35.1875,1,63180,6366586
right,55,3,0.999547,0.00376015,0.0260699,-0.0145285,-0.281152,0.195843,9.91825,-0.230652,0.0779966,0.808325,-0.00280942,0.00194775,0.0991828,1,6.06904e-05,5.77852e-06,-0.000242951,0.0121381,0.0011557,-0.0485901,0.999547,0.00376015,0.0260699,-0.0145285,0.615968,0.124122,-0.719255,35.1875,1,63180,6366586
right,55,4,0.999547,0.0038055,0.0259327,-0.0148076,-0.203673,0.0503772,9.93005,-0.286915,-0.160768,0.84301,-0.00203692,0.000489108,0.0993006,1,7.93704e-05,-2.33421e-06,-0.000269978,0.0158741,-0.000466843,-0.0539955,0.999547,0.0038055,0.0259327,-0.0148076,0.61686,0.123201,-0.722815,35.1875,1,63181,6366686
right,55,5,0.999547,0.0038055,0.0259327,-0.0148076,-0.203673,0.0503772,9.93005,-0.286915,-0.160768,0.84301,-0.00203692,0.000489108,0.0993006,1,7.93704e-05,-2.33421e-06,-0.000269978,0.0158741,-0.000466843,-0.0539955,0.999547,0.0038055,0.0259327,-0.0148076,0.61686,0.123201,-0.722815,35.1875,1,63181,6366686
right,55,6,0.999547,0.0038055,0.0259327,-0.0148076,-0.203673,0.0503772,9.93005,-0.286915,-0.160768,0.84301,-0.00203692,0.000489108,0.0993006,1,7.93704e-05,-2.33421e-06,-0.000269978,0.0158741,-0.000466843,-0.0539955,0.999547,0.0038055,0.0259327,-0.0148076,0.61686,0.123201,-0.722815,35.1875,1,63181,6366686
left,73,1,0.999546,0.00379228,0.0258183,-0.0150853,-0.380549,0.0157208,9.80883,-0.473946,-0.104318,0.805004,-0.00380166,0.000155337,0.0980885,1,2.00269e-05,1.90923e-05,-0.000270445,0.00400537,0.00381845,-0.054089,0.999546,0.00379228,0.0258183,-0.0150853,0.615473,0.121244,-0.721842,35.1875,1,63182,6366786
left,73,2,0.999546,0.00379228,0.0258183,-0.0150853,-0.380549,0.0157208,9.80883,-0.473946,-0.104318,0.805004,-0.00380166,0.000155337,0.0980885,1,2.00269e-05,1.90923e-05,-0.000270445,0.00400537,0.00381845,-0.054089,0.999546,0.00379228,0.0258183,-0.0150853,0.615473,0.121244,-0.721842,35.1875,1,63182,6366786
left,73,3,0.999546,0.00379228,0.0258183,-0.0150853,-0.380549,0.0157208,9.80883,-0.473946,-0.104318,0.805004,-0.00380166,0.000155337,0.0980885,1,2.00269e-05,1.90923e-05,-0.000270445,0.00400537,0.00381845,-0.054089,0.999546,0.00379228,0.0258183,-0.0150853,0.615473,0.121244,-0.721842,35.1875,1,63182,6366786
left,73,4,0.999545,0.0038228,0.0256809,-0.015378,-0.614227,-0.0962529,9.6531,-0.715141,-0.270815,0.688902,-0.0061438,-0.000971423,0.0965308,1,6.41791e-05,-5.06722e-06,-0.000284526,0.0128358,-0.00101344,-0.0569052,0.999545,0.0038228,0.0256809,-0.015378,0.615559,0.119736,-0.719351,35.1875,1,63183,6366886
right,56,1,0.999545,0.0038228,0.0256809,-0.015378,-0.614227,-0.0962529,9.6531,-0.715141,-0.270815,0.688902,-0.0061438,-0.000971423,0.0965308,1,6.41791e-05,-5.06722e-06,-0.000284526,0.0128358,-0.00101344,-0.0569052,0.999545,0.0038228,0.0256809,-0.015378,0.615559,0.119736,-0.719351,35.1875,1,63183,6366886
right,56,2,0.999545,0.0038228,0.0256809,-0.015378,-0.614227,-0.0962529,9.6531,-0.715141,-0.270815,0.688902,-0.0061438,-0.000971423,0.0965308,1,6.41791e-05,-5.06722e-06,-0.000284526,0.0128358,-0.00101344,-0.0569052,0.999545,0.0038228,0.0256809,-0.015378,0.615559,0.119736,-0.719351,35.1875,1,63183,6366886
right,56,3,0.999544,0.00381441,0.0255378,-0.0156493,-0.122729,-0.349526,10.096,-0.158133,-0.460141,1.12433,-0.00123219,-0.00349975,0.10096,1,2.54421e-05,-1.51457e-05,-0.000263596,0.00508841,-0.00302913,-0.0527192,0.999544,0.00381441,0.0255378,-0.0156493,0.616983,0.121666,-0.71881,35.1875,1,63184,6366986
right,56,4,0.999544,0.00381441,0.0255378,-0.0156493,-0.122729,-0.349526,10.096,-0.158133,-0.460141,1.12433,-0.00123219,-0.00349975,0.10096,1,2.54421e-05,-1.51457e-05,-0.000263596,0.00508841,-0.00302913,-0.0527192,0.999544,0.00381441,0.0255378,-0.0156493,0.616983,0.121666,-0.71881,35.1875,1,63184,6366986
right,56,5,0.999544,0.00381441,0.0255378,-0.0156493,-0.122729,-0.349526,10.096,-0.158133,-0.460141,1.12433,-0.00123219,-0.00349975,0.10096,1,2.54421e-05,-1.51457e-05,-0.000263596,0.00508841,-0.00302913,-0.0527192,0.999544,0.00381441,0.0255378,-0.0156493,0.616983,0.121666,-0.71881,35.1875,1,63184,6366986
right,56,6,0.999542,0.00388696,0.0254598,-0.0158983,-0.0297383,-0.557777,10.1249,0.000338973,-0.752598,1.14483,-0.000289597,-0.00559928,0.101247,1,0.000106935,5.16417e-05,-0.000239027,0.021387,0.0103283,-0.0478053,0.999542,0.00388696,0.0254598,-0.0158983,0.617451,0.121671,-0.719317,35.1875,1,63185,6367086
left,74,1,0.999542,0.00388696,0.0254598,-0.0158983,-0.0297383,-0.557777,10.1249,0.000338973,-0.752598,1.14483,-0.000289597,-0.00559928,0.101247,1,0.000106935,5.16417e-05,-0.000239027,0.021387,0.0103283,-0.0478053,0.999542,0.00388696,0.0254598,-0.0158983,0.617451,0.121671,-0.719317,35.1875,1,63185,6367086
left,74,2,0.999542,0.00388696,0.0254598,-0.0158983,-0.0297383,-0.557777,10.1249,0.000338973,-0.752598,1.14483,-0.000289597,-0.00559928,0.101247,1,0.000106935,5.16417e-05,-0.000239027,0.021387,0.0103283,-0.0478053,0.999542,0.00388696,0.0254598,-0.0158983,0.617451,0.121671,-0.719317,35.1875,1,63185,6367086
