source,frame_id,imu_idx,quat_w,quat_x,quat_y,quat_z,accel_x,accel_y,accel_z,free_accel_x,free_accel_y,free_accel_z,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z,rate_x,rate_y,rate_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature,status_byte,packet_counter,time_fine
left,149,1,0.999664,0.0104948,0.0209619,0.0110448,-1.59715,-0.602531,8.83808,-1.37445,-1.67871,-0.535992,-0.0160097,-0.00610552,0.0883684,1,0.000443087,-0.000220338,5.93127e-05,0.0886174,-0.0440675,0.0118625,0.999664,0.0104948,0.0209619,0.0110448,0.00797194,0.759144,-0.583645,33.875,3,21801,8786782
left,149,2,0.999664,0.0104948,0.0209619,0.0110448,-1.59715,-0.602531,8.83808,-1.37445,-1.67871,-0.535992,-0.0160097,-0.00610552,0.0883684,1,0.000443087,-0.000220338,5.93127e-05,0.0886174,-0.0440675,0.0118625,0.999664,0.0104948,0.0209619,0.0110448,0.00797194,0.759144,-0.583645,33.875,3,21801,8786782
left,149,3,0.999664,0.0104948,0.0209619,0.0110448,-1.59715,-0.602531,8.83808,-1.37445,-1.67871,-0.535992,-0.0160097,-0.00610552,0.0883684,1,0.000443087,-0.000220338,5.93127e-05,0.0886174,-0.0440675,0.0118625,0.999664,0.0104948,0.0209619,0.0110448,0.00797194,0.759144,-0.583645,33.875,3,21801,8786782
left,149,4,0.999663,0.0108323,0.0208283,0.0110998,-0.340737,-0.06011,9.88041,0.184513,-1.0664,0.682179,-0.00344252,-0.000673098,0.0988024,1,0.000362045,-0.000178301,6.63942e-05,0.0724091,-0.0356601,0.0132788,0.999663,0.0108323,0.0208283,0.0110998,0.0102878,0.761599,-0.585621,33.875,3,21802,8786882
right,132,1,0.999663,0.0108323,0.0208283,0.0110998,-0.340737,-0.06011,9.88041,0.184513,-1.0664,0.682179,-0.00344252,-0.000673098,0.0988024,1,0.000362045,-0.000178301,6.63942e-05,0.0724091,-0.0356601,0.0132788,0.999663,0.0108323,0.0208283,0.0110998,0.0102878,0.761599,-0.585621,33.875,3,21802,8786882
right,132,2,0.999663,0.0108323,0.0208283,0.0110998,-0.340737,-0.06011,9.88041,0.184513,-1.0664,0.682179,-0.00344252,-0.000673098,0.0988024,1,0.000362045,-0.000178301,6.63942e-05,0.0724091,-0.0356601,0.0132788,0.999663,0.0108323,0.0208283,0.0110998,0.0102878,0.761599,-0.585621,33.875,3,21802,8786882
right,132,3,0.999662,0.0111763,0.0207,0.0111027,0.149201,1.1204,9.52364,0.533166,-0.0884528,0.215705,0.00145879,0.0111336,0.0952451,1,0.000369925,-0.000173008,1.19552e-05,0.0739851,-0.0346016,0.00239104,0.999662,0.0111763,0.0207,0.0111027,0.0119916,0.766081,-0.59159,33.875,3,21803,8786982
right,132,4,0.999662,0.0111763,0.0207,0.0111027,0.149201,1.1204,9.52364,0.533166,-0.0884528,0.215705,0.00145879,0.0111336,0.0952451,1,0.000369925,-0.000173008,1.19552e-05,0.0739851,-0.0346016,0.00239104,0.999662,0.0111763,0.0207,0.0111027,0.0119916,0.766081,-0.59159,33.875,3,21803,8786982
right,132,5,0.999662,0.0111763,0.0207,0.0111027,0.149201,1.1204,9.52364,0.533166,-0.0884528,0.215705,0.00145879,0.0111336,0.0952451,1,0.000369925,-0.000173008,1.19552e-05,0.0739851,-0.0346016,0.00239104,0.999662,0.0111763,0.0207,0.0111027,0.0119916,0.766081,-0.59159,33.875,3,21803,8786982
left,150,1,0.999661,0.0110876,0.0208178,0.0110577,1.46729,1.40776,11.0876,2.03004,0.700822,1.8212,0.0146917,0.0140897,0.110872,1,-6.09053e-05,7.88882e-05,-4.70254e-05,-0.0121811,0.0157776,-0.00940507,0.999661,0.0110876,0.0208178,0.0110577,0.0137979,0.769525,-0.594047,33.875,3,21804,8787082
left,150,2,0.999661,0.0110876,0.0208178,0.0110577,1.46729,1.40776,11.0876,2.03004,0.700822,1.8212,0.0146917,0.0140897,0.110872,1,-6.09053e-05,7.88882e-05,-4.70254e-05,-0.0121811,0.0157776,-0.00940507,0.999661,0.0110876,0.0208178,0.0110577,0.0137979,0.769525,-0.594047,33.875,3,21804,8787082
left,150,3,0.999661,0.0110876,0.0208178,0.0110577,1.46729,1.40776,11.0876,2.03004,0.700822,1.8212,0.0146917,0.0140897,0.110872,1,-6.09053e-05,7.88882e-05,-4.70254e-05,-0.0121811,0.0157776,-0.00940507,0.999661,0.0110876,0.0208178,0.0110577,0.0137979,0.769525,-0.594047,33.875,3,21804,8787082
left,150,4,0.999655,0.01114,0.0211787,0.0108821,-0.989157,1.88132,9.22517,-0.332774,0.641997,0.281425,-0.00982537,0.0188013,0.0922612,1,8.33291e-05,0.000322803,-0.000176522,0.0166658,0.0645606,-0.0353045,0.999655,0.01114,0.0211787,0.0108821,0.0109639,0.767101,-0.593583,33.875,3,21805,8787182
right,133,1,0.999655,0.01114,0.0211787,0.0108821,-0.989157,1.88132,9.22517,-0.332774,0.641997,0.281425,-0.00982537,0.0188013,0.0922612,1,8.33291e-05,0.000322803,-0.000176522,0.0166658,0.0645606,-0.0353045,0.999655,0.01114,0.0211787,0.0108821,0.0109639,0.767101,-0.593583,33.875,3,21805,8787182
right,133,2,0.999655,0.01114,0.0211787,0.0108821,-0.989157,1.88132,9.22517,-0.332774,0.641997,0.281425,-0.00982537,0.0188013,0.0922612,1,8.33291e-05,0.000322803,-0.000176522,0.0166658,0.0645606,-0.0353045,0.999655,0.01114,0.0211787,0.0108821,0.0109639,0.767101,-0.593583,33.875,3,21805,8787182
right,133,3,0.999658,0.0106119,0.0213575,0.0106986,-1.95368,3.07813,8.00067,-1.71355,2.47353,-1.26584,-0.0195013,0.0308693,0.0799815,1,-0.000502162,0.00014627,-0.00019647,-0.100432,0.0292541,-0.039294,0.999658,0.0106119,0.0213575,0.0106986,0.0110498,0.765593,-0.591091,33.875,3,21806,8787282
right,133,4,0.999658,0.0106119,0.0213575,0.0106986,-1.95368,3.07813,8.00067,-1.71355,2.47353,-1.26584,-0.0195013,0.0308693,0.0799815,1,-0.000502162,0.00014627,-0.00019647,-0.100432,0.0292541,-0.039294,0.999658,0.0106119,0.0213575,0.0106986,0.0110498,0.765593,-0.591091,33.875,3,21806,8787282
right,133,5,0.999658,0.0106119,0.0213575,0.0106986,-1.95368,3.07813,8.00067,-1.71355,2.47353,-1.26584,-0.0195013,0.0308693,0.0799815,1,-0.000502162,0.00014627,-0.00019647,-0.100432,0.0292541,-0.039294,0.999658,0.0106119,0.0213575,0.0106986,0.0110498,0.765593,-0.591091,33.875,3,21806,8787282
right,133,6,0.999668,0.0097874,0.0213845,0.0105745,-0.896536,-1.00613,10.4934,-0.425272,-1.32243,1.0641,-0.00896908,-0.0098895,0.10495,1,-0.000806558,-4.10343e-06,-0.000142894,-0.161312,-0.000820687,-0.0285788,0.999668,0.0097874,0.0213845,0.0105745,0.0139379,0.769905,-0.587979,33.875,3,21807,8787382
left,151,1,0.999668,0.0097874,0.0213845,0.0105745,-0.896536,-1.00613,10.4934,-0.425272,-1.32243,1.0641,-0.00896908,-0.0098895,0.10495,1,-0.000806558,-4.10343e-06,-0.000142894,-0.161312,-0.000820687,-0.0285788,0.999668,0.0097874,0.0213845,0.0105745,0.0139379,0.769905,-0.587979,33.875,3,21807,8787382
left,151,2,0.999668,0.0097874,0.0213845,0.0105745,-0.896536,-1.00613,10.4934,-0.425272,-1.32243,1.0641,-0.00896908,-0.0098895,0.10495,1,-0.000806558,-4.10343e-06,-0.000142894,-0.161312,-0.000820687,-0.0285788,0.999668,0.0097874,0.0213845,0.0105745,0.0139379,0.769905,-0.587979,33.875,3,21807,8787382
left,151,3,0.999671,0.00963177,0.021329,0.0105319,-1.59449,-2.43549,10.4791,-1.13051,-3.66053,1.24032,-0.0159665,-0.0243244,0.104795,1,-0.000138625,-9.28303e-05,-4.52431e-05,-0.0277249,-0.0185661,-0.00904861,0.999671,0.00963177,0.021329,0.0105319,0.0181958,0.775704,-0.586859,33.875,3,21808,8787482
left,151,4,0.999671,0.00963177,0.021329,0.0105319,-1.59449,-2.43549,10.4791,-1.13051,-3.66053,1.24032,-0.0159665,-0.0243244,0.104795,1,-0.000138625,-9.28303e-05,-4.52431e-05,-0.0277249,-0.0185661,-0.00904861,0.999671,0.00963177,0.021329,0.0105319,0.0181958,0.775704,-0.586859,33.875,3,21808,8787482
left,151,5,0.999671,0.00963177,0.021329,0.0105319,-1.59449,-2.43549,10.4791,-1.13051,-3.66053,1.24032,-0.0159665,-0.0243244,0.104795,1,-0.000138625,-9.28303e-05,-4.52431e-05,-0.0277249,-0.0185661,-0.00904861,0.999671,0.00963177,0.021329,0.0105319,0.0181958,0.775704,-0.586859,33.875,3,21808,8787482
right,134,1,0.999671,0.00956409,0.0212814,0.0106304,-1.36454,-1.78512,10.5442,-0.656591,-2.85071,1.51946,-0.0136601,-0.0178435,0.105441,1,-4.94661e-05,-8.60025e-05,9.71045e-05,-0.00989322,-0.0172005,0.0194209,0.999671,0.00956409,0.0212814,0.0106304,0.0218738,0.781579,-0.589776,33.875,3,21809,8787582
right,134,2,0.999671,0.00956409,0.0212814,0.0106304,-1.36454,-1.78512,10.5442,-0.656591,-2.85071,1.51946,-0.0136601,-0.0178435,0.105441,1,-4.94661e-05,-8.60025e-05,9.71045e-05,-0.00989322,-0.0172005,0.0194209,0.999671,0.00956409,0.0212814,0.0106304,0.0218738,0.781579,-0.589776,33.875,3,21809,8787582
right,134,3,0.999671,0.00956409,0.0212814,0.0106304,-1.36454,-1.78512,10.5442,-0.656591,-2.85071,1.51946,-0.0136601,-0.0178435,0.105441,1,-4.94661e-05,-8.60025e-05,9.71045e-05,-0.00989322,-0.0172005,0.0194209,0.999671,0.00956409,0.0212814,0.0106304,0.0218738,0.781579,-0.589776,33.875,3,21809,8787582
right,134,4,0.999674,0.00961541,0.021038,0.0107669,-0.951622,0.154305,9.06957,-0.733646,-0.845873,-0.257015,-0.0095681,0.00152772,0.0906905,1,6.9772e-05,-0.000283672,0.00014015,0.0139544,-0.0567344,0.02803,0.999674,0.00961541,0.021038,0.0107669,0.0217514,0.78456,-0.59274,33.875,3,21810,8787682
right,134,5,0.999674,0.00961541,0.021038,0.0107669,-0.951622,0.154305,9.06957,-0.733646,-0.845873,-0.257015,-0.0095681,0.00152772,0.0906905,1,6.9772e-05,-0.000283672,0.00014015,0.0139544,-0.0567344,0.02803,0.999674,0.00961541,0.021038,0.0107669,0.0217514,0.78456,-0.59274,33.875,3,21810,8787682
right,134,6,0.999674,0.00961541,0.021038,0.0107669,-0.951622,0.154305,9.06957,-0.733646,-0.845873,-0.257015,-0.0095681,0.00152772,0.0906905,1,6.9772e-05,-0.000283672,0.00014015,0.0139544,-0.0567344,0.02803,0.999674,0.00961541,0.021038,0.0107669,0.0217514,0.78456,-0.59274,33.875,3,21810,8787682
left,152,1,0.999678,0.00944281,0.0209304,0.0108429,0.68873,0.986379,9.96002,1.04118,0.0632575,0.661377,0.00685668,0.00989502,0.0995992,1,-0.000151734,-0.000146444,7.32296e-05,-0.0303468,-0.0292887,0.0146459,0.999678,0.00944281,0.0209304,0.0108429,0.0179267,0.783128,-0.592754,33.875,3,21811,8787782
left,152,2,0.999678,0.00944281,0.0209304,0.0108429,0.68873,0.986379,9.96002,1.04118,0.0632575,0.661377,0.00685668,0.00989502,0.0995992,1,-0.000151734,-0.000146444,7.32296e-05,-0.0303468,-0.0292887,0.0146459,0.999678,0.00944281,0.0209304,0.0108429,0.0179267,0.783128,-0.592754,33.875,3,21811,8787782
left,152,3,0.999678,0.00944281,0.0209304,0.0108429,0.68873,0.986379,9.96002,1.04118,0.0632575,0.661377,0.00685668,0.00989502,0.0995992,1,-0.000151734,-0.000146444,7.32296e-05,-0.0303468,-0.0292887,0.0146459,0.999678,0.00944281,0.0209304,0.0108429,0.0179267,0.783128,-0.592754,33.875,3,21811,8787782
left,152,4,0.999678,0.00918433,0.0210081,0.0108347,0.477172,0.139919,10.3014,0.974781,-0.734043,0.938252,0.00478028,0.00144754,0.103013,1,-0.000235345,4.1334e-05,-1.4493e-05,-0.0470691,0.00826681,-0.0028986,0.999678,0.00918433,0.0210081,0.0108347,0.0166019,0.781126,-0.589257,33.875,3,21812,8787882
right,135,1,0.999678,0.00918433,0.0210081,0.0108347,0.477172,0.139919,10.3014,0.974781,-0.734043,0.938252,0.00478028,0.00144754,0.103013,1,-0.000235345,4.1334e-05,-1.4493e-05,-0.0470691,0.00826681,-0.0028986,0.999678,0.00918433,0.0210081,0.0108347,0.0166019,0.781126,-0.589257,33.875,3,21812,8787882
right,135,2,0.999678,0.00918433,0.0210081,0.0108347,0.477172,0.139919,10.3014,0.974781,-0.734043,0.938252,0.00478028,0.00144754,0.103013,1,-0.000235345,4.1334e-05,-1.4493e-05,-0.0470691,0.00826681,-0.0028986,0.999678,0.00918433,0.0210081,0.0108347,0.0166019,0.781126,-0.589257,33.875,3,21812,8787882
right,135,3,0.999675,0.00900227,0.0212714,0.0107604,-0.297307,0.463962,9.96444,0.311897,-0.48493,0.711218,-0.00292696,0.00467112,0.0996443,1,-0.000155708,0.000227622,-7.96686e-05,-0.0311416,0.0455244,-0.0159337,0.999675,0.00900227,0.0212714,0.0107604,0.0184666,0.786936,-0.587621,33.875,3,21813,8787982
right,135,4,0.999675,0.00900227,0.0212714,0.0107604,-0.297307,0.463962,9.96444,0.311897,-0.48493,0.711218,-0.00292696,0.00467112,0.0996443,1,-0.000155708,0.000227622,-7.96686e-05,-0.0311416,0.0455244,-0.0159337,0.999675,0.00900227,0.0212714,0.0107604,0.0184666,0.786936,-0.587621,33.875,3,21813,8787982
right,135,5,0.999675,0.00900227,0.0212714,0.0107604,-0.297307,0.463962,9.96444,0.311897,-0.48493,0.711218,-0.00292696,0.00467112,0.0996443,1,-0.000155708,0.000227622,-7.96686e-05,-0.0311416,0.0455244,-0.0159337,0.999675,0.00900227,0.0212714,0.0107604,0.0184666,0.786936,-0.587621,33.875,3,21813,8787982
left,153,1,0.999672,0.00888265,0.021531,0.0106411,-1.11019,-0.140599,9.95077,-0.556888,-1.10487,0.815987,-0.0110577,-0.00138471,0.0995129,1,-9.32199e-05,0.00022353,-0.000123305,-0.018644,0.044706,-0.0246609,0.999672,0.00888265,0.021531,0.0106411,0.021701,0.794234,-0.587979,33.875,3,21814,8788082
left,153,2,0.999672,0.00888265,0.021531,0.0106411,-1.11019,-0.140599,9.95077,-0.556888,-1.10487,0.815987,-0.0110577,-0.00138471,0.0995129,1,-9.32199e-05,0.00022353,-0.000123305,-0.018644,0.044706,-0.0246609,0.999672,0.00888265,0.021531,0.0106411,0.021701,0.794234,-0.587979,33.875,3,21814,8788082
left,153,3,0.999672,0.00888265,0.021531,0.0106411,-1.11019,-0.140599,9.95077,-0.556888,-1.10487,0.815987,-0.0110577,-0.00138471,0.0995129,1,-9.32199e-05,0.00022353,-0.000123305,-0.018644,0.044706,-0.0246609,0.999672,0.00888265,0.021531,0.0106411,0.021701,0.794234,-0.587979,33.875,3,21814,8788082
left,153,4,0.99967,0.0087968,0.0217463,0.0104967,-0.512334,0.159059,9.8568,-0.252631,-0.868694,0.539536,-0.00508777,0.00160375,0.0985696,1,-5.90455e-05,0.000178038,-0.000148258,-0.0118091,0.0356075,-0.0296516,0.99967,0.0087968,0.0217463,0.0104967,0.0253743,0.798185,-0.592453,33.875,3,21815,8788182
right,136,1,0.99967,0.0087968,0.0217463,0.0104967,-0.512334,0.159059,9.8568,-0.252631,-0.868694,0.539536,-0.00508777,0.00160375,0.0985696,1,-5.90455e-05,0.000178038,-0.000148258,-0.0118091,0.0356075,-0.0296516,0.99967,0.0087968,0.0217463,0.0104967,0.0253743,0.798185,-0.592453,33.875,3,21815,8788182
right,136,2,0.99967,0.0087968,0.0217463,0.0104967,-0.512334,0.159059,9.8568,-0.252631,-0.868694,0.539536,-0.00508777,0.00160375,0.0985696,1,-5.90455e-05,0.000178038,-0.000148258,-0.0118091,0.0356075,-0.0296516,0.99967,0.0087968,0.0217463,0.0104967,0.0253743,0.798185,-0.592453,33.875,3,21815,8788182
right,136,3,0.999664,0.00849107,0.0221066,0.0105042,-0.639761,-0.95597,9.64666,0.0478824,-1.61295,0.497859,-0.0063345,-0.0095055,0.0964761,1,-0.00028092,0.000327116,-1.88784e-07,-0.0561841,0.0654231,-3.77568e-05,0.999664,0.00849107,0.0221066,0.0105042,0.0257734,0.798723,-0.595474,33.875,3,21816,8788282
right,136,4,0.999664,0.00849107,0.0221066,0.0105042,-0.639761,-0.95597,9.64666,0.0478824,-1.61295,0.497859,-0.0063345,-0.0095055,0.0964761,1,-0.00028092,0.000327116,-1.88784e-07,-0.0561841,0.0654231,-3.77568e-05,0.999664,0.00849107,0.0221066,0.0105042,0.0257734,0.798723,-0.595474,33.875,3,21816,8788282
right,136,5,0.999664,0.00849107,0.0221066,0.0105042,-0.639761,-0.95597,9.64666,0.0478824,-1.61295,0.497859,-0.0063345,-0.0095055,0.0964761,1,-0.00028092,0.000327116,-1.88784e-07,-0.0561841,0.0654231,-3.77568e-05,0.999664,0.00849107,0.0221066,0.0105042,0.0257734,0.798723,-0.595474,33.875,3,21816,8788282
right,136,6,0.999657,0.0085035,0.0223361,0.0107122,-0.808522,-2.374,9.8052,-0.199612,-3.15813,0.3812,-0.00803716,-0.0237498,0.0980536,1,3.28691e-05,0.000194923,0.000207192,0.00657381,0.0389846,0.0414383,0.999657,0.0085035,0.0223361,0.0107122,0.0244164,0.798672,-0.591933,33.875,3,21817,8788382
left,154,1,0.999657,0.0085035,0.0223361,0.0107122,-0.808522,-2.374,9.8052,-0.199612,-3.15813,0.3812,-0.00803716,-0.0237498,0.0980536,1,3.28691e-05,0.000194923,0.000207192,0.00657381,0.0389846,0.0414383,0.999657,0.0085035,0.0223361,0.0107122,0.0244164,0.798672,-0.591933,33.875,3,21817,8788382
left,154,2,0.999657,0.0085035,0.0223361,0.0107122,-0.808522,-2.374,9.8052,-0.199612,-3.15813,0.3812,-0.00803716,-0.0237498,0.0980536,1,3.28691e-05,0.000194923,0.000207192,0.00657381,0.0389846,0.0414383,0.999657,0.0085035,0.0223361,0.0107122,0.0244164,0.798672,-0.591933,33.875,3,21817,8788382
left,154,3,0.999644,0.0089687,0.0226455,0.0109221,-0.272325,-0.0426636,10.8629,0.399319,-1.42544,1.66062,-0.00266442,-0.000534315,0.10863,1,0.000490209,0.000269847,0.000218364,0.0980418,0.0539694,0.0436727,0.999644,0.0089687,0.0226455,0.0109221,0.0240259,0.799092,-0.587882,33.875,3,21818,8788482
left,154,4,0.999644,0.0089687,0.0226455,0.0109221,-0.272325,-0.0426636,10.8629,0.399319,-1.42544,1.66062,-0.00266442,-0.000534315,0.10863,1,0.000490209,0.000269847,0.000218364,0.0980418,0.0539694,0.0436727,0.999644,0.0089687,0.0226455,0.0109221,0.0240259,0.799092,-0.587882,33.875,3,21818,8788482
left,154,5,0.999644,0.0089687,0.0226455,0.0109221,-0.272325,-0.0426636,10.8629,0.399319,-1.42544,1.66062,-0.00266442,-0.000534315,0.10863,1,0.000490209,0.000269847,0.000218364,0.0980418,0.0539694,0.0436727,0.999644,0.0089687,0.0226455,0.0109221,0.0240259,0.799092,-0.587882,33.875,3,21818,8788482
right,137,1,0.999634,0.00914038,0.0228931,0.011151,-1.28611,0.451663,8.65382,-0.994693,-0.635476,-0.441324,-0.0128264,0.00447687,0.0865454,1,0.000195613,0.000212233,0.000229934,0.0391225,0.0424466,0.0459868,0.999634,0.00914038,0.0228931,0.011151,0.0258649,0.802029,-0.58934,33.875,3,21819,8788582
right,137,2,0.999634,0.00914038,0.0228931,0.011151,-1.28611,0.451663,8.65382,-0.994693,-0.635476,-0.441324,-0.0128264,0.00447687,0.0865454,1,0.000195613,0.000212233,0.000229934,0.0391225,0.0424466,0.0459868,0.999634,0.00914038,0.0228931,0.011151,0.0258649,0.802029,-0.58934,33.875,3,21819,8788582
right,137,3,0.999634,0.00914038,0.0228931,0.011151,-1.28611,0.451663,8.65382,-0.994693,-0.635476,-0.441324,-0.0128264,0.00447687,0.0865454,1,0.000195613,0.000212233,0.000229934,0.0391225,0.0424466,0.0459868,0.999634,0.00914038,0.0228931,0.011151,0.0258649,0.802029,-0.58934,33.875,3,21819,8788582
right,137,4,0.999627,0.00918148,0.0231182,0.0113004,0.704539,1.00212,9.66306,0.83037,-0.209123,0.218429,0.00707904,0.0100106,0.0966292,1,6.57774e-05,0.000189511,0.000148701,0.0131555,0.0379022,0.0297402,0.999627,0.00918148,0.0231182,0.0113004,0.031039,0.805445,-0.591813,33.875,3,21820,8788682
right,137,5,0.999627,0.00918148,0.0231182,0.0113004,0.704539,1.00212,9.66306,0.83037,-0.209123,0.218429,0.00707904,0.0100106,0.0966292,1,6.57774e-05,0.000189511,0.000148701,0.0131555,0.0379022,0.0297402,0.999627,0.00918148,0.0231182,0.0113004,0.031039,0.805445,-0.591813,33.875,3,21820,8788682
right,137,6,0.999627,0.00918148,0.0231182,0.0113004,0.704539,1.00212,9.66306,0.83037,-0.209123,0.218429,0.00707904,0.0100106,0.0966292,1,6.57774e-05,0.000189511,0.000148701,0.0131555,0.0379022,0.0297402,0.999627,0.00918148,0.0231182,0.0113004,0.031039,0.805445,-0.591813,33.875,3,21820,8788682
left,155,1,0.999611,0.00927052,0.0237204,0.0113875,0.883544,-1.35604,11.4216,1.90102,-2.72663,2.27567,0.00896744,-0.0135858,0.114202,1,0.000117909,0.00056785,8.44112e-05,0.0235819,0.11357,0.0168822,0.999611,0.00927052,0.0237204,0.0113875,0.0342564,0.810827,-0.594234,33.875,3,21821,8788782
left,155,2,0.999611,0.00927052,0.0237204,0.0113875,0.883544,-1.35604,11.4216,1.90102,-2.72663,2.27567,0.00896744,-0.0135858,0.114202,1,0.000117909,0.00056785,8.44112e-05,0.0235819,0.11357,0.0168822,0.999611,0.00927052,0.0237204,0.0113875,0.0342564,0.810827,-0.594234,33.875,3,21821,8788782
left,155,3,0.999611,0.00927052,0.0237204,0.0113875,0.883544,-1.35604,11.4216,1.90102,-2.72663,2.27567,0.00896744,-0.0135858,0.114202,1,0.000117909,0.00056785,8.44112e-05,0.0235819,0.11357,0.0168822,0.999611,0.00927052,0.0237204,0.0113875,0.0342564,0.810827,-0.594234,33.875,3,21821,8788782
left,155,4,0.999592,0.00960431,0.0243263,0.0114469,-1.62721,-0.96871,10.07,-0.862632,-1.9898,1.02392,-0.0161558,-0.00976273,0.100712,1,0.000365355,0.000571279,6.30771e-05,0.073071,0.114256,0.0126154,0.999592,0.00960431,0.0243263,0.0114469,0.0360627,0.814271,-0.596691,33.875,3,21822,8788882
right,138,1,0.999592,0.00960431,0.0243263,0.0114469,-1.62721,-0.96871,10.07,-0.862632,-1.9898,1.02392,-0.0161558,-0.00976273,0.100712,1,0.000365355,0.000571279,6.30771e-05,0.073071,0.114256,0.0126154,0.999592,0.00960431,0.0243263,0.0114469,0.0360627,0.814271,-0.596691,33.875,3,21822,8788882
right,138,2,0.999592,0.00960431,0.0243263,0.0114469,-1.62721,-0.96871,10.07,-0.862632,-1.9898,1.02392,-0.0161558,-0.00976273,0.100712,1,0.000365355,0.000571279,6.30771e-05,0.073071,0.114256,0.0126154,0.999592,0.00960431,0.0243263,0.0114469,0.0360627,0.814271,-0.596691,33.875,3,21822,8788882
right,138,3,0.999576,0.0099896,0.0247998,0.0115045,-1.85747,0.526952,8.43212,-1.38958,-0.339801,-0.71899,-0.0185017,0.00519683,0.0843417,1,0.000416963,0.000436916,6.37285e-05,0.0833927,0.0873832,0.0127457,0.999576,0.0099896,0.0247998,0.0115045,0.0346355,0.813307,-0.596706,33.875,3,21823,8788982
right,138,4,0.999576,0.0099896,0.0247998,0.0115045,-1.85747,0.526952,8.43212,-1.38958,-0.339801,-0.71899,-0.0185017,0.00519683,0.0843417,1,0.000416963,0.000436916,6.37285e-05,0.0833927,0.0873832,0.0127457,0.999576,0.0099896,0.0247998,0.0115045,0.0346355,0.813307,-0.596706,33.875,3,21823,8788982
right,138,5,0.999576,0.0099896,0.0247998,0.0115045,-1.85747,0.526952,8.43212,-1.38958,-0.339801,-0.71899,-0.0185017,0.00519683,0.0843417,1,0.000416963,0.000436916,6.37285e-05,0.0833927,0.0873832,0.0127457,0.999576,0.0099896,0.0247998,0.0115045,0.0346355,0.813307,-0.596706,33.875,3,21823,8788982
left,156,1,0.999564,0.0103198,0.0251281,0.0115782,-0.827646,0.526069,9.72904,-0.315508,-0.638979,0.2187,-0.00822074,0.00518956,0.097299,1,0.000358784,0.000290669,8.00047e-05,0.0717568,0.0581337,0.0160009,0.999564,0.0103198,0.0251281,0.0115782,0.0342407,0.813248,-0.59317,33.875,3,21824,8789082
left,156,2,0.999564,0.0103198,0.0251281,0.0115782,-0.827646,0.526069,9.72904,-0.315508,-0.638979,0.2187,-0.00822074,0.00518956,0.097299,1,0.000358784,0.000290669,8.00047e-05,0.0717568,0.0581337,0.0160009,0.999564,0.0103198,0.0251281,0.0115782,0.0342407,0.813248,-0.59317,33.875,3,21824,8789082
left,156,3,0.999564,0.0103198,0.0251281,0.0115782,-0.827646,0.526069,9.72904,-0.315508,-0.638979,0.2187,-0.00822074,0.00518956,0.097299,1,0.000358784,0.000290669,8.00047e-05,0.0717568,0.0581337,0.0160009,0.999564,0.0103198,0.0251281,0.0115782,0.0342407,0.813248,-0.59317,33.875,3,21824,8789082
left,156,4,0.999553,0.0104012,0.0254678,0.0117245,-1.0742,0.707078,10.4786,-0.638238,-0.23045,1.41015,-0.01068,0.00704511,0.104795,1,0.0001077,0.000305501,0.000144352,0.0215399,0.0611002,0.0288705,0.999553,0.0104012,0.0254678,0.0117245,0.0361091,0.818092,-0.59206,33.875,3,21825,8789182
right,139,1,0.999553,0.0104012,0.0254678,0.0117245,-1.0742,0.707078,10.4786,-0.638238,-0.23045,1.41015,-0.01068,0.00704511,0.104795,1,0.0001077,0.000305501,0.000144352,0.0215399,0.0611002,0.0288705,0.999553,0.0104012,0.0254678,0.0117245,0.0361091,0.818092,-0.59206,33.875,3,21825,8789182
right,139,2,0.999553,0.0104012,0.0254678,0.0117245,-1.0742,0.707078,10.4786,-0.638238,-0.23045,1.41015,-0.01068,0.00704511,0.104795,1,0.0001077,0.000305501,0.000144352,0.0215399,0.0611002,0.0288705,0.999553,0.0104012,0.0254678,0.0117245,0.0361091,0.818092,-0.59206,33.875,3,21825,8789182
right,139,3,0.999541,0.0105825,0.0257694,0.0119539,-1.01545,-0.372674,9.39466,-0.556789,-1.62189,0.23062,-0.0101027,-0.0037697,0.0939505,1,0.000203804,0.000266675,0.000230207,0.0407608,0.053335,0.0460413,0.999541,0.0105825,0.0257694,0.0119539,0.0426986,0.823925,-0.593982,33.875,3,21826,8789282
right,139,4,0.999541,0.0105825,0.0257694,0.0119539,-1.01545,-0.372674,9.39466,-0.556789,-1.62189,0.23062,-0.0101027,-0.0037697,0.0939505,1,0.000203804,0.000266675,0.000230207,0.0407608,0.053335,0.0460413,0.999541,0.0105825,0.0257694,0.0119539,0.0426986,0.823925,-0.593982,33.875,3,21826,8789282
right,139,5,0.999541,0.0105825,0.0257694,0.0119539,-1.01545,-0.372674,9.39466,-0.556789,-1.62189,0.23062,-0.0101027,-0.0037697,0.0939505,1,0.000203804,0.000266675,0.000230207,0.0407608,0.053335,0.0460413,0.999541,0.0105825,0.0257694,0.0119539,0.0426986,0.823925,-0.593982,33.875,3,21826,8789282
