source,frame_id,point_id,x,y,z,doppler,snr,noise
right,65,1,0.5354,1.1381,-0.2677,-0.5763,160,667
right,65,2,-0.4844,3.8174,1.3321,-0.5763,118,590
right,65,3,-2.9318,3.8275,1.0261,-0.5763,116,574
right,66,1,0.1402,0.304,0.2677,6.6277,188,353
right,66,2,-2.0076,3.9176,-0.9369,-0.8645,132,541
right,66,3,0.5354,1.1381,-0.2677,-0.5763,173,660
right,66,4,-0.4844,3.8575,1.211,-0.5763,128,574
right,66,5,-3.0848,3.2786,1.4022,-0.5763,115,571
right,66,6,0.5354,1.1381,-0.2677,-0.2882,188,645
right,67,1,1.6571,1.2599,-0.5099,0,135,540
right,67,2,-2.2945,3.5089,-0.8923,-0.8645,149,533
right,67,3,0.5354,1.1381,-0.2677,-0.5763,180,654
right,67,4,-0.4844,3.8174,1.3321,-0.5763,130,559
right,67,5,-4.4806,6.4355,-1.1791,-0.5763,122,463
right,68,1,1.6571,1.2838,-0.4461,0,144,542
right,68,2,1.9503,3.3106,-0.3442,-1.4408,117,441
right,68,3,-2.0395,3.6629,-0.8923,-0.8645,136,549
right,68,4,0.5354,1.1381,-0.2677,-0.5763,171,651
right,68,5,-2.9446,3.5493,0.9815,-0.5763,115,574
right,69,1,1.6571,1.2599,-0.5099,0,130,543
right,69,2,-5.1625,3.7893,-0.5736,-1.729,146,396
right,69,3,2.4857,5.7766,-1.3384,-1.729,146,396
right,69,4,-0.2677,1.4324,-0.3569,-0.8645,150,621
right,69,5,-2.2945,3.5089,-0.8923,-0.8645,138,550
right,69,6,0.4971,1.1704,-0.1912,-0.5763,154,647
right,70,1,-0.2677,1.4324,-0.3569,-0.8645,157,616
right,70,2,-2.4219,3.4221,-0.8923,-0.8645,133,556
right,70,3,0.5354,1.1591,-0.153,-0.5763,153,651
right,70,4,1.8356,6.5288,1.0198,-0.5763,127,493
right,71,1,-0.2677,1.4324,-0.3569,-0.8645,154,617
right,71,2,-2.2945,3.5089,-0.8923,-0.8645,146,541
right,71,3,0.5354,1.1635,-0.1147,-0.5763,158,636
right,71,4,-2.8043,3.6206,1.1217,-0.5763,119,568
right,71,5,1.8356,6.4937,1.2237,-0.5763,136,489
right,72,1,-0.2677,1.4427,-0.3123,-0.8645,142,616
right,72,2,-2.0395,3.6917,-0.7648,-0.8645,146,539
right,72,3,0.5354,1.1635,-0.1147,-0.5763,155,637
right,72,4,-3.0848,3.3351,1.262,-0.5763,141,551
right,73,1,-0.2231,1.4503,-0.3123,-0.8645,129,627
right,73,2,-1.7846,3.8447,-0.6373,-0.8645,129,544
right,73,3,0.4461,0.9612,-0.1593,-0.5763,145,647
right,73,4,3.5692,6.4102,1.5615,-0.2882,121,446
right,74,1,-0.2231,1.4592,-0.2677,-0.8645,128,633
right,74,2,-2.167,3.589,-0.8923,-0.8645,137,552
right,74,3,0.4461,0.9554,-0.1912,-0.5763,146,652
right,74,4,2.0395,6.468,1.0198,-0.5763,131,485
right,75,1,-0.2231,1.4592,-0.2677,-0.8645,146,627
right,75,2,-2.1797,3.3334,-0.8477,-0.8645,138,548
right,75,3,-2.1797,3.3619,-0.7266,-0.8645,138,548
right,75,4,0.4461,0.9554,-0.1912,-0.5763,163,645
right,76,1,-0.1785,1.4653,-0.2677,-0.8645,132,637
right,76,2,-2.0586,3.4096,-0.8477,-0.8645,133,558
right,76,3,-1.2237,6.6363,-1.2237,-0.8645,144,488
right,76,4,-5.7106,3.4295,-1.6316,-0.8645,144,488
right,76,5,0.4143,0.9696,-0.1912,-0.5763,146,665
right,76,6,-0.5609,1.4735,1.7527,-0.2882,137,583
right,77,1,-0.1785,1.4565,-0.3123,-0.8645,148,623
right,77,2,-1.8164,3.5445,-0.8477,-0.8645,133,557
right,77,3,0.4143,0.9696,-0.1912,-0.5763,176,638
right,77,4,2.1734,6.2001,0.9879,-0.5763,141,485
right,78,1,-2.0586,3.4096,-0.8477,-0.8645,143,554
right,78,2,0.4143,0.9696,-0.1912,-0.5763,167,651
right,78,3,-4.9395,4.3724,-0.7903,-0.5763,118,489
right,78,4,2.1734,6.0761,1.5806,-0.5763,118,489
right,79,1,-2.0586,3.3771,-0.9688,-0.8645,120,559
right,79,2,0.4461,0.9484,-0.2231,-0.5763,199,638
right,79,3,2.0395,6.468,1.0198,-0.5763,141,478
right,79,4,-0.1402,1.5704,1.7527,-0.2882,119,584
right,80,1,1.4914,1.1554,-0.4015,0,122,527
right,80,2,-1.9375,3.5071,-0.7266,-0.8645,143,552
right,80,3,-4.2384,6.0876,-1.1154,-0.8645,117,474
right,80,4,0.4461,0.9404,-0.2549,-0.5763,209,638
right,80,5,-2.8107,3.3023,1.2046,-0.5763,135,555
right,80,6,-0.2103,1.7069,1.6125,-0.2882,123,582
right,81,1,-2.0586,3.3771,-0.9688,-0.8645,138,558
right,81,2,0.4461,0.9404,-0.2549,-0.5763,203,638
right,81,3,-0.3505,1.6136,1.6826,-0.2882,147,563
right,81,4,5.4876,6.7373,1.3066,-0.2882,115,420
right,82,1,2.9828,4.6804,-0.4971,-1.4408,120,430
right,82,2,-0.153,1.2484,-0.2677,-0.8645,174,625
right,82,3,-1.7208,3.3284,-0.9178,-0.8645,141,547
right,82,4,-2.8107,3.3023,1.2046,-0.8645,142,546
right,82,5,0.478,0.9328,-0.2231,-0.5763,205,623
right,82,6,-0.1402,1.5704,1.7527,-0.2882,143,557
right,83,1,-0.153,1.2295,-0.3442,-0.8645,179,600
right,83,2,-2.065,3.1266,-0.9178,-0.8645,139,551
right,83,3,-2.4092,3.6477,1.0707,-0.8645,153,547
right,83,4,0.478,0.9328,-0.2231,-0.5763,211,618
right,83,5,-0.2103,1.5626,1.7527,-0.2882,126,572
right,84,1,2.9828,4.6804,-0.4971,-1.729,112,444
