frame_id,point_id,x,y,z,doppler,snr,noise,timestamp
1,1,0.0777,1.1561,2.2522,0,372,657,65
1,2,1.7834,1.6432,-1.605,0,255,670,65
1,3,3.6242,6.5665,-2.4162,0,165,892,65
2,1,0.2416,0.5399,-0.2618,0,155,668,100
2,2,-0.1007,0.3213,-0.5638,0,155,668,100
2,3,0.1553,1.2893,2.1745,0,393,636,100
2,4,1.7834,1.6432,-1.605,0,268,660,100
2,5,3.6242,6.5665,-2.4162,0,164,892,100
3,1,0.0777,1.1561,2.2522,0,387,641,133
3,2,1.7834,1.6432,-1.605,0,258,666,133
3,3,3.6242,6.5665,-2.4162,0,164,892,133
3,4,-1.467,9.1593,-2.3471,0,230,793,133
4,1,0.0777,1.1561,2.2522,0,382,647,166
4,2,1.7488,2.0115,-1.3807,0,209,716,166
4,3,3.6242,6.5665,-2.4162,0,165,892,166
4,4,-1.7603,9.178,-2.0537,0,232,791,166
5,1,0.1553,1.2893,2.1745,0,370,658,199
5,2,1.7834,1.6432,-1.605,0,240,676,199
5,3,3.6242,6.5665,-2.4162,0,165,891,199
5,4,-1.467,9.1593,-2.3471,0,232,791,199
6,1,0.0777,1.1561,2.2522,0,374,654,233
6,2,1.7834,1.6432,-1.605,0,246,668,233
6,3,3.6242,6.5665,-2.4162,0,166,891,233
6,4,-1.467,9.1593,-2.3471,0,234,789,233
7,1,0.1553,1.2893,2.1745,0,378,651,266
7,2,1.7488,2.0115,-1.3807,0,187,726,266
7,3,3.6242,6.5665,-2.4162,0,165,891,266
7,4,-1.7603,9.1074,-2.3471,0,233,789,266
8,1,0.1553,1.2893,2.1745,0,375,653,299
8,2,1.7488,2.0115,-1.3807,0,195,719,299
8,3,3.6242,6.5665,-2.4162,0,164,892,299
8,4,-1.7603,9.178,-2.0537,0,228,795,299
9,1,0.0777,1.1561,2.2522,0,382,646,333
9,2,1.7488,2.0115,-1.3807,0,205,716,333
9,3,3.6242,6.5665,-2.4162,0,164,893,333
9,4,-1.7603,9.1074,-2.3471,0,234,788,333
9,5,-1.7603,9.178,-2.0537,0,234,788,333
10,1,0.1553,1.2893,2.1745,0,372,657,366
10,2,1.8725,1.4422,-1.6942,0,254,671,366
10,3,3.6242,6.5665,-2.4162,0,164,892,366
10,4,-1.467,9.1593,-2.3471,0,234,789,366
11,1,0.0777,1.1561,2.2522,0,348,680,399
11,2,1.7834,1.6432,-1.605,0,247,678,399
11,3,3.6242,6.5665,-2.4162,0,165,892,399
11,4,-1.467,9.1593,-2.3471,0,235,787,399
12,1,0.0777,1.1561,2.2522,0,364,665,432
12,2,1.7834,1.6432,-1.605,0,241,675,432
12,3,3.6242,6.5665,-2.4162,0,165,892,432
13,1,0.1553,1.2893,2.1745,0,368,660,465
13,2,1.9617,1.195,-1.7834,0,249,672,465
13,3,1.8409,1.8583,-1.4727,0,204,718,465
13,4,3.6242,6.5665,-2.4162,0,165,892,465
