frame_id	accel_x	accel_y	accel_z	free_accel_x	free_accel_y	free_accel_z	delta_v_x	delta_v_y	delta_v_z	delta_q_w	delta_q_x	delta_q_y	delta_q_z	rate_x	rate_y	rate_z	quat_w	quat_x	quat_y	quat_z	mag_x	mag_y	mag_z	temperature	status_byte	packet_counter	time_fine
52	-0.771711	-0.121422	9.80052	0.00184486	-0.613902	0.984223	-0.00772082	-0.00120359	0.0980051	1	-5.4542e-05	-1.89597e-05	4.12975e-06	-0.0109084	-0.00379195	0.00082595	0	0	0	0	0.0637369	0.517746	-0.975639	34	1	48062	4857764
53	-0.806401	-0.122862	9.77392	-0.0131516	-0.67187	0.968655	-0.00806401	-0.00123591	0.0977391	1	3.60627e-05	-2.01082e-07	1.49552e-05	0.00721254	-4.02164e-05	0.00299103	0	0	0	0	0.0608891	0.510996	-0.978806	34	1	48065	4858064
54	-0.765515	-0.0808727	9.79333	0.0202011	-0.594272	0.987315	-0.00765602	-0.000821191	0.0979331	1	6.16068e-05	-4.68617e-06	2.59619e-05	0.0123214	-0.000937235	0.00519238	0	0	0	0	0.0637165	0.518243	-0.976133	34	1	48068	4858364
55	-0.681681	-0.0707006	9.75487	0.137416	-0.584604	0.915705	-0.0068161	-0.000703882	0.0975487	1	-1.64975e-05	3.57237e-06	6.98266e-06	-0.00329951	0.000714475	0.00139653	0	0	0	0	0.0623946	0.512384	-0.975247	34	1	48072	4858764
56	-0.6739	-0.172706	9.79395	0.113194	-0.706379	0.975746	-0.00673895	-0.00173723	0.0979393	1	5.0615e-05	-6.48152e-08	1.86615e-05	0.010123	-1.2963e-05	0.00373229	0	0	0	0	0.0645383	0.51641	-0.983248	34	1	48075	4859064
57	-0.646154	-0.103527	9.79029	0.134188	-0.63579	0.975993	-0.00645904	-0.0010431	0.097903	1	3.862e-05	1.25264e-05	2.08003e-05	0.007724	0.00250528	0.00416006	0	0	0	0	0.0614737	0.512844	-0.973212	34	1	48078	4859364
58	-0.719984	-0.119016	9.77638	0.0846588	-0.657076	0.962019	-0.00718771	-0.0012003	0.0977646	1	5.06085e-05	6.18098e-05	1.69665e-05	0.0101217	0.012362	0.00339329	0	0	0	0	0.0636007	0.5164	-0.982234	34	1	48082	4859764
59	-0.685617	-0.0972122	9.80995	0.110823	-0.632914	0.997435	-0.00685044	-0.000979591	0.0980998	1	3.65734e-05	2.90105e-05	2.14015e-05	0.00731468	0.00580209	0.0042803	0	0	0	0	0.0638759	0.515235	-0.971655	34	1	48085	4860064
60	-0.730615	-0.106877	9.79898	0.0604703	-0.640843	0.989902	-0.00730483	-0.00107705	0.0979898	1	4.1306e-05	6.60893e-06	1.27367e-05	0.0082612	0.00132179	0.00254734	0	0	0	0	0.0640776	0.515917	-0.982752	34	1	48088	4860364
61	-0.665498	-0.08141	9.7723	0.132615	-0.620632	0.957463	-0.00665092	-0.000824049	0.0977232	1	4.90379e-05	2.05633e-05	2.74351e-05	0.00980758	0.00411266	0.00548702	0	0	0	0	0.0642223	0.518221	-0.975126	34	1	48092	4860764
62	-0.695862	-0.0989318	9.8005	0.104817	-0.64146	0.987786	-0.00695494	-0.000998026	0.0980052	1	4.29617e-05	1.85408e-05	2.06645e-05	0.00859234	0.00370817	0.00413291	0	0	0	0	0.0622959	0.512456	-0.979286	34	1	48095	4861064
63	-0.74965	-0.0960756	9.78836	0.0302374	-0.645231	0.974284	-0.00749942	-0.000973102	0.0978833	1	6.20036e-05	-1.50838e-05	1.3849e-05	0.0124007	-0.00301676	0.0027698	0	0	0	0	0.0665989	0.51774	-0.976663	34	1	48098	4861364
64	-0.894802	-0.150647	9.74511	-0.0965929	-0.695372	0.952564	-0.00894811	-0.00151965	0.0974508	1	6.68e-05	-5.96055e-07	8.68921e-06	0.01336	-0.000119211	0.00173784	0	0	0	0	0.0614571	0.512374	-0.974233	34	1	48102	4861764
65	-0.615693	-0.0846512	9.77839	0.172471	-0.639072	0.960107	-0.00615901	-0.000854656	0.0977837	1	3.93887e-05	-1.092e-05	3.58121e-05	0.00787774	-0.002184	0.00716242	0	0	0	0	0.066003	0.518792	-0.980677	34	1	48105	4862064
66	-0.711096	-0.127175	9.7787	0.0633062	-0.676604	0.964374	-0.00711924	-0.00128106	0.0977862	1	4.61356e-05	-4.2636e-05	2.024e-05	0.00922712	-0.0085272	0.004048	0	0	0	0	0.0610011	0.513805	-0.972179	34	1	48108	4862364
67	-0.799468	-0.0934718	9.7762	-0.0156651	-0.650933	0.964107	-0.00800183	-0.000949753	0.0977612	1	7.53534e-05	-3.6746e-05	1.89021e-05	0.0150707	-0.00734921	0.00378042	0	0	0	0	0.0631234	0.515438	-0.982758	34	1	48112	4862764
68	-0.670639	-0.116501	9.80023	0.112142	-0.662135	0.987697	-0.00671526	-0.00117728	0.0980015	1	6.16927e-05	-4.54149e-05	1.31094e-05	0.0123385	-0.00908299	0.00262189	0	0	0	0	0.0638517	0.516699	-0.971622	34	1	48115	4863064
69	-0.762093	-0.0944273	9.78372	0.0203215	-0.643646	0.982208	-0.0076255	-0.000957956	0.0978368	1	6.81245e-05	-2.357e-05	2.30869e-05	0.0136249	-0.004714	0.00461737	0	0	0	0	0.0640776	0.515917	-0.982752	34	1	48118	4863364
70	-0.781392	-0.140596	9.80584	-0.00957378	-0.676011	1.00173	-0.00781826	-0.00141032	0.098058	1	2.05599e-05	-2.24334e-05	2.13741e-05	0.00411198	-0.00448668	0.00427482	0	0	0	0	0.0651636	0.517265	-0.976667	34	1	48122	4863764
