frame_id	accel_x	accel_y	accel_z	free_accel_x	free_accel_y	free_accel_z	delta_v_x	delta_v_y	delta_v_z	delta_q_w	delta_q_x	delta_q_y	delta_q_z	rate_x	rate_y	rate_z	quat_w	quat_x	quat_y	quat_z	mag_x	mag_y	mag_z	temperature	status_byte	packet_counter	time_fine
25	-0.755436	-0.0744259	9.77411	0.120756	-0.540129	0.977576	-0.00755993	-0.000753436	0.0977406	1	4.65959e-05	-2.8573e-05	4.55077e-06	0.00931918	-0.00571459	0.000910154	0	0	0	0	0.00627052	0.506813	-0.992284	33.625	1	34252	3473802
26	-0.749094	-0.0637913	9.78263	0.133197	-0.538079	0.977432	-0.0074937	-0.000649378	0.097826	1	5.79432e-05	-1.41224e-05	8.53288e-06	0.0115886	-0.00282448	0.00170658	0	0	0	0	0.0067687	0.508724	-0.990223	33.625	1	34255	3474102
27	-0.752771	-0.0643877	9.78672	0.131224	-0.542355	0.987971	-0.00753062	-0.000651161	0.0978669	1	3.55673e-05	-1.49867e-05	2.14204e-05	0.00711346	-0.00299735	0.00428407	0	0	0	0	0.00626625	0.506335	-0.9928	33.625	1	34258	3474402
28	-0.714018	-0.0621792	9.79157	0.160838	-0.538525	0.985474	-0.00714283	-0.000631802	0.0979154	1	5.01164e-05	-1.3638e-05	1.37035e-05	0.0100233	-0.00272761	0.0027407	0	0	0	0	0.00616041	0.509785	-0.994743	33.625	1	34262	3474802
29	-0.741571	-0.0619414	9.77819	0.137022	-0.54571	0.979781	-0.00742003	-0.000630573	0.0977815	1	5.5572e-05	-2.21953e-05	1.95988e-05	0.0111144	-0.00443906	0.00391975	0	0	0	0	0.00679626	0.504849	-0.991825	33.625	1	34265	3475102
30	-0.749456	-0.0662517	9.7704	0.130879	-0.554109	0.973543	-0.00749827	-0.000671388	0.0977037	1	4.41148e-05	-1.91017e-05	1.67135e-05	0.00882296	-0.00382034	0.00334269	0	0	0	0	0.00764412	0.507334	-0.994804	33.625	1	34269	3475502
31	-0.734185	-0.0717262	9.79163	0.141385	-0.557748	0.990547	-0.00734731	-0.000723534	0.0979159	1	3.05604e-05	-2.80289e-05	1.95543e-05	0.00611208	-0.00560579	0.00391086	0	0	0	0	0.00676017	0.507767	-0.991255	33.625	1	34272	3475802
32	-0.726154	-0.0719096	9.78852	0.143521	-0.564403	0.990211	-0.00726425	-0.000726225	0.0978849	1	3.54462e-05	-1.39733e-05	1.30889e-05	0.00708925	-0.00279467	0.00261777	0	0	0	0	0.0057562	0.505878	-0.994323	33.625	1	34275	3476102
33	-0.713341	-0.0672293	9.79219	0.160516	-0.556076	0.989012	-0.00713568	-0.000678446	0.0979217	1	2.96439e-05	-1.17385e-05	2.43225e-05	0.00592878	-0.0023477	0.0048645	0	0	0	0	0.00776322	0.506765	-0.990272	33.625	1	34279	3476502
34	-0.727315	-0.0462855	9.76804	0.151242	-0.543345	0.962328	-0.00727366	-0.000470131	0.0976803	1	3.51575e-05	-2.73447e-06	2.79731e-05	0.0070315	-0.000546894	0.00559462	0	0	0	0	0.00723702	0.507284	-0.991773	33.625	1	34282	3476802
