"frame_id	point_id	x	y	z	doppler	snr	noise"
"259	9	6.8989	10.3576	-0.7665	-1.0467	57104	10215"
"259	10	0.2738	3.5014	2.7377	-0.8972	57104	10215"
"259	11	-3.1483	3.1492	0	-0.8972	57104	10215"
"259	12	4.6595	4.6608	0	-0.7477	57104	10215"
"259	13	0.0931	1.8176	2.4201	-0.5981	57104	10215"
"259	14	-1.21	2.58	1.0239	-0.5981	57104	10215"
"259	15	1.7685	1.3594	2.0478	-0.2991	57104	10215"
"260	1	1.4783	0.6271	-2.1354	0	57104	10215"
"260	2	0.2464	1.7868	1.9711	0	57104	10215"
"260	3	0.1095	3.5455	-0.3285	-1.1963	57104	10215"
"260	4	1.0075	3.9529	-0.3778	-1.1963	57104	10215"
"260	5	0.2409	7.4539	2.4091	-1.1963	57104	10215"
"260	6	-4.8292	7.1453	1.3414	-1.0467	57104	10215"
"260	7	4.8456	9.3029	-0.6461	-1.0467	57104	10215"
"260	8	4.7526	9.9163	-1.0184	-1.0467	57104	10215"
"260	9	0.2628	3.1381	2.891	-0.8972	57104	10215"
"260	10	10.1184	9.104	1.6864	-0.8972	57104	10215"
"260	11	0.2409	0.1732	-0.1971	-0.7477	57104	10215"
"260	12	0.0767	0.1145	-0.3285	-0.7477	57104	10215"
"260	13	5.3384	4.3986	0.6406	-0.7477	57104	10215"
"260	14	-0.0931	1.8176	2.4201	-0.5981	57104	10215"
"260	15	0.2847	0.1231	-0.1752	-0.4486	57104	10215"
"260	16	-0.1971	0.2541	-0.1533	-0.4486	57104	10215"
"260	17	1.5769	1.1022	2.1025	-0.1495	57104	10215"
"261	1	0.0657	0.4779	-0.23	-1.1963	57104	10215"
"261	2	0.219	3.5405	-0.3285	-1.1963	57104	10215"
"261	3	-3.9094	6.2738	-1.1498	-1.0467	57104	10215"
"261	4	-4.7307	6.945	1.5769	-1.0467	57104	10215"
"261	5	5.4917	8.6789	-1.2922	-1.0467	57104	10215"
"261	6	-2.4091	2.5407	-0.657	-0.7477	57104	10215"
"261	7	5.2015	4.326	0.2081	-0.7477	57104	10215"
"261	8	9.9869	9.1007	-0.8322	-0.7477	57104	10215"
"261	9	-10.8192	5.6798	5.8257	-0.7477	57104	10215"
"261	10	11.6788	7.5455	2.1627	-0.7477	57104	10215"
"261	11	6.0557	11.9426	-4.3255	-0.7477	57104	10215"
"261	12	-1.1389	2.4283	0.9637	-0.5981	57104	10215"
"261	13	-0.2628	1.5679	2.3653	-0.5981	57104	10215"
"261	14	-2.1901	1.6835	-0.7008	-0.5981	57104	10215"
"262	1	0.3285	3.5201	-0.438	-1.1963	57104	10215"
"262	2	4.8456	9.2748	-0.9691	-1.1963	57104	10215"
"262	3	-0.0548	0.2459	-0.2519	-1.0467	57104	10215"
"262	4	0.1095	0.3169	-0.1205	-1.0467	57104	10215"
"262	5	-4.205	7.2753	1.5769	-1.0467	57104	10215"
"262	6	-2.9567	1.9842	0.1095	-0.7477	57104	10215"
"262	7	-1.3141	2.8096	1.7521	-0.7477	57104	10215"
"262	8	5.4096	4.0468	-0.4161	-0.7477	57104	10215"
"262	9	9.9869	9.1292	-0.4161	-0.7477	57104	10215"
"262	10	-11.6514	3.6822	5.8257	-0.7477	57104	10215"
"262	11	0.2847	0.1373	-0.1643	-0.5981	57104	10215"
"262	12	0.887	1.9743	2.3653	-0.5981	57104	10215"
"262	13	5.7491	2.4111	0	-0.5981	57104	10215"
"262	14	-0.0876	1.2884	2.5405	-0.2991	57104	10215"
"262	15	0.1643	1.7017	2.0532	-0.1495	57104	10215"
"262	16	1.3141	1.0936	-2.0532	-0.1495	57104	10215"
"263	1	0.2081	3.3634	-0.3121	-1.1963	57104	10215"
"263	2	-4.7307	6.945	1.5769	-1.0467	57104	10215"
"263	3	5.4917	8.9075	-0.9691	-1.0467	57104	10215"
"263	4	0	0.1987	-0.2957	-0.8972	57104	10215"
"263	5	0.1533	0.2935	-0.1314	-0.8972	57104	10215"
"263	6	-0.3942	3.4475	2.4967	-0.8972	57104	10215"
"263	7	-2.891	3.1491	0	-0.8972	57104	10215"
"263	8	2.9567	1.9383	0.438	-0.7477	57104	10215"
"263	9	5.4096	4.0628	0.2081	-0.7477	57104	10215"
"263	10	10.2498	9.2222	1.7083	-0.7477	57104	10215"
"263	11	0.2738	0.1315	-0.1862	-0.5981	57104	10215"
"263	12	5.3658	3.0799	0.7665	-0.5981	57104	10215"
"263	13	0.0821	1.2079	2.3818	-0.4486	57104	10215"
"263	14	1.3141	1.5611	-1.7247	-0.4486	57104	10215"
"264	1	-0.5366	0.8014	-2.2996	0	57104	10215"
"264	2	-1.6864	0.885	1.6097	0	57104	10215"
"264	3	0.104	3.3763	-0.2081	-1.1963	57104	10215"
"264	4	0.0657	0.3031	-0.1752	-1.0467	57104	10215"
"264	5	-4.7307	6.9995	1.3141	-1.0467	57104	10215"
"264	6	5.4917	8.6257	-1.6152	-1.0467	57104	10215"
"264	7	4.5555	10.444	0.3504	-1.0467	57104	10215"
"264	8	9.4613	3.5788	5.2563	-1.0467	57104	10215"
"264	9	0	3.7592	2.7048	-0.8972	57104	10215"
"264	10	0.2957	2.3433	2.1682	-0.7477	57104	10215"
"264	11	-2.4091	2.6036	-0.3285	-0.7477	57104	10215"
"264	12	-2.0806	2.4518	1.5331	-0.7477	57104	10215"
"264	13	0	3.0232	3.0224	-0.7477	57104	10215"
"264	14	5.4096	4.0628	0.2081	-0.7477	57104	10215"
"264	15	10.54	8.6843	1.2648	-0.7477	57104	10215"
"264	16	0.0931	1.9353	2.327	-0.5981	57104	10215"
"264	17	-3.4494	1.3716	-0.4599	-0.4486	57104	10215"
"264	18	4.4131	1.397	-0.1424	-0.2991	57104	10215"
"265	1	-0.1533	0.9522	2.2996	0	57104	10215"
"265	2	0.2081	3.3522	-0.4161	-1.1963	57104	10215"
"265	3	-0.011	0.2965	-0.1971	-1.0467	57104	10215"
"265	4	-4.3748	7.0207	1.2867	-1.0467	57104	10215"
"265	5	5.0811	8.9445	-0.9527	-1.0467	57104	10215"
"265	6	-0.2738	3.7867	2.327	-0.8972	57104	10215"
"265	7	8.3936	9.8012	1.5988	-0.8972	57104	10215"
"265	8	-2.7377	2.2768	0.1095	-0.7477	57104	10215"
"265	9	0.1314	3.0204	3.0224	-0.7477	57104	10215"
"265	10	1.9711	1.342	-3.548	-0.7477	57104	10215"
"266	1	0.104	3.3763	-0.2081	-1.1963	57104	10215"
"266	2	5.4205	16.7011	-1.6262	-1.1963	57104	10215"
"266	3	0.0219	0.2712	-0.23	-1.0467	57104	10215"
"266	4	-4.8894	6.6725	1.2867	-1.0467	57104	10215"
"266	5	5.3986	8.7565	-0.9527	-1.0467	57104	10215"
"266	6	5.092	9.7994	0	-1.0467	57104	10215"
"266	7	0.3778	3.3039	2.3927	-0.8972	57104	10215"
"266	8	0.1971	2.3536	2.1682	-0.7477	57104	10215"
"266	9	0.5256	3.3303	2.6281	-0.7477	57104	10215"
"266	10	0.2792	1.9173	2.327	-0.5981	57104	10215"
"266	11	-2.9567	1.9598	-0.3285	-0.5981	57104	10215"
"266	12	0.2738	0.1315	-0.1862	-0.4486	57104	10215"
"266	13	0	1.7129	2.2777	-0.4486	57104	10215"
"266	14	0.657	2.0378	2.8472	-0.2991	57104	10215"
"267	1	0.1971	3.1864	-0.2957	-1.1963	57104	10215"
"267	2	-0.1205	3.7638	1.0841	-1.1963	57104	10215"
"267	3	0.0219	0.2712	-0.23	-1.0467	57104	10215"
"267	4	-4.1174	7.2161	1.0294	-1.0467	57104	10215"
"267	5	5.3986	8.7161	-1.2703	-1.0467	57104	10215"
"267	6	-2.9567	1.9751	-0.219	-0.7477	57104	10215"
"267	7	-1.2046	2.7119	1.9711	-0.7477	57104	10215"
"267	8	0.2628	3.2543	2.7596	-0.7477	57104	10215"
"267	9	5.0647	4.2122	0.2026	-0.7477	57104	10215"
"267	10	9.9869	9.1386	0	-0.7477	57104	10215"
"267	11	-11.2353	4.2498	6.2418	-0.7477	57104	10215"
"267	12	0.2628	0.1757	-0.1643	-0.5981	57104	10215"
"267	13	0.1095	0.1658	-0.2957	-0.5981	57104	10215"
"267	14	0	1.2914	2.5405	-0.4486	57104	10215"
"268	1	-0.2464	1.0035	2.4639	0	57104	10215"
"268	2	0.0986	3.191	-0.2957	-1.1963	57104	10215"
"268	3	5.3986	8.7161	-1.2703	-1.0467	57104	10215"
"268	4	0.0219	0.2615	-0.2409	-0.8972	57104	10215"
"268	5	-0.2519	2.7541	3.0224	-0.7477	57104	10215"
"268	6	-2.7705	2.9218	-0.7556	-0.7477	57104	10215"
"268	7	1.6371	1.8392	-3.2742	-0.7477	57104	10215"
"268	8	9.4449	9.4118	-0.8213	-0.7477	57104	10215"
"268	9	-2.6062	1.4697	-0.4654	-0.5981	57104	10215"
"268	10	-1.3962	2.5206	0.9308	-0.5981	57104	10215"
"268	11	-0.0931	1.9353	2.327	-0.5981	57104	10215"
"268	12	-2.9129	1.6426	0.5202	-0.5981	57104	10215"
"266	1	-0.5749	0.5708	2.546	0	57104	10215"
"266	2	0.0986	3.191	-0.2957	-1.1963	57104	10215"
"266	3	5.3056	8.5651	-1.2484	-1.0467	57104	10215"
"266	4	0.1643	0.2701	-0.1643	-0.8972	57104	10215"
"266	5	0.011	0.1611	-0.3176	-0.8972	57104	10215"
"266	6	-0.657	3.6637	2.1025	-0.8972	57104	10215"
"266	7	1.0513	1.2761	3.9422	-0.8972	57104	10215"
"266	8	-0.1533	4.2494	2.6062	-0.8972	57104	10215"
"266	9	-5.1468	6.3522	1.8014	-0.8972	57104	10215"
"266	10	-3.0224	2.6604	-0.7556	-0.7477	57104	10215"
"266	11	0.2519	2.8863	2.8964	-0.7477	57104	10215"
"266	12	-1.3853	3.644	1.2593	-0.7477	57104	10215"
"266	13	10.1293	8.395	-0.8103	-0.7477	57104	10215"
"266	14	-10.1293	6.587	5.2672	-0.7477	57104	10215"
"266	15	-2.7924	1.1562	-0.1862	-0.5981	57104	10215"
"266	16	-1.4893	2.3882	1.117	-0.5981	57104	10215"
"266	17	5.2672	3.9403	0.4052	-0.5981	57104	10215"
"266	18	-0.104	1.53	3.0169	-0.2991	57104	10215"
"270	1	-0.5749	0.8586	2.4639	0	57104	10215"
"270	2	0	3.1925	-0.2957	-1.1963	57104	10215"
"270	3	5.7162	8.5112	-1.2703	-1.0467	57104	10215"
"270	4	0.1424	0.2319	-0.23	-0.8972	57104	10215"
"270	5	-4.3748	7.0207	1.2867	-0.8972	57104	10215"
"270	6	0.2519	2.8863	2.8964	-0.7477	57104	10215"
"270	7	-1.3853	3.6851	1.1334	-0.7477	57104	10215"
"270	8	9.5708	9.1197	2.9129	-0.7477	57104	10215"
"270	9	-3.1209	1.241	-0.4161	-0.5981	57104	10215"
"270	10	5.1249	3.8338	0.3942	-0.5981	57104	10215"
"271	1	-0.1533	0.9522	2.2996	0	57104	10215"
"271	2	0	3.1818	-0.3942	-1.1963	57104	10215"
"271	3	5.3056	8.5651	-1.2484	-1.0467	57104	10215"
"271	4	-0.0548	0.2213	-0.2738	-0.8972	57104	10215"
"271	5	0.1205	0.2858	-0.1752	-0.8972	57104	10215"
"271	6	1.3688	2.6764	3.2852	-0.8972	57104	10215"
"271	7	-0.6844	4.1344	1.5057	-0.8972	57104	10215"
"271	8	-4.7854	6.4769	1.5112	-0.8972	57104	10215"
"271	9	4.1393	10.0586	2.7596	-0.8972	57104	10215"
"271	10	0.0767	0.1065	-0.1205	-0.7477	57104	10215"
"271	11	-0.0219	0.0653	-0.1643	-0.7477	57104	10215"
"271	12	0.1259	3.1263	2.6446	-0.7477	57104	10215"
"271	13	-2.6993	1.2908	-0.4654	-0.5981	57104	10215"
"271	14	0	1.3089	3.1209	-0.1495	57104	10215"
"271	15	-1.5605	2.5658	1.5605	-0.1495	57104	10215"
"272	1	-0.1533	0.9522	2.2996	0	57104	10215"
"272	2	0.0931	3.0036	-0.3723	-1.1963	57104	10215"
"272	3	-0.0657	0.2965	-0.1862	-1.0467	57104	10215"
"272	4	0.9856	3.3793	-0.5475	-1.0467	57104	10215"
"272	5	5.3056	8.5651	-1.2484	-1.0467	57104	10215"
"272	6	0	4.2522	2.6062	-0.8972	57104	10215"
"272	7	-4.7854	6.4769	1.5112	-0.8972	57104	10215"
"272	8	-1.5112	3.5936	1.2593	-0.7477	57104	10215"
"272	9	0.1259	2.7628	3.0224	-0.7477	57104	10215"
"272	10	-3.1483	2.5725	-0.5037	-0.7477	57104	10215"
"272	11	9.9869	8.791	2.4967	-0.7477	57104	10215"
"272	12	-10.4031	3.5383	7.9063	-0.7477	57104	10215"
"272	13	-2.8088	1.8414	-0.4161	-0.5981	57104	10215"
"272	14	11.0875	7.4065	0.8213	-0.5981	57104	10215"
"272	15	-9.4449	6.3657	6.981	-0.5981	57104	10215"
"272	16	-0.1752	1.5801	2.3653	-0.4486	57104	10215"
"273	1	0	1.13	2.223	0	57104	10215"
"273	2	0.1862	3.0094	-0.2792	-1.1963	57104	10215"
"273	3	4.9935	8.7903	-0.9363	-1.0467	57104	10215"
"273	4	-4.7854	6.4769	1.5112	-0.8972	57104	10215"
"273	5	5.5191	9.5488	2.0697	-0.8972	57104	10215"
"273	6	0.3778	2.7397	3.0224	-0.7477	57104	10215"
"273	7	-1.3853	3.598	1.3853	-0.7477	57104	10215"
"273	8	-0.1369	3.3982	2.8745	-0.7477	57104	10215"
"273	9	-3.0169	1.5194	-0.2081	-0.5981	57104	10215"
"273	10	4.7909	3.9147	0.7665	-0.5981	57104	10215"
"274	1	-0.0767	0.9614	2.2996	0	57104	10215"
"274	2	0.1862	2.9993	-0.3723	-1.1963	57104	10215"
"274	3	0	6.7879	2.6938	-1.0467	57104	10215"
"274	4	-3.5918	6.3228	-0.6735	-1.0467	57104	10215"
"274	5	5.3056	8.5651	-1.2484	-1.0467	57104	10215"
"274	6	0.0219	0.2801	-0.219	-0.8972	57104	10215"
"274	7	-5.0373	6.217	1.763	-0.8972	57104	10215"
"274	8	-0.3614	1.7385	3.4932	-0.7477	57104	10215"
"274	9	-2.1682	2.9266	-1.4455	-0.7477	57104	10215"
"274	10	0.7884	3.0488	2.891	-0.7477	57104	10215"
"274	11	10.4031	8.2944	2.4967	-0.7477	57104	10215"
"274	12	-2.9895	2.2006	-0.4599	-0.5981	57104	10215"
"274	13	4.9278	4.0983	0.1971	-0.5981	57104	10215"
"274	14	0.2409	0.185	-0.1862	-0.4486	57104	10215"
"274	15	5.5574	2.8184	0.1916	-0.2991	57104	10215"
"274	16	0.3121	1.6945	2.9129	-0.1495	57104	10215"
"275	1	-0.1643	0.7933	2.546	0	57104	10215"
"275	2	0.1862	3.0094	-0.2792	-1.1963	57104	10215"
"275	3	5.2125	8.4155	-1.2265	-1.0467	57104	10215"
"275	4	-4.7854	6.4769	1.5112	-0.8972	57104	10215"
"275	5	6.209	9.2449	1.3798	-0.8972	57104	10215"
"275	6	0.1205	2.9904	2.5296	-0.7477	57104	10215"
"275	7	-1.5659	3.4605	0.9637	-0.7477	57104	10215"
"275	8	-2.7048	1.9664	-0.5202	-0.5981	57104	10215"
"275	9	-0.2519	2.8863	2.8964	-0.5981	57104	10215"
"275	10	4.9278	4.0841	0.3942	-0.5981	57104	10215"
"275	11	-4.9278	2.6246	3.1538	-0.5981	57104	10215"
"275	12	-0.0438	0.0977	-0.1424	-0.4486	57104	10215"
"275	13	0.104	1.7198	2.9129	-0.1495	57104	10215"
"275	14	0	1.5335	3.0169	-0.1495	57104	10215"
"276	1	-0.0767	0.9614	2.2996	0	57104	10215"
"276	2	0.1752	2.8391	-0.1752	-1.1963	57104	10215"
"276	3	0.0493	0.4798	-0.23	-1.0467	57104	10215"
"276	4	-5.2891	6.0042	1.763	-0.8972	57104	10215"
"276	5	5.2125	8.4545	-0.9199	-0.8972	57104	10215"
"276	6	-0.0383	0.0822	-0.1533	-0.7477	57104	10215"
"276	7	0.0493	0.1359	-0.104	-0.7477	57104	10215"
"276	8	-2.8088	1.8849	0.104	-0.7477	57104	10215"
"276	9	-0.104	2.2823	2.4967	-0.7477	57104	10215"
"276	10	-0.115	2.8545	2.4146	-0.7477	57104	10215"
"276	11	-2.7596	1.5214	0.5913	-0.5981	57104	10215"
"276	12	-0.1205	2.6427	2.891	-0.5981	57104	10215"
"276	13	5.4698	3.6707	0.2026	-0.5981	57104	10215"
"276	14	-3.5042	0.6028	0.219	-0.4486	57104	10215"
"276	15	-1.7521	2.5595	1.7521	-0.4486	57104	10215"
"276	16	0.2081	1.5194	3.0169	-0.1495	57104	10215"
"277	1	-0.0767	0.9614	2.2996	0	57104	10215"
"277	2	0.1752	2.8391	-0.1752	-1.0467	57104	10215"
"277	3	5.2125	8.4155	-1.2265	-1.0467	57104	10215"
"277	4	-4.6814	6.3886	1.2319	-0.8972	57104	10215"
"277	5	-1.2319	6.2005	4.9278	-0.8972	57104	10215"
"277	6	6.1104	9.1424	1.0184	-0.8972	57104	10215"
"277	7	0.1533	0.1687	-0.2738	-0.7477	57104	10215"
"277	8	0.4599	3.0012	2.1846	-0.7477	57104	10215"
"277	9	-2.8088	1.8147	-0.5202	-0.5981	57104	10215"
"277	10	5.322	3.5715	0.1971	-0.5981	57104	10215"
"277	11	0.0876	1.7107	2.2777	-0.4486	57104	10215"
"277	12	0.104	1.8849	2.8088	-0.1495	57104	10215"
"278	1	-0.2464	1.0035	2.4639	0	57104	10215"
"278	2	0.1971	0.4559	-0.1971	-1.0467	57104	10215"
"278	3	0.2628	2.8038	-0.438	-1.0467	57104	10215"
"278	4	-4.6814	6.3886	1.2319	-0.8972	57104	10215"
"278	5	5.2125	8.4823	-0.6132	-0.8972	57104	10215"
"278	6	6.4499	8.6732	1.3579	-0.8972	57104	10215"
"278	7	2.9567	1.2242	-0.1971	-0.5981	57104	10215"
"278	8	-1.9711	2.2845	1.0841	-0.5981	57104	10215"
"278	9	-4.0298	0.6932	0.2519	-0.5981	57104	10215"
"278	10	4.9825	3.7273	0.3833	-0.5981	57104	10215"
"279	1	-0.0767	0.9614	2.2996	0	57104	10215"
"279	2	-0.2628	2.8161	-0.3504	-1.0467	57104	10215"
"279	3	0.9363	3.2372	-0.3121	-1.0467	57104	10215"
"279	4	-0.4161	2.9171	-1.6645	-1.0467	57104	10215"
"279	5	0.2135	0.4234	-0.2464	-0.8972	57104	10215"
"279	6	-4.9278	6.0819	1.7247	-0.8972	57104	10215"
"279	7	5.2125	8.4545	-0.9199	-0.8972	57104	10215"
"279	8	6.3459	8.7178	1.336	-0.8972	57104	10215"
"279	9	0.0438	0.112	-0.1314	-0.7477	57104	10215"
"279	10	-2.6993	1.3721	0	-0.5981	57104	10215"
"279	11	-0.1205	2.3522	3.1319	-0.5981	57104	10215"
"280	1	-0.1533	0.9522	2.2996	0	57104	10215"
"280	2	0.6899	3.1295	-0.0986	-1.0467	57104	10215"
"280	3	6.4061	14.4872	2.4639	-1.0467	57104	10215"
"280	4	0.1862	0.2622	-0.1533	-0.8972	57104	10215"
"280	5	0.011	0.2277	-0.2738	-0.8972	57104	10215"
"280	6	-4.9278	6.1464	1.4783	-0.8972	57104	10215"
"280	7	5.2125	8.4155	-1.2265	-0.8972	57104	10215"
"280	8	5.9133	8.8779	0.657	-0.8972	57104	10215"
"280	9	-0.115	2.9479	2.2996	-0.7477	57104	10215"
"280	10	10.1293	8.0761	-2.431	-0.7477	57104	10215"
"280	11	-10.1293	7.7863	3.2414	-0.7477	57104	10215"
"280	12	-2.4201	1.7815	-0.3723	-0.5981	57104	10215"
"280	13	-3.1757	1.5537	-0.438	-0.4486	57104	10215"
"280	14	0.3504	1.5506	2.3653	-0.2991	57104	10215"
"280	15	1.5769	1.386	-1.9273	-0.2991	57104	10215"
"281	1	-0.0821	0.806	2.546	0	57104	10215"
"281	2	0.2081	1.0049	3.225	0	57104	10215"
"281	3	0.1643	0.4535	-0.23	-1.0467	57104	10215"
"281	4	0.438	2.8161	0	-1.0467	57104	10215"
"281	5	-4.6814	6.3886	1.2319	-0.8972	57104	10215"
"281	6	5.1194	8.3036	-0.9034	-0.8972	57104	10215"
"281	7	0.23	0.1875	-0.1971	-0.7477	57104	10215"
"281	8	-0.3942	3.3484	2.6281	-0.7477	57104	10215"
"281	9	-2.6993	1.3434	-0.2792	-0.5981	57104	10215"
"281	10	-1.3962	2.4842	1.0239	-0.5981	57104	10215"
"281	11	-2.4639	1.9915	-0.4928	-0.4486	57104	10215"
"281	12	2.3653	0.8941	-1.9711	-0.4486	57104	10215"
"282	1	0.3285	2.6515	0	-1.0467	57104	10215"
"282	2	0.3942	3.1681	-0.2957	-1.0467	57104	10215"
"282	3	-4.9278	6.1464	1.4783	-0.8972	57104	10215"
"282	4	5.1194	8.2652	-1.2046	-0.8972	57104	10215"
"282	5	0	2.8568	2.4146	-0.7477	57104	10215"
"282	6	0.1314	3.2622	2.7596	-0.7477	57104	10215"
"282	7	0.2409	0.1954	-0.1752	-0.5981	57104	10215"
"282	8	-2.7924	1.1373	-0.2792	-0.5981	57104	10215"
"282	9	-2.8581	1.3667	-0.4928	-0.4486	57104	10215"
"282	10	0	1.4904	2.1706	-0.2991	57104	10215"
"283	1	-0.23	0.7203	2.3763	0	57104	10215"
"283	2	0.2081	1.7104	2.9129	0	57104	10215"
"283	3	1.8726	1.6459	-2.2887	0	57104	10215"
"283	4	0.2464	2.6591	0.0821	-1.0467	57104	10215"
"283	5	0.7884	3.0684	-0.4928	-1.0467	57104	10215"
"283	6	-0.5913	3.1264	0.3942	-1.0467	57104	10215"
"283	7	0.5913	2.7829	-1.4783	-1.0467	57104	10215"
"283	8	7.3095	14.0585	0.4873	-1.0467	57104	10215"
"283	9	0.1533	0.2764	-0.1643	-0.8972	57104	10215"
"283	10	-4.3364	6.4568	0.9637	-0.8972	57104	10215"
"283	11	5.4205	8.1102	-0.9034	-0.8972	57104	10215"
"283	12	5.3439	9.1669	2.338	-0.8972	57104	10215"
"283	13	0.219	2.7119	2.2996	-0.7477	57104	10215"
"283	14	-2.6993	1.3434	-0.2792	-0.5981	57104	10215"
"283	15	-3.0169	1.53	0.104	-0.5981	57104	10215"
"283	16	-1.1443	2.4114	2.0806	-0.5981	57104	10215"
"283	17	0.1205	0.052	-0.1205	-0.4486	57104	10215"
"283	18	-3.778	1.5643	-0.2519	-0.4486	57104	10215"
"283	19	2.6446	2.0058	1.7247	-0.2991	57104	10215"
"284	1	0	1.13	2.223	0	57104	10215"
"284	2	0.1643	2.6655	0.0821	-1.0467	57104	10215"
"284	3	-0.3723	2.9688	-0.4654	-1.0467	57104	10215"
"284	4	0.1533	0.2696	-0.1752	-0.8972	57104	10215"
"284	5	-4.3364	6.4162	1.2046	-0.8972	57104	10215"
"284	6	5.1194	8.2652	-1.2046	-0.8972	57104	10215"
"284	7	5.8476	14.6053	1.9492	-0.8972	57104	10215"
"284	8	-0.5749	3.0623	2.0697	-0.7477	57104	10215"
"284	9	0.1369	3.5094	2.7377	-0.7477	57104	10215"
"284	10	8.3115	9.0458	0.3778	-0.7477	57104	10215"
"284	11	-10.2005	4.3619	5.2891	-0.7477	57104	10215"
"284	12	-2.5132	1.4667	-0.8377	-0.5981	57104	10215"
"284	13	-3.5261	1.9884	-0.6297	-0.4486	57104	10215"
"284	14	-2.0149	3.3373	1.2593	-0.4486	57104	10215"
"285	1	0.1533	0.9522	2.2996	0	57104	10215"
"285	2	0.3285	2.5885	-0.5749	-1.0467	57104	10215"
"285	3	-0.657	1.8553	-1.8068	-1.0467	57104	10215"
"285	4	0.6516	2.9203	-0.4654	-1.0467	57104	10215"
"285	5	0.1533	0.2827	-0.1533	-0.8972	57104	10215"
"285	6	-0.0438	0.2685	-0.23	-0.8972	57104	10215"
"285	7	5.0263	8.1526	-0.887	-0.8972	57104	10215"
"285	8	5.8476	14.7025	0.9746	-0.8972	57104	10215"
"285	9	6.3349	14.4992	0.9746	-0.8972	57104	10215"
"285	10	-0.1095	2.7185	2.2996	-0.7477	57104	10215"
"285	11	-4.5774	6.1953	1.4455	-0.7477	57104	10215"
"285	12	-2.7596	1.6293	0.0986	-0.5981	57104	10215"
"285	13	-0.6899	2.1599	2.2668	-0.5981	57104	10215"
"285	14	0.887	2.802	1.2812	-0.5981	57104	10215"
"285	15	0.2628	3.3613	2.6281	-0.5981	57104	10215"
"285	16	-0.7008	1.2704	2.4529	-0.2991	57104	10215"
"285	17	1.2265	2.0326	1.5769	-0.2991	57104	10215"
"286	1	0.0767	1.1274	2.223	0	57104	10215"
"286	2	0	2.6604	-0.2464	-1.0467	57104	10215"
"286	3	0.011	0.289	-0.2081	-0.8972	57104	10215"
"286	4	0.1862	0.2555	-0.1643	-0.8972	57104	10215"
"286	5	5.4205	8.1102	-0.9034	-0.8972	57104	10215"
"286	6	6.8222	14.3013	-0.4873	-0.8972	57104	10215"
"286	7	-4.5774	6.1953	1.4455	-0.7477	57104	10215"
"286	8	8.0487	9.3984	1.5331	-0.7477	57104	10215"
"286	9	0	2.1644	2.3653	-0.5981	57104	10215"
"286	10	0	2.7713	2.7705	-0.5981	57104	10215"
"286	11	-1.6864	3.367	1.0841	-0.5981	57104	10215"
"286	12	-3.652	1.8392	-0.2519	-0.4486	57104	10215"
"286	13	-2.8034	0.2672	-0.438	-0.2991	57104	10215"
"286	14	-1.5769	2.2392	0.7884	-0.2991	57104	10215"
"286	15	1.1389	1.7637	1.9273	-0.2991	57104	10215"
"287	1	-0.0767	0.9614	2.2996	0	57104	10215"
"287	2	0.1533	2.47	-0.3066	-1.0467	57104	10215"
"287	3	-0.2792	3.0151	0	-1.0467	57104	10215"
"287	4	-0.011	0.289	-0.2081	-0.8972	57104	10215"
"287	5	5.6177	7.6033	-1.774	-0.8972	57104	10215"
"287	6	-0.438	2.7753	2.1901	-0.7477	57104	10215"
"287	7	-5.0592	5.7432	1.6864	-0.7477	57104	10215"
"287	8	0.3942	3.241	2.7596	-0.5981	57104	10215"
"287	9	-2.6062	1.5303	-0.1862	-0.4486	57104	10215"
"287	10	-1.3962	2.4438	1.117	-0.4486	57104	10215"
"288	1	0	1.13	2.223	0	57104	10215"
"288	2	0.1533	2.47	-0.3066	-1.0467	57104	10215"
"288	3	-0.5585	2.9746	-0.0931	-1.0467	57104	10215"
"288	4	-0.011	0.2965	-0.1971	-0.8972	57104	10215"
"288	5	-4.3364	6.4568	0.9637	-0.8972	57104	10215"
"288	6	5.322	7.9627	-0.887	-0.8972	57104	10215"
"288	7	-0.219	2.7119	2.2996	-0.7477	57104	10215"
"288	8	-0.7227	3.4013	1.8068	-0.7477	57104	10215"
"288	9	0	3.5121	2.7377	-0.7477	57104	10215"
"288	10	-0.5037	3.7215	1.6371	-0.5981	57104	10215"
"288	11	-3.4002	2.1567	-0.7556	-0.5981	57104	10215"
"288	12	10.7918	6.8452	-2.3982	-0.5981	57104	10215"
"288	13	-9.193	8.4629	3.5973	-0.5981	57104	10215"
"288	14	-2.6062	1.496	-0.3723	-0.4486	57104	10215"
"288	15	5.7491	2.4111	0	-0.4486	57104	10215"
"288	16	3.4494	4.3248	-2.8745	-0.4486	57104	10215"
"289	1	0.0767	1.1274	2.223	0	57104	10215"
"289	2	0	1.3089	3.1209	0	57104	10215"
"289	3	0.23	2.4783	-0.1533	-1.0467	57104	10215"
"289	4	-0.011	0.2965	-0.1971	-0.8972	57104	10215"
"289	5	5.322	7.9627	-0.887	-0.8972	57104	10215"
"289	6	0.219	2.7119	2.2996	-0.7477	57104	10215"
"289	7	-4.8183	5.9467	1.6864	-0.7477	57104	10215"
"289	8	10.5345	7.3971	2.8362	-0.5981	57104	10215"
"289	9	-2.5132	1.5584	-0.6516	-0.4486	57104	10215"
"289	10	-3.652	1.8521	-0.1259	-0.4486	57104	10215"
