frame_id,imu_idx,accel_x,accel_y,accel_z,free_accel_x,free_accel_y,free_accel_z,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z,rate_x,rate_y,rate_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature,status_byte,packet_counter,time_fine
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-0.512655,-0.0425645,7.34549,0,0,0,-0.00512742,-0.000429938,0.0734548,1,2.87667e-05,-6.01257e-06,6.52857e-06,0.00575334,-0.00120251,0.00130571,0,0,0,0,0.0271063,0.531591,-0.968597,36.125,1,10609,8360003
1,3,-0.512655,-0.0425645,7.34549,0,0,0,-0.00512742,-0.000429938,0.0734548,1,2.87667e-05,-6.01257e-06,6.52857e-06,0.00575334,-0.00120251,0.00130571,0,0,0,0,0.0271063,0.531591,-0.968597,36.125,1,10609,8360003
1,4,-0.668718,-0.054339,9.78971,0.122499,-0.518766,0.96903,-0.00668748,-0.000554133,0.0978971,1,5.48102e-05,-1.51788e-06,7.93708e-07,0.010962,-0.000303576,0.000158742,0,0,0,0,0.0268017,0.530502,-0.962054,36.125,1,10610,8360103
3,1,-0.668718,-0.054339,9.78971,0.122499,-0.518766,0.96903,-0.00668748,-0.000554133,0.0978971,1,5.48102e-05,-1.51788e-06,7.93708e-07,0.010962,-0.000303576,0.000158742,0,0,0,0,0.0268017,0.530502,-0.962054,36.125,1,10610,8360103
3,2,-0.666519,-0.0509763,9.78465,0.124381,-0.517353,0.963267,-0.00666839,-0.000517426,0.0978463,1,3.71636e-05,-1.64882e-05,2.92136e-05,0.00743272,-0.00329764,0.00584273,0,0,0,0,0.0269654,0.527973,-0.95706,36.125,1,10611,8360203
3,3,-0.666519,-0.0509763,9.78465,0.124381,-0.517353,0.963267,-0.00666839,-0.000517426,0.0978463,1,3.71636e-05,-1.64882e-05,2.92136e-05,0.00743272,-0.00329764,0.00584273,0,0,0,0,0.0269654,0.527973,-0.95706,36.125,1,10611,8360203
3,4,-0.669865,-0.053159,9.78263,0.117481,-0.514748,0.954602,-0.00670251,-0.000544194,0.0978259,1,6.26296e-05,-1.98785e-05,2.61735e-05,0.0125259,-0.0039757,0.00523471,0,0,0,0,0.0265299,0.528907,-0.954512,36.125,1,10612,8360303
3,5,-0.669865,-0.053159,9.78263,0.117481,-0.514748,0.954602,-0.00670251,-0.000544194,0.0978259,1,6.26296e-05,-1.98785e-05,2.61735e-05,0.0125259,-0.0039757,0.00523471,0,0,0,0,0.0265299,0.528907,-0.954512,36.125,1,10612,8360303
3,6,-0.678432,-0.052795,9.79489,0.110057,-0.516942,0.96424,-0.0067864,-0.000537421,0.0979487,1,4.72628e-05,-1.06878e-05,1.5648e-05,0.00945256,-0.00213757,0.00312961,0,0,0,0,0.027382,0.531871,-0.956975,36.125,1,10613,8360403
