Frame,Timestamp,X [m],Y [m],Z [m],Doppler [m/s]
1,1734276501.443036,0.5207139849662781,0.7030764818191528,0.3760712146759033,0.0
1,1734276501.443036,0.17357133328914642,0.9363557696342468,0.0,0.0
1,1734276501.443036,-1.3596420288085938,3.156196117401123,0.209175705909729,0.0
2,1734276501.476535,0.43392831087112427,0.8457233309745789,-0.05785711109638214,0.0
2,1734276501.476535,0.02892855554819107,0.8863093852996826,-0.34714266657829285,0.0
2,1734276501.476535,-1.3596420288085938,3.156196117401123,0.209175705909729,0.0
3,1734276501.511621,0.31821408867836,0.8900781869888306,-0.11571422219276428,0.0
3,1734276501.511621,-1.3596420288085938,3.156196117401123,0.209175705909729,0.0
3,1734276501.511621,-0.11793948709964752,3.7642457485198975,0.9435158967971802,0.0
3,1734276501.511621,0.5919227004051208,0.7494287490844727,0.3738459348678589,0.7405492663383484
3,1734276501.511621,0.28038445115089417,0.9785869121551514,-0.12461531162261963,0.7405492663383484
4,1734276501.542384,-1.255054235458374,3.2043492794036865,0.1045878529548645,0.0
4,1734276501.542384,-0.35381847620010376,3.717768430709839,1.061455488204956,0.0
4,1734276501.542384,0.5340656638145447,0.8873313665390015,0.36717015504837036,0.7405492663383484
5,1734276501.576671,0.5607689023017883,0.849579930305481,-0.12461531162261963,0.0
5,1734276501.576671,-0.6675820350646973,2.0551114082336426,-0.4005492329597473,0.0
5,1734276501.576671,-1.3596420288085938,3.156196117401123,0.209175705909729,0.0
5,1734276501.576671,0.35381847620010376,3.8501040935516357,0.35381847620010376,0.0
6,1734276501.609617,0.4984612464904785,0.8765688538551331,-0.18692296743392944,0.0
6,1734276501.609617,-0.6675820350646973,2.0551114082336426,-0.4005492329597473,0.0
6,1734276501.609617,-1.3596420288085938,3.156196117401123,0.209175705909729,0.0
6,1734276501.609617,0.6008238196372986,0.8695748448371887,0.3004119098186493,0.7405492663383484
7,1734276501.65608,0.0,0.8753949999809265,-0.0801098421216011,0.0
7,1734276501.65608,-0.6675820350646973,2.0551114082336426,-0.4005492329597473,0.0
7,1734276501.65608,-1.3596420288085938,3.156196117401123,0.209175705909729,0.0
7,1734276501.65608,0.0,3.8174502849578857,0.7076369524002075,0.0
7,1734276501.65608,0.6052743196487427,0.9384161233901978,0.3560437560081482,0.7405492663383484
7,1734276501.65608,0.4005492031574249,0.5221290588378906,0.04005492106080055,2.2216477394104004
8,1734276501.676193,0.0,0.9483445286750793,-0.08678566664457321,0.0
8,1734276501.676193,-0.7588182687759399,2.1224942207336426,-0.2759339213371277,0.0
8,1734276501.676193,-2.1384878158569336,0.6422476768493652,-0.41390088200569153,0.0
8,1734276501.676193,-1.3596420288085938,3.156196117401123,0.209175705909729,0.0
8,1734276501.676193,0.0,3.8174502849578857,0.7076369524002075,0.0
8,1734276501.676193,0.5696700215339661,0.9309568405151367,0.42725250124931335,0.7405492663383484
8,1734276501.676193,0.37829649448394775,0.6269109845161438,0.022252734750509262,2.2216477394104004
9,1734276501.709105,0.0,0.9483445286750793,-0.08678566664457321,0.0
9,1734276501.709105,-2.1605963706970215,0.45591288805007935,-0.2759339213371277,0.0
9,1734276501.709105,-0.8278017640113831,2.1044812202453613,-0.20695044100284576,0.0
9,1734276501.709105,-1.3596420288085938,3.156196117401123,0.209175705909729,0.0
9,1734276501.709105,0.0,3.7936923503875732,0.8255764245986938,0.0
9,1734276501.709105,0.6809336543083191,0.9716249704360962,0.37829649448394775,0.7405492663383484
9,1734276501.709105,0.4161261320114136,0.6896020770072937,0.0244780071079731,2.2216477394104004
10,1734276501.74154,-2.1384878158569336,0.6422476768493652,-0.41390088200569153,0.0
10,1734276501.74154,-0.8278017640113831,2.1101267337799072,-0.13503727316856384,0.0
10,1734276501.74154,-1.3596420288085938,3.156196117401123,0.209175705909729,0.0
10,1734276501.74154,-0.11793948709964752,3.7642457485198975,0.9435158967971802,0.0
