frame_id,imu_idx,accel_x,accel_y,accel_z,free_accel_x,free_accel_y,free_accel_z,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z,rate_x,rate_y,rate_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature,status_byte,packet_counter,time_fine
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-0.494326,-0.0585792,7.33933,0,0,0,-0.0049437,-0.000590904,0.0733933,1,3.54647e-05,-2.97662e-06,-9.46245e-06,0.00709294,-0.000595324,-0.00189249,0,0,0,0,0.0268958,0.516325,-0.988127,34.375,1,36852,16936005
1,3,-0.494326,-0.0585792,7.33933,0,0,0,-0.0049437,-0.000590904,0.0733933,1,3.54647e-05,-2.97662e-06,-9.46245e-06,0.00709294,-0.000595324,-0.00189249,0,0,0,0,0.0268958,0.516325,-0.988127,34.375,1,36852,16936005
1,4,-0.660161,-0.0884559,9.79314,0.105424,-0.511289,0.993999,-0.00660331,-0.000893916,0.0979312,1,4.60407e-05,-8.92948e-06,2.5675e-05,0.00920814,-0.0017859,0.005135,0,0,0,0,0.0282979,0.515861,-0.990164,34.375,1,36853,16936105
1,5,-0.660161,-0.0884559,9.79314,0.105424,-0.511289,0.993999,-0.00660331,-0.000893916,0.0979312,1,4.60407e-05,-8.92948e-06,2.5675e-05,0.00920814,-0.0017859,0.005135,0,0,0,0,0.0282979,0.515861,-0.990164,34.375,1,36853,16936105
1,6,-0.66253,-0.0767518,9.78717,0.100477,-0.501972,0.990075,-0.0066279,-0.0007768,0.0978714,1,4.62105e-05,-1.34181e-05,1.78701e-05,0.0092421,-0.00268363,0.00357401,0,0,0,0,0.0292725,0.515844,-0.989664,34.375,1,36854,16936205
3,1,-0.66253,-0.0767518,9.78717,0.100477,-0.501972,0.990075,-0.0066279,-0.0007768,0.0978714,1,4.62105e-05,-1.34181e-05,1.78701e-05,0.0092421,-0.00268363,0.00357401,0,0,0,0,0.0292725,0.515844,-0.989664,34.375,1,36854,16936205
3,2,-0.659036,-0.0867302,9.7918,0.101893,-0.512244,0.996927,-0.00659304,-0.000876736,0.0979177,1,4.60129e-05,-1.3972e-05,3.20188e-05,0.00920258,-0.0027944,0.00640375,0,0,0,0,0.0302067,0.518266,-0.989109,34.375,1,36855,16936305
3,3,-0.659036,-0.0867302,9.7918,0.101893,-0.512244,0.996927,-0.00659304,-0.000876736,0.0979177,1,4.60129e-05,-1.3972e-05,3.20188e-05,0.00920258,-0.0027944,0.00640375,0,0,0,0,0.0302067,0.518266,-0.989109,34.375,1,36855,16936305
3,4,-0.664936,-0.0778662,9.79666,0.0960078,-0.506078,0.99902,-0.00665027,-0.000789091,0.0979665,1,5.16903e-05,-4.82821e-06,2.26441e-05,0.0103381,-0.000965643,0.00452883,0,0,0,0,0.029615,0.519796,-0.992608,34.375,1,36856,16936405
4,1,-0.664936,-0.0778662,9.79666,0.0960078,-0.506078,0.99902,-0.00665027,-0.000789091,0.0979665,1,5.16903e-05,-4.82821e-06,2.26441e-05,0.0103381,-0.000965643,0.00452883,0,0,0,0,0.029615,0.519796,-0.992608,34.375,1,36856,16936405
4,2,-0.660531,-0.0818794,9.78744,0.102571,-0.512755,0.989846,-0.00660708,-0.000828249,0.0978742,1,4.67952e-05,-9.22928e-06,2.2309e-05,0.00935904,-0.00184586,0.0044618,0,0,0,0,0.0286229,0.516453,-0.996213,34.375,1,36857,16936505
7,1,-0.660531,-0.0818794,9.78744,0.102571,-0.512755,0.989846,-0.00660708,-0.000828249,0.0978742,1,4.67952e-05,-9.22928e-06,2.2309e-05,0.00935904,-0.00184586,0.0044618,0,0,0,0,0.0286229,0.516453,-0.996213,34.375,1,36857,16936505
7,2,-0.657261,-0.0705751,9.78074,0.104712,-0.500939,0.986284,-0.00657513,-0.000713917,0.0978071,1,4.08478e-05,-1.29527e-05,1.33032e-05,0.00816956,-0.00259055,0.00266063,0,0,0,0,0.0277751,0.513968,-0.993234,34.375,1,36858,16936605
