frame_id,imu_idx,accel_x,accel_y,accel_z,free_accel_x,free_accel_y,free_accel_z,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z,rate_x,rate_y,rate_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature,status_byte,packet_counter,time_fine
1,1,-0.762391,-0.0374453,9.78467,0.157976,-1.08305,0.903984,-0.00762512,-0.00038317,0.0978466,1,4.36008e-05,-6.19365e-06,1.21238e-05,0.00872016,-0.00123873,0.00242477,0,0,0,0,0.0733914,0.528244,-0.966864,34.75,3,63176,59360846
1,2,-0.548336,-0.0432222,7.33677,0.157976,-1.08305,0.903984,-0.00548469,-0.000438248,0.0733676,1,4.02704e-05,-9.13236e-06,1.06544e-05,0.00805408,-0.00182647,0.00213089,0,0,0,0,0.0702712,0.53133,-0.974357,34.75,1,63177,59362383
1,3,-0.548336,-0.0432222,7.33677,0.157976,-1.08305,0.903984,-0.00548469,-0.000438248,0.0733676,1,4.02704e-05,-9.13236e-06,1.06544e-05,0.00805408,-0.00182647,0.00213089,0,0,0,0,0.0702712,0.53133,-0.974357,34.75,1,63177,59362383
1,4,-0.723223,-0.0492694,9.78023,0.0831197,-0.511832,0.974555,-0.00723517,-0.000502518,0.0978021,1,4.83801e-05,-1.51546e-05,2.49561e-05,0.00967602,-0.00303091,0.00499122,0,0,0,0,0.0718413,0.528816,-0.970885,34.75,1,63178,59362483
2,1,-0.723223,-0.0492694,9.78023,0.0831197,-0.511832,0.974555,-0.00723517,-0.000502518,0.0978021,1,4.83801e-05,-1.51546e-05,2.49561e-05,0.00967602,-0.00303091,0.00499122,0,0,0,0,0.0718413,0.528816,-0.970885,34.75,1,63178,59362483
2,2,-0.711172,-0.0536882,9.78148,0.0955972,-0.515936,0.971129,-0.00711511,-0.000547306,0.0978145,1,5.21188e-05,-1.74322e-05,1.60111e-05,0.0104238,-0.00348644,0.00320223,0,0,0,0,0.0723713,0.527331,-0.96991,34.75,1,63179,59362583
2,3,-0.711172,-0.0536882,9.78148,0.0955972,-0.515936,0.971129,-0.00711511,-0.000547306,0.0978145,1,5.21188e-05,-1.74322e-05,1.60111e-05,0.0104238,-0.00348644,0.00320223,0,0,0,0,0.0723713,0.527331,-0.96991,34.75,1,63179,59362583
2,4,-0.708698,-0.0747892,9.78263,0.0959894,-0.535513,0.969832,-0.00708924,-0.000757918,0.0978261,1,4.94365e-05,-1.17494e-05,2.49093e-05,0.00988729,-0.00234987,0.00498186,0,0,0,0,0.0733007,0.527828,-0.970914,34.75,1,63180,59362683
2,5,-0.708698,-0.0747892,9.78263,0.0959894,-0.535513,0.969832,-0.00708924,-0.000757918,0.0978261,1,4.94365e-05,-1.17494e-05,2.49093e-05,0.00988729,-0.00234987,0.00498186,0,0,0,0,0.0733007,0.527828,-0.970914,34.75,1,63180,59362683
2,6,-0.714913,-0.0846284,9.78803,0.0905362,-0.54608,0.982238,-0.00715411,-0.000856802,0.0978799,1,5.17609e-05,-2.56603e-05,2.69336e-05,0.0103522,-0.00513205,0.00538673,0,0,0,0,0.0732803,0.528325,-0.971408,34.75,1,63181,59362783
3,1,-0.714913,-0.0846284,9.78803,0.0905362,-0.54608,0.982238,-0.00715411,-0.000856802,0.0978799,1,5.17609e-05,-2.56603e-05,2.69336e-05,0.0103522,-0.00513205,0.00538673,0,0,0,0,0.0732803,0.528325,-0.971408,34.75,1,63181,59362783
3,2,-0.712648,-0.0573464,9.78145,0.0901388,-0.522594,0.972262,-0.00712722,-0.000585782,0.0978144,1,6.15753e-05,-3.87619e-06,1.90195e-05,0.0123151,-0.000775237,0.0038039,0,0,0,0,0.0747114,0.528322,-0.971919,34.75,1,63182,59362883
3,3,-0.712648,-0.0573464,9.78145,0.0901388,-0.522594,0.972262,-0.00712722,-0.000585782,0.0978144,1,6.15753e-05,-3.87619e-06,1.90195e-05,0.0123151,-0.000775237,0.0038039,0,0,0,0,0.0747114,0.528322,-0.971919,34.75,1,63182,59362883
3,4,-0.715007,-0.0511867,9.78356,0.0889209,-0.514987,0.975672,-0.00715185,-0.000524383,0.0978354,1,6.30971e-05,-9.16798e-06,1.18557e-05,0.0126194,-0.0018336,0.00237114,0,0,0,0,0.0732761,0.527846,-0.971923,34.75,1,63183,59362983
4,1,-0.715007,-0.0511867,9.78356,0.0889209,-0.514987,0.975672,-0.00715185,-0.000524383,0.0978354,1,6.30971e-05,-9.16798e-06,1.18557e-05,0.0126194,-0.0018336,0.00237114,0,0,0,0,0.0732761,0.527846,-0.971923,34.75,1,63183,59362983
4,2,-0.729559,-0.0532729,9.78873,0.0704157,-0.521669,0.978054,-0.00729673,-0.000543035,0.0978871,1,5.18058e-05,-5.92887e-06,1.11904e-05,0.0103612,-0.00118577,0.00223808,0,0,0,0,0.0709849,0.525373,-0.968937,34.75,1,63184,59363083
