frame_id,imu_idx,accel_x,accel_y,accel_z,free_accel_x,free_accel_y,free_accel_z,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z,rate_x,rate_y,rate_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature,status_byte,packet_counter,time_fine
3707,1,-0.697867,-0.0422258,9.78227,-0.171135,-1.94775,0.933252,-0.0069804,-0.000433852,0.0978225,1,5.70751e-05,-8.95542e-06,3.06555e-05,0.011415,-0.00179108,0.00613111,0,0,0,0,0.126086,0.312922,-1.14866,32.625,3,16081,1658174
3707,2,-0.489381,-0.0398096,7.35604,-0.171135,-1.94775,0.933252,-0.00489652,-0.000401985,0.0735602,1,2.62129e-05,-1.84124e-05,3.37332e-06,0.00524258,-0.00368247,0.000674664,0,0,0,0,0.0523969,0.521894,-0.984081,32.875,1,25610,2612548
1,1,-0.489381,-0.0398096,7.35604,-0.171135,-1.94775,0.933252,-0.00489652,-0.000401985,0.0735602,1,2.62129e-05,-1.84124e-05,3.37332e-06,0.00524258,-0.00368247,0.000674664,0,0,0,0,0.0523969,0.521894,-0.984081,32.875,1,25610,2612548
1,2,-0.687854,-0.0719718,9.78913,0.0424291,-0.530768,0.988685,-0.00687941,-0.000728519,0.0978911,1,4.29024e-05,-4.70314e-06,2.92211e-05,0.00858047,-0.000940628,0.00584422,0,0,0,0,0.0543009,0.522375,-0.984584,32.875,1,25611,2612648
2,1,-0.687854,-0.0719718,9.78913,0.0424291,-0.530768,0.988685,-0.00687941,-0.000728519,0.0978911,1,4.29024e-05,-4.70314e-06,2.92211e-05,0.00858047,-0.000940628,0.00584422,0,0,0,0,0.0543009,0.522375,-0.984584,32.875,1,25611,2612648
2,2,-0.675741,-0.0770115,9.78833,0.0519335,-0.541207,0.988882,-0.00676074,-0.000778899,0.097883,1,4.43013e-05,-1.70393e-05,8.26621e-06,0.00886025,-0.00340786,0.00165324,0,0,0,0,0.0552508,0.522376,-0.985093,32.875,1,25612,2612748
3,1,-0.675741,-0.0770115,9.78833,0.0519335,-0.541207,0.988882,-0.00676074,-0.000778899,0.097883,1,4.43013e-05,-1.70393e-05,8.26621e-06,0.00886025,-0.00340786,0.00165324,0,0,0,0,0.0552508,0.522376,-0.985093,32.875,1,25612,2612748
3,2,-0.682958,-0.0769973,9.79075,0.0461243,-0.536899,0.991805,-0.00683026,-0.000779805,0.0979074,1,4.81963e-05,-3.69123e-06,2.88779e-05,0.00963926,-0.000738247,0.00577558,0,0,0,0,0.0571829,0.520427,-0.986156,32.875,1,25613,2612848
7,1,-0.682958,-0.0769973,9.79075,0.0461243,-0.536899,0.991805,-0.00683026,-0.000779805,0.0979074,1,4.81963e-05,-3.69123e-06,2.88779e-05,0.00963926,-0.000738247,0.00577558,0,0,0,0,0.0571829,0.520427,-0.986156,32.875,1,25613,2612848
7,2,-0.68552,-0.073743,9.78909,0.039092,-0.538326,0.993502,-0.00685587,-0.000745026,0.0978908,1,3.70647e-05,-3.59684e-06,2.47416e-05,0.00741293,-0.000719368,0.00494833,0,0,0,0,0.0571706,0.520436,-0.98666,32.875,1,25614,2612948
8,1,-0.68552,-0.073743,9.78909,0.039092,-0.538326,0.993502,-0.00685587,-0.000745026,0.0978908,1,3.70647e-05,-3.59684e-06,2.47416e-05,0.00741293,-0.000719368,0.00494833,0,0,0,0,0.0571706,0.520436,-0.98666,32.875,1,25614,2612948
8,2,-0.680368,-0.0825364,9.79474,0.04816,-0.541569,0.996526,-0.0068031,-0.000835466,0.0979473,1,5.08129e-05,2.86267e-06,1.08389e-05,0.0101626,0.000572534,0.00216779,0,0,0,0,0.0548144,0.520419,-0.98463,32.875,1,25615,2613048
