frame_id,point_id,x,y,z,doppler,snr,noise,timestamp
1,1,0.1151,0.3266,-0.3164,0,168,742,64
1,2,0.443,0.7611,-0.5379,0,151,659,64
1,3,0.4027,1.5336,2.094,0,359,659,64
1,4,1.5302,0.9062,-1.9329,0,359,659,64
1,5,0.9808,1.9095,1.9617,0,192,682,64
1,6,-0.2675,2.4102,1.605,0,192,682,64
1,7,2.3471,8.1656,-4.4009,0,231,778,64
2,1,0.1151,0.3266,-0.3164,0,173,737,97
2,2,0.5062,0.7205,-0.5379,0,172,642,97
2,3,0.4027,1.5336,2.094,0,377,642,97
2,4,1.5302,0.9062,-1.9329,0,377,642,97
2,5,0,1.545,3.0029,0,150,862,97
2,6,1.4497,2.1388,-2.1745,0,150,862,97
2,7,2.0537,8.3943,-4.1075,0,228,780,97
3,1,0.0863,0.3483,-0.302,0,157,750,131
3,2,0.5062,0.7205,-0.5379,0,156,660,131
3,3,0.4027,1.5336,2.094,0,360,660,131
3,4,1.5302,0.9062,-1.9329,0,360,660,131
3,5,2.0537,8.3943,-4.1075,0,228,779,131
4,1,0.0863,0.3483,-0.302,0,167,744,164
4,2,0.4746,0.7637,-0.5062,0,156,650,164
4,3,0.4027,1.5336,2.094,0,371,650,164
4,4,1.5302,0.9062,-1.9329,0,371,650,164
4,5,0.1035,1.7284,2.8994,0,150,860,164
4,6,2.0537,8.3943,-4.1075,0,225,778,164
5,1,0.0719,0.3516,-0.302,0,158,750,197
5,2,0.4746,0.7838,-0.4746,0,159,653,197
5,3,0.4027,1.5336,2.094,0,369,653,197
5,4,1.5302,0.9062,-1.9329,0,369,653,197
5,5,1.5302,1.0612,-1.8524,0,369,653,197
5,6,2.0537,8.3943,-4.1075,0,227,779,197
6,1,0.0719,0.3634,-0.2876,0,172,736,230
6,2,0.4027,1.5336,2.094,0,365,656,230
6,3,1.5302,0.9062,-1.9329,0,365,656,230
6,4,0.2071,1.8828,2.7958,0,151,856,230
6,5,2.0537,8.3943,-4.1075,0,225,778,230
7,1,0.0719,0.3634,-0.2876,0,173,736,264
7,2,0.4027,1.5336,2.094,0,356,665,264
7,3,1.5302,0.9062,-1.9329,0,356,665,264
7,4,2.0537,8.3943,-4.1075,0,225,778,264
8,1,0.0863,0.3483,-0.302,0,166,741,297
8,2,0.4027,1.5336,2.094,0,364,655,297
8,3,1.5302,0.9062,-1.9329,0,364,655,297
8,4,0.1035,1.7284,2.8994,0,151,859,297
8,5,1.5532,2.0648,-2.1745,0,151,859,297
8,6,2.0537,8.3943,-4.1075,0,233,775,297
9,1,0.4027,1.5336,2.094,0,354,665,330
9,2,1.5302,0.9062,-1.9329,0,354,665,330
9,3,2.3471,8.1656,-4.4009,0,238,770,330
10,1,0.1294,0.3211,-0.3164,0,176,737,365
10,2,0.4027,1.5336,2.094,0,340,678,365
10,3,1.5302,1.0612,-1.8524,0,340,678,365
10,4,2.3471,8.1656,-4.4009,0,237,772,365
11,1,0.1438,0.2998,-0.3308,0,180,733,397
11,2,0.443,0.8021,-0.4746,0,152,653,397
11,3,0.4027,1.5336,2.094,0,365,653,397
11,4,1.5302,1.0612,-1.8524,0,365,653,397
11,5,0,1.545,3.0029,0,154,858,397
11,6,1.3461,2.3029,-2.071,0,154,858,397
11,7,2.3471,8.1656,-4.4009,0,237,772,397
12,1,0.1294,0.3211,-0.3164,0,189,723,430
12,2,0.4027,1.5336,2.094,0,360,659,430
12,3,1.5302,1.0612,-1.8524,0,360,659,430
12,4,2.3471,8.1656,-4.4009,0,239,771,430
13,1,0.1438,0.2998,-0.3308,0,171,738,464
13,2,0.4027,1.5336,2.094,0,358,660,464
13,3,1.5302,0.9062,-1.9329,0,358,660,464
13,4,2.3471,8.1656,-4.4009,0,236,774,464
14,1,0.1438,0.2998,-0.3308,0,177,731,497
14,2,0.4027,1.5336,2.094,0,355,662,497
14,3,1.6108,0.7538,-1.9329,0,355,662,497
14,4,2.3471,8.1656,-4.4009,0,237,772,497
15,1,0.1438,0.2998,-0.3308,0,171,739,531
15,2,0.5062,0.7205,-0.5379,0,164,645,531
15,3,0.4027,1.5336,2.094,0,371,645,531
15,4,1.6108,0.7538,-1.9329,0,371,645,531
15,5,2.3471,8.1656,-4.4009,0,232,778,531
16,1,0.1294,0.3211,-0.3164,0,162,746,564
16,2,0.5062,0.7205,-0.5379,0,156,659,564
16,3,0.4027,1.5336,2.094,0,359,659,564
16,4,1.6108,0.7538,-1.9329,0,359,659,564
16,5,2.3471,8.1656,-4.4009,0,236,774,564
17,1,0.1438,0.2998,-0.3308,0,177,734,597
17,2,0.4027,1.5336,2.094,0,360,658,597
17,3,1.5302,0.9062,-1.9329,0,360,658,597
17,4,0,1.545,3.0029,0,152,858,597
17,5,2.3471,8.1656,-4.4009,0,233,777,597
18,1,0.1294,0.3063,-0.3308,0,175,737,631
18,2,0.4746,0.7637,-0.5062,0,161,647,631
