frame_id,point_id,x,y,z,doppler,snr,noise,timestamp
1,1,0.1956,0.2101,-0.2416,0,180,756,61
1,2,0,1.3467,2.2551,0,315,668,61
1,3,-1.1649,3.923,-1.0355,0,160,918,61
1,4,2.4593,4.4558,-1.6395,0,194,878,61
2,1,0.1841,0.2203,-0.2416,0,184,753,94
2,2,0.1956,0.2101,-0.2416,0,184,753,94
2,3,0.7105,0.8638,-0.4861,0,181,620,94
2,4,0,1.3467,2.2551,0,336,646,94
2,5,-1.0355,3.923,-1.1649,0,161,917,94
2,6,2.4593,4.4558,-1.6395,0,194,878,94
3,1,0.1956,0.2101,-0.2416,0,178,758,127
3,2,0.7105,0.8638,-0.4861,0,172,627,127
3,3,0,1.3467,2.2551,0,333,649,127
3,4,-1.0355,3.923,-1.1649,0,160,918,127
3,5,2.4593,4.4558,-1.6395,0,194,878,127
4,1,0.1956,0.2101,-0.2416,0,169,768,161
4,2,0,1.3467,2.2551,0,315,667,161
4,3,-1.0355,3.923,-1.1649,0,160,918,161
4,4,2.4593,4.4558,-1.6395,0,193,879,161
5,1,0.1956,0.2101,-0.2416,0,171,766,194
5,2,0.7853,0.7723,-0.5235,0,168,634,194
5,3,0,1.3467,2.2551,0,322,660,194
5,4,-1.0355,3.923,-1.1649,0,161,918,194
5,5,2.4593,4.4558,-1.6395,0,193,879,194
6,1,0.1956,0.2101,-0.2416,0,182,756,227
6,2,0.7105,0.8416,-0.5235,0,165,634,227
6,3,0,1.3467,2.2551,0,334,647,227
6,4,-1.0355,3.923,-1.1649,0,160,918,227
6,5,2.4593,4.4558,-1.6395,0,194,878,227
7,1,0.1956,0.2101,-0.2416,0,185,753,261
7,2,0.7105,0.8416,-0.5235,0,151,638,261
7,3,0,1.3467,2.2551,0,319,662,261
7,4,-1.0355,3.923,-1.1649,0,160,918,261
7,5,2.4593,4.4558,-1.6395,0,194,878,261
8,1,0.1956,0.1961,-0.2531,0,186,753,294
8,2,0.7105,0.8416,-0.5235,0,153,633,294
8,3,0,1.3467,2.2551,0,331,651,294
8,4,-1.0355,3.923,-1.1649,0,160,918,294
8,5,2.4593,4.4558,-1.6395,0,194,878,294
9,1,0.1956,0.2101,-0.2416,0,177,761,327
9,2,0.7479,0.7831,-0.5609,0,172,627,327
