frame_id,point_id,x,y,z,doppler,snr,noise,timestamp
1,1,0.9359,1.884,-0.8022,0,382,617,25
1,2,0.4512,2.351,-0.8272,0,371,675,25
1,3,-0.1838,5.9633,-1.6545,0,155,802,25
1,4,-4.2615,6.3098,-2.3675,0,207,822,25
2,1,0.869,1.9664,-0.6685,0,415,612,58
2,2,0.4512,2.259,-1.0528,0,367,672,58
2,3,-4.2615,6.1112,-2.841,0,203,830,58
3,1,0.869,1.9664,-0.6685,0,404,622,91
3,2,0.4512,2.259,-1.0528,0,368,679,91
3,3,-4.2615,6.1112,-2.841,0,202,831,91
4,1,0.869,1.9664,-0.6685,0,409,612,125
4,2,0.4512,2.259,-1.0528,0,371,672,125
4,3,-4.2615,6.1112,-2.841,0,202,830,125
5,1,0.869,1.9664,-0.6685,0,400,616,158
5,2,0.4512,2.259,-1.0528,0,365,672,158
5,3,-4.2615,6.1112,-2.841,0,202,830,158
6,1,0.9359,1.9111,-0.7353,0,392,621,191
6,2,0.4512,2.259,-1.0528,0,363,673,191
6,3,-4.2615,6.1112,-2.841,0,203,829,191
7,1,0.9359,1.9111,-0.7353,0,395,615,225
7,2,0.4512,2.259,-1.0528,0,371,667,225
7,3,-4.2615,6.1112,-2.841,0,203,829,225
8,1,0.9359,1.9355,-0.6685,0,407,603,258
8,2,0.4512,2.259,-1.0528,0,371,666,258
8,3,-4.2615,6.1112,-2.841,0,203,828,258
9,1,0.3677,0.3019,-0.3008,0,153,615,291
9,2,0.117,0.2275,-0.5014,0,153,615,291
9,3,0.9359,1.9111,-0.7353,0,390,621,291
9,4,0.4512,2.2224,-1.128,0,357,676,291
9,5,-4.2615,6.1112,-2.841,0,202,829,291
10,1,0.4874,0.2039,-0.3899,0,150,609,325
10,2,0.195,0.226,-0.5849,0,150,609,325
10,3,-0.4679,0.426,-0.1755,0,150,609,325
10,4,0.9359,1.9111,-0.7353,0,406,609,325
10,5,0.4512,2.2224,-1.128,0,368,667,325
10,6,-4.2615,6.1112,-2.841,0,204,828,325
11,1,0.869,1.9664,-0.6685,0,412,608,358
11,2,0.4512,2.259,-1.0528,0,377,663,358
11,3,-4.2615,6.1112,-2.841,0,205,827,358
12,1,0.869,1.9664,-0.6685,0,404,619,391
12,2,0.4512,2.259,-1.0528,0,374,674,391
12,3,-4.2615,6.1112,-2.841,0,203,829,391
13,1,0.869,1.9664,-0.6685,0,405,621,425
13,2,0.4512,2.259,-1.0528,0,371,680,425
13,3,0.1838,5.8489,-2.0221,0,150,805,425
13,4,-4.2615,6.1112,-2.841,0,205,828,425
14,1,0.869,1.9664,-0.6685,0,423,606,458
14,2,0.4512,2.259,-1.0528,0,376,665,458
14,3,0.1838,5.8489,-2.0221,0,150,805,458
14,4,-4.2615,6.1112,-2.841,0,205,827,458
15,1,0.869,1.9664,-0.6685,0,423,607,491
15,2,0.5264,2.1589,-1.128,0,362,667,491
15,3,0.1838,5.8489,-2.0221,0,150,806,491
15,4,-4.2615,6.1112,-2.841,0,204,828,491
16,1,0.869,1.9664,-0.6685,0,413,613,525
16,2,0.4345,2.1607,-0.9414,0,387,645,525
16,3,0.1838,5.8489,-2.0221,0,151,806,525
16,4,-4.2615,6.1112,-2.841,0,204,829,525
17,1,1.0027,1.8769,-0.7353,0,396,623,558
