frame_id,point_id,x,y,z,doppler,snr,noise
1,1,3.2924,6.4927,-0.439,0,177,826
1,2,-0.9073,10.0032,0.3024,0,224,771
2,1,3.2924,6.4927,-0.439,0,178,825
2,2,-0.9073,10.0032,0.3024,0,222,774
3,1,3.2924,6.4927,-0.439,0,180,824
3,2,-0.9073,10.0032,0.3024,0,225,770
4,1,3.2924,6.4927,-0.439,0,182,821
4,2,-0.9073,10.0032,0.3024,0,225,769
12,1,3.2924,6.4927,-0.439,0,179,824
12,2,-0.9073,10.0032,0.3024,0,228,767
10,1,3.2924,6.4927,-0.439,0,178,824
10,2,-0.9073,10.0032,0.3024,0,225,771
14,1,3.2924,6.4927,-0.439,0,185,818
14,2,-0.9073,10.0032,0.3024,0,222,773
15,1,3.2924,6.4927,-0.439,0,183,819
15,2,-0.9073,10.0032,0.3024,0,224,772
16,1,3.2924,6.4927,-0.439,0,181,822
16,2,-0.9073,10.0032,0.3024,0,227,769
17,1,3.2924,6.4927,-0.439,0,181,822
17,2,-0.9073,10.0032,0.3024,0,225,770
18,1,3.2924,6.4927,-0.439,0,179,823
18,2,-0.9073,10.0032,0.3024,0,226,769
19,1,3.2924,6.4927,-0.439,0,176,827
19,2,-0.9073,10.0032,0.3024,0,225,770
20,1,3.2924,6.4927,-0.439,0,180,822
20,2,-0.9073,10.0032,0.3024,0,222,773
21,1,3.2924,6.4927,-0.439,0,180,822
21,2,-0.9073,10.0032,0.3024,0,221,774
22,1,3.2924,6.4927,-0.439,0,180,822
22,2,-0.9073,10.0032,0.3024,0,230,766
23,1,3.2924,6.4927,-0.439,0,182,820
23,2,-0.9073,10.0032,0.3024,0,226,769
24,1,3.2924,6.4927,-0.439,0,184,818
24,2,-0.9073,10.0032,0.3024,0,223,773
25,1,3.2924,6.4927,-0.439,0,177,826
25,2,-0.9073,10.0032,0.3024,0,223,772
26,1,3.2924,6.4927,-0.439,0,180,822
26,2,-0.9073,10.0032,0.3024,0,217,779
27,1,3.2924,6.4927,-0.439,0,182,821
27,2,-0.9073,10.0032,0.3024,0,225,771
28,1,3.2924,6.4927,-0.439,0,180,823
28,2,-0.9073,10.0032,0.3024,0,227,768
29,1,3.2924,6.4927,-0.439,0,180,822
29,2,-0.9073,10.0032,0.3024,0,224,772
30,1,3.2924,6.4927,-0.439,0,181,822
30,2,-0.9073,10.0032,0.3024,0,227,768
31,1,3.2924,6.4927,-0.439,0,177,826
31,2,-0.9073,10.0032,0.3024,0,224,771
32,1,3.2924,6.4927,-0.439,0,180,822
32,2,-0.9073,10.0032,0.3024,0,226,769
33,1,3.2924,6.4927,-0.439,0,183,820
33,2,-0.9073,10.0032,0.3024,0,221,774
34,1,3.2924,6.4927,-0.439,0,178,825
34,2,-0.9073,10.0032,0.3024,0,225,770
35,1,3.2924,6.4927,-0.439,0,180,823
35,2,-0.9073,10.0032,0.3024,0,221,773
36,1,3.2924,6.4927,-0.439,0,180,822
36,2,-0.9073,10.0032,0.3024,0,226,769
37,1,3.2924,6.4927,-0.439,0,177,825
37,2,-0.9073,10.0032,0.3024,0,226,770
38,1,3.2924,6.4927,-0.439,0,176,826
38,2,-0.9073,10.0032,0.3024,0,228,768
39,1,3.2924,6.4927,-0.439,0,181,822
39,2,-0.9073,10.0032,0.3024,0,226,769
40,1,3.2924,6.4927,-0.439,0,180,823
40,2,-0.9073,10.0077,0,0,224,771
41,1,3.2924,6.4927,-0.439,0,179,824
41,2,-0.9073,10.0077,0,0,220,775
42,1,3.2924,6.4927,-0.439,0,184,818
42,2,-0.9073,10.0032,0.3024,0,231,764
43,1,3.2924,6.4927,-0.439,0,178,824
43,2,-0.9073,10.0032,0.3024,0,228,768
44,1,3.2924,6.4927,-0.439,0,181,821
44,2,-0.9073,10.0032,0.3024,0,226,769
45,1,3.2924,6.4927,-0.439,0,180,822
45,2,-0.9073,10.0032,0.3024,0,227,768
46,1,3.2924,6.4927,-0.439,0,177,825
46,2,-0.9073,10.0032,0.3024,0,225,769
47,1,3.2924,6.4927,-0.439,0,179,824
47,2,-0.9073,10.0032,0.3024,0,227,768
48,1,3.2924,6.4927,-0.439,0,181,822
48,2,-0.9073,10.0032,0.3024,0,225,770
49,1,3.2924,6.4927,-0.439,0,179,824
49,2,-0.9073,10.0032,0.3024,0,225,770
50,1,3.2924,6.4927,-0.439,0,177,825
50,2,-0.9073,10.0032,0.3024,0,227,767
