source,frame_id,point_id,x,y,z,doppler,snr,noise
right,38,2,0.1275,1.3531,1.6571,0,165,595
right,38,3,-4.5889,8.4778,-0.2868,0,204,464
right,39,1,0.1402,1.5704,1.7527,0,177,579
right,39,2,0.1912,1.0051,-0.3187,-0.2882,169,645
right,39,3,-4.5889,8.4778,0.2868,-0.2882,200,465
right,40,1,0.1402,1.5704,1.7527,0,168,583
right,40,2,0.1912,1.0051,-0.3187,-0.2882,170,648
right,40,3,-3.5628,8.2115,-2.1925,-0.2882,173,469
right,40,4,-4.8757,8.2416,1.1472,-0.2882,191,462
right,40,5,-4.3977,8.7795,0.8795,-0.2882,198,456
right,41,1,0.0701,1.5751,1.7527,0,163,586
right,41,2,0.1912,1.0051,-0.3187,-0.2882,178,643
right,41,3,-3.5628,8.2115,-2.1925,-0.2882,159,485
right,41,4,-4.1045,8.9203,0.8795,-0.2882,198,459
right,42,1,0,1.4333,1.5934,0,150,599
right,42,2,0.1912,1.0051,-0.3187,-0.2882,176,649
right,42,3,-3.5628,8.2115,-2.1925,-0.2882,159,494
right,42,4,-3.5182,9.1674,0.8795,-0.2882,181,472
right,43,1,0.0637,1.4319,1.5934,0,155,596
right,43,2,0.1593,1.0201,-0.2868,-0.2882,181,646
right,43,3,-3.6456,8.5325,-1.6826,-0.2882,196,470
right,44,1,0.1912,1.3456,1.6571,0,167,592
right,44,2,0.1912,1.0146,-0.2868,-0.2882,178,645
right,44,3,-3.6456,8.5325,-1.6826,-0.2882,195,471
right,45,1,0.1912,1.3456,1.6571,0,167,581
right,45,2,0.1912,1.0146,-0.2868,-0.2882,158,656
right,45,3,-4.1109,7.9513,-2.1925,-0.2882,201,471
right,46,1,0.0637,1.4319,1.5934,0,175,578
right,46,2,0.1912,1.0146,-0.2868,-0.2882,167,650
right,46,3,-4.385,7.8035,-2.1925,-0.2882,197,477
right,47,1,0.1912,1.3456,1.6571,0,180,579
right,47,2,0.1912,1.0146,-0.2868,-0.2882,175,648
right,47,3,-4.385,7.8035,-2.1925,-0.2882,203,470
right,48,1,0.0637,1.3576,1.6571,0,182,578
right,48,2,0.1912,1.0146,-0.2868,-0.2882,172,653
right,48,3,-4.385,7.8035,-2.1925,-0.2882,197,471
right,48,4,-4.3977,8.7795,0.8795,-0.2882,173,465
right,49,1,0.1275,1.3531,1.6571,0,185,574
right,49,2,0.2231,1.0081,-0.2868,-0.2882,166,654
right,49,3,-4.1109,7.9513,-2.1925,-0.2882,194,465
right,49,4,-4.5889,8.4778,0.2868,-0.2882,197,454
right,50,1,0.1275,1.2711,1.7208,0,180,585
right,50,2,2.2945,2.1774,-0.5736,0,124,522
right,50,3,0.2231,1.0081,-0.2868,-0.2882,147,664
right,50,4,-3.5628,8.2115,-2.1925,-0.2882,207,446
right,51,1,0.0637,1.4319,1.5934,0,175,576
right,51,2,0.3059,2.4792,-0.6119,-0.8645,168,413
right,51,3,0.2231,1.0081,-0.2868,-0.2882,159,659
right,51,4,-3.8368,8.1564,-1.9184,-0.2882,203,457
