source,frame_id,imu_idx,quat_w,quat_x,quat_y,quat_z,accel_x,accel_y,accel_z,free_accel_x,free_accel_y,free_accel_z,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z,rate_x,rate_y,rate_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature,status_byte,packet_counter,time_fine
right,10,5,0.999136,-0.00637255,0.0410785,-0.000136399,-0.894412,-0.0643731,9.79416,-0.515278,-0.0415685,0.840957,-0.00894526,-0.000651349,0.0979414,1,3.61372e-05,-5.97724e-06,3.01637e-05,0.00722744,-0.00119545,0.00603274,0.999136,-0.00637255,0.0410785,-0.000136399,0.562286,0.11995,-0.733747,34.75,1,5944,7198056
left,31,1,0.999137,-0.00632917,0.0410569,-0.000113595,-0.866617,-0.0509521,9.77543,-0.496429,-0.0115244,0.822583,-0.00867045,-0.000518113,0.0977539,1,4.18723e-05,-2.20147e-05,2.33836e-05,0.00837446,-0.00440293,0.00467671,0.999137,-0.00632917,0.0410569,-0.000113595,0.561777,0.122383,-0.733186,34.75,1,5945,7198156
left,31,2,0.999137,-0.00632917,0.0410569,-0.000113595,-0.866617,-0.0509521,9.77543,-0.496429,-0.0115244,0.822583,-0.00867045,-0.000518113,0.0977539,1,4.18723e-05,-2.20147e-05,2.33836e-05,0.00837446,-0.00440293,0.00467671,0.999137,-0.00632917,0.0410569,-0.000113595,0.561777,0.122383,-0.733186,34.75,1,5945,7198156
left,31,3,0.999137,-0.00632917,0.0410569,-0.000113595,-0.866617,-0.0509521,9.77543,-0.496429,-0.0115244,0.822583,-0.00867045,-0.000518113,0.0977539,1,4.18723e-05,-2.20147e-05,2.33836e-05,0.00837446,-0.00440293,0.00467671,0.999137,-0.00632917,0.0410569,-0.000113595,0.561777,0.122383,-0.733186,34.75,1,5945,7198156
left,31,4,0.999137,-0.00629077,0.0410509,-0.000102714,-0.791454,-0.098979,9.78875,-0.430281,-0.0731759,0.821354,-0.00791577,-0.000997335,0.0978874,1,3.75472e-05,-6.39063e-06,1.22896e-05,0.00750944,-0.00127813,0.00245792,0.999137,-0.00629077,0.0410509,-0.000102714,0.561851,0.120884,-0.731199,34.75,1,5946,7198256
right,14,1,0.999137,-0.00629077,0.0410509,-0.000102714,-0.791454,-0.098979,9.78875,-0.430281,-0.0731759,0.821354,-0.00791577,-0.000997335,0.0978874,1,3.75472e-05,-6.39063e-06,1.22896e-05,0.00750944,-0.00127813,0.00245792,0.999137,-0.00629077,0.0410509,-0.000102714,0.561851,0.120884,-0.731199,34.75,1,5946,7198256
right,14,2,0.999137,-0.00629077,0.0410509,-0.000102714,-0.791454,-0.098979,9.78875,-0.430281,-0.0731759,0.821354,-0.00791577,-0.000997335,0.0978874,1,3.75472e-05,-6.39063e-06,1.22896e-05,0.00750944,-0.00127813,0.00245792,0.999137,-0.00629077,0.0410509,-0.000102714,0.561851,0.120884,-0.731199,34.75,1,5946,7198256
right,14,3,0.999138,-0.00625229,0.0410463,-8.43994e-05,-0.766785,-0.112599,9.80442,-0.38445,-0.121116,0.805168,-0.00766861,-0.0011336,0.098044,1,3.72343e-05,-4.09974e-06,2.01481e-05,0.00744687,-0.000819949,0.00402962,0.999138,-0.00625229,0.0410463,-8.43994e-05,0.561892,0.11989,-0.730211,34.75,1,5947,7198356
right,14,4,0.999138,-0.00625229,0.0410463,-8.43994e-05,-0.766785,-0.112599,9.80442,-0.38445,-0.121116,0.805168,-0.00766861,-0.0011336,0.098044,1,3.72343e-05,-4.09974e-06,2.01481e-05,0.00744687,-0.000819949,0.00402962,0.999138,-0.00625229,0.0410463,-8.43994e-05,0.561892,0.11989,-0.730211,34.75,1,5947,7198356
right,14,5,0.999138,-0.00625229,0.0410463,-8.43994e-05,-0.766785,-0.112599,9.80442,-0.38445,-0.121116,0.805168,-0.00766861,-0.0011336,0.098044,1,3.72343e-05,-4.09974e-06,2.01481e-05,0.00744687,-0.000819949,0.00402962,0.999138,-0.00625229,0.0410463,-8.43994e-05,0.561892,0.11989,-0.730211,34.75,1,5947,7198356
right,14,6,0.999138,-0.00620385,0.041049,-7.17607e-05,-0.752906,-0.112883,9.74936,-0.392173,-0.0981599,0.807913,-0.00752856,-0.00113829,0.0974936,1,4.74081e-05,2.39311e-06,1.42731e-05,0.00948163,0.000478621,0.00285463,0.999138,-0.00620385,0.041049,-7.17607e-05,0.562834,0.120379,-0.73071,34.75,1,5948,7198456
left,32,1,0.999138,-0.00620385,0.041049,-7.17607e-05,-0.752906,-0.112883,9.74936,-0.392173,-0.0981599,0.807913,-0.00752856,-0.00113829,0.0974936,1,4.74081e-05,2.39311e-06,1.42731e-05,0.00948163,0.000478621,0.00285463,0.999138,-0.00620385,0.041049,-7.17607e-05,0.562834,0.120379,-0.73071,34.75,1,5948,7198456
left,32,2,0.999138,-0.00620385,0.041049,-7.17607e-05,-0.752906,-0.112883,9.74936,-0.392173,-0.0981599,0.807913,-0.00752856,-0.00113829,0.0974936,1,4.74081e-05,2.39311e-06,1.42731e-05,0.00948163,0.000478621,0.00285463,0.999138,-0.00620385,0.041049,-7.17607e-05,0.562834,0.120379,-0.73071,34.75,1,5948,7198456
left,32,3,0.999138,-0.00614637,0.0410666,-4.46946e-05,-0.844767,-0.0504095,9.80137,-0.464777,-0.0324804,0.855236,-0.0084442,-0.000515569,0.098014,1,5.59574e-05,1.75407e-05,2.99087e-05,0.0111915,0.00350815,0.00598174,0.999138,-0.00614637,0.0410666,-4.46946e-05,0.56232,0.120889,-0.731706,34.75,1,5949,7198556
left,32,4,0.999138,-0.00614637,0.0410666,-4.46946e-05,-0.844767,-0.0504095,9.80137,-0.464777,-0.0324804,0.855236,-0.0084442,-0.000515569,0.098014,1,5.59574e-05,1.75407e-05,2.99087e-05,0.0111915,0.00350815,0.00598174,0.999138,-0.00614637,0.0410666,-4.46946e-05,0.56232,0.120889,-0.731706,34.75,1,5949,7198556
left,32,5,0.999138,-0.00614637,0.0410666,-4.46946e-05,-0.844767,-0.0504095,9.80137,-0.464777,-0.0324804,0.855236,-0.0084442,-0.000515569,0.098014,1,5.59574e-05,1.75407e-05,2.99087e-05,0.0111915,0.00350815,0.00598174,0.999138,-0.00614637,0.0410666,-4.46946e-05,0.56232,0.120889,-0.731706,34.75,1,5949,7198556
right,15,1,0.999138,-0.00609206,0.0410743,-3.95243e-05,-0.871227,-0.0799374,9.76129,-0.501892,-0.0560144,0.798872,-0.00871087,-0.000809952,0.0976129,1,5.35454e-05,7.11367e-06,7.13235e-06,0.0107091,0.00142273,0.00142647,0.999138,-0.00609206,0.0410743,-3.95243e-05,0.56137,0.122333,-0.730155,34.75,1,5950,7198656
right,15,2,0.999138,-0.00609206,0.0410743,-3.95243e-05,-0.871227,-0.0799374,9.76129,-0.501892,-0.0560144,0.798872,-0.00871087,-0.000809952,0.0976129,1,5.35454e-05,7.11367e-06,7.13235e-06,0.0107091,0.00142273,0.00142647,0.999138,-0.00609206,0.0410743,-3.95243e-05,0.56137,0.122333,-0.730155,34.75,1,5950,7198656
right,15,3,0.999138,-0.00609206,0.0410743,-3.95243e-05,-0.871227,-0.0799374,9.76129,-0.501892,-0.0560144,0.798872,-0.00871087,-0.000809952,0.0976129,1,5.35454e-05,7.11367e-06,7.13235e-06,0.0107091,0.00142273,0.00142647,0.999138,-0.00609206,0.0410743,-3.95243e-05,0.56137,0.122333,-0.730155,34.75,1,5950,7198656
right,15,4,0.999138,-0.00605473,0.0410742,-3.67566e-05,-0.870305,-0.04031,9.76401,-0.512612,-0.0213505,0.795208,-0.0087031,-0.00041031,0.0976401,1,3.65526e-05,-2.72101e-07,4.16082e-06,0.00731052,-5.44201e-05,0.000832164,0.999138,-0.00605473,0.0410742,-3.67566e-05,0.560848,0.123331,-0.73114,34.75,1,5951,7198756
