frame_id	accel_x	accel_y	accel_z	free_accel_x	free_accel_y	free_accel_z	delta_v_x	delta_v_y	delta_v_z	delta_q_w	delta_q_x	delta_q_y	delta_q_z	rate_x	rate_y	rate_z	quat_w	quat_x	quat_y	quat_z	mag_x	mag_y	mag_z	temperature	status_byte	packet_counter	time_fine
25	-0.675268	-0.15557	9.88593	0.0445779	-0.515688	0.967823	-0.0067482	-0.00155184	0.0988596	1	-2.02842e-05	2.25286e-05	1.08948e-05	-0.00405684	0.00450572	0.00217896	0	0	0	0	0.0781838	0.508327	-1.00167	33.8125	1	40942	4144277
26	-0.80882	-0.0798103	9.69753	0.0158003	-0.498662	0.935607	-0.00808854	-0.000803627	0.0969752	1	2.8234e-05	-1.79908e-06	2.92783e-06	0.00564681	-0.000359816	0.000585566	0	0	0	0	0.0789661	0.511476	-0.98696	33.8125	1	40945	4144577
27	-0.786626	-0.136499	9.78169	-0.000400282	-0.535788	0.99519	-0.00786355	-0.0013811	0.0978169	1	8.09151e-05	1.36055e-05	1.7695e-05	0.016183	0.00272109	0.003539	0	0	0	0	0.0767414	0.511229	-0.999582	33.8125	1	40948	4144877
28	-0.569677	-0.123746	9.78479	0.233468	-0.519457	1.05833	-0.00570909	-0.00124821	0.097847	1	5.3739e-05	-6.32093e-05	1.97709e-05	0.0107478	-0.0126419	0.00395418	0	0	0	0	0.0788471	0.512045	-0.991493	33.8125	1	40952	4145277
29	-0.829353	-0.0213186	9.83292	-0.0396644	-0.463488	1.17887	-0.00830511	-0.000230095	0.0983282	1	8.55494e-05	-5.8895e-05	5.11801e-06	0.0171099	-0.011779	0.0010236	0	0	0	0	0.0759381	0.506784	-0.996142	33.8125	1	40955	4145577
30	-0.669425	-0.149227	9.77666	0.128165	-0.590743	1.00499	-0.00667215	-0.00150377	0.0977679	1	5.77453e-05	0.000112773	1.57251e-05	0.0115491	0.0225545	0.00314502	0	0	0	0	0.0802169	0.513532	-0.993486	33.8125	1	40958	4145877
31	-0.631348	-0.0838354	9.89271	0.119001	-0.521872	1.22724	-0.00630998	-0.000845838	0.0989273	1	3.64152e-05	1.75075e-05	2.21107e-05	0.00728304	0.00350151	0.00442213	0	0	0	0	0.0775129	0.506194	-0.991111	33.8125	1	40962	4146277
32	-0.676601	-0.098663	9.78301	0.0923078	-0.520558	1.14493	-0.00676959	-0.000996622	0.0978297	1	4.90776e-05	-1.86265e-05	2.88014e-05	0.00981552	-0.00372531	0.00576028	0	0	0	0	0.0801092	0.511201	-0.999598	33.8125	1	40965	4146577
33	-0.812359	-0.0821301	9.76742	-0.0621083	-0.620792	1.10467	-0.00812378	-0.000824897	0.0976741	1	1.64718e-05	-1.16157e-06	2.32653e-05	0.00329435	-0.000232314	0.00465306	0	0	0	0	0.0765468	0.507169	-0.99058	33.8125	1	40968	4146877
34	-0.8315	-0.0458787	9.80886	-0.026477	-0.46768	1.05535	-0.00831124	-0.000466768	0.0980889	1	3.84691e-05	1.90217e-05	2.61126e-05	0.00769383	0.00380433	0.00522253	0	0	0	0	0.0782246	0.507333	-1.00069	33.8125	1	40972	4147277
35	-0.728982	-0.107782	9.74967	0.0330905	-0.498428	0.873934	-0.00729474	-0.00108896	0.0974962	1	5.63131e-05	-2.53562e-05	1.134e-05	0.0112626	-0.00507125	0.002268	0	0	0	0	0.0789249	0.511024	-0.98899	33.8125	1	40975	4147577
36	-0.805079	-0.120973	9.82266	-0.0502018	-0.530857	1.09818	-0.00804815	-0.00122019	0.0982267	1	5.22268e-05	1.32613e-05	1.27037e-05	0.0104454	0.00265225	0.00254075	0	0	0	0	0.0772344	0.509771	-1.00012	33.8125	1	40978	4147877
