frame_id,imu_idx,accel_x,accel_y,accel_z,free_accel_x,free_accel_y,free_accel_z,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z,rate_x,rate_y,rate_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature,status_byte,packet_counter,time_fine
1,1,-0.603101,0.00434062,9.77258,0.988444,0.588943,0.99516,-0.0060348,2.80413e-05,0.0977256,1,7.76314e-05,-1.94237e-05,1.58898e-05,0.0155263,-0.00388474,0.00317795,0,0,0,0,0.438129,0.0988845,-1.0291,34.625,3,54028,58444592
1,2,-0.551667,-0.0421127,7.33991,0.988444,0.588943,0.99516,-0.00551904,-0.000426667,0.0733989,1,3.59005e-05,-1.62476e-05,2.44028e-05,0.0071801,-0.00324952,0.00488057,0,0,0,0,0.0289782,0.48281,-1.02525,34.6875,1,57309,58774146
2,1,-0.551667,-0.0421127,7.33991,0.988444,0.588943,0.99516,-0.00551904,-0.000426667,0.0733989,1,3.59005e-05,-1.62476e-05,2.44028e-05,0.0071801,-0.00324952,0.00488057,0,0,0,0,0.0289782,0.48281,-1.02525,34.6875,1,57309,58774146
2,2,-0.728307,-0.0465957,9.78139,0.131941,-0.46179,1.01942,-0.0072838,-0.000474241,0.0978138,1,4.15072e-05,-3.75898e-06,1.12651e-05,0.00830145,-0.000751796,0.00225301,0,0,0,0,0.0298379,0.483841,-1.02876,34.6875,1,57310,58774246
3,1,-0.728307,-0.0465957,9.78139,0.131941,-0.46179,1.01942,-0.0072838,-0.000474241,0.0978138,1,4.15072e-05,-3.75898e-06,1.12651e-05,0.00830145,-0.000751796,0.00225301,0,0,0,0,0.0298379,0.483841,-1.02876,34.6875,1,57310,58774246
3,2,-0.732734,-0.0458221,9.78651,0.121805,-0.465884,1.03069,-0.00732863,-0.000464599,0.097865,1,3.2492e-05,-6.61248e-06,1.20327e-06,0.00649839,-0.0013225,0.000240655,0,0,0,0,0.0307916,0.482875,-1.0298,34.6875,1,57311,58774346
4,1,-0.732734,-0.0458221,9.78651,0.121805,-0.465884,1.03069,-0.00732863,-0.000464599,0.097865,1,3.2492e-05,-6.61248e-06,1.20327e-06,0.00649839,-0.0013225,0.000240655,0,0,0,0,0.0307916,0.482875,-1.0298,34.6875,1,57311,58774346
4,2,-0.731577,-0.0284318,9.78732,0.136113,-0.442918,1.02618,-0.00731504,-0.000294845,0.0978732,1,5.27352e-05,3.66403e-06,1.39753e-05,0.010547,0.000732806,0.00279507,0,0,0,0,0.0294257,0.480421,-1.02833,34.6875,1,57312,58774446
7,1,-0.731577,-0.0284318,9.78732,0.136113,-0.442918,1.02618,-0.00731504,-0.000294845,0.0978732,1,5.27352e-05,3.66403e-06,1.39753e-05,0.010547,0.000732806,0.00279507,0,0,0,0,0.0294257,0.480421,-1.02833,34.6875,1,57312,58774446
7,2,-0.736835,-0.0400777,9.78726,0.123632,-0.457594,1.03123,-0.00736912,-0.00041235,0.0978725,1,5.78278e-05,-3.99716e-06,1.72013e-05,0.0115656,-0.000799432,0.00344026,0,0,0,0,0.0275913,0.479407,-1.02532,34.6875,1,57313,58774546
8,1,-0.736835,-0.0400777,9.78726,0.123632,-0.457594,1.03123,-0.00736912,-0.00041235,0.0978725,1,5.78278e-05,-3.99716e-06,1.72013e-05,0.0115656,-0.000799432,0.00344026,0,0,0,0,0.0275913,0.479407,-1.02532,34.6875,1,57313,58774546
8,2,-0.756524,-0.0445742,9.7877,0.102817,-0.46377,1.03056,-0.00756652,-0.000458879,0.0978768,1,6.58184e-05,-6.60326e-06,1.67433e-05,0.0131637,-0.00132065,0.00334867,0,0,0,0,0.0275671,0.480871,-1.02528,34.6875,1,57314,58774646
9,1,-0.756524,-0.0445742,9.7877,0.102817,-0.46377,1.03056,-0.00756652,-0.000458879,0.0978768,1,6.58184e-05,-6.60326e-06,1.67433e-05,0.0131637,-0.00132065,0.00334867,0,0,0,0,0.0275671,0.480871,-1.02528,34.6875,1,57314,58774646
9,2,-0.746376,-0.0250399,9.79017,0.11629,-0.44418,1.0293,-0.00746676,-0.000262794,0.0979015,1,6.26426e-05,-1.53426e-05,8.6594e-06,0.0125285,-0.00306852,0.00173188,0,0,0,0,0.0299442,0.481835,-1.02578,34.6875,1,57315,58774746
10,1,-0.746376,-0.0250399,9.79017,0.11629,-0.44418,1.0293,-0.00746676,-0.000262794,0.0979015,1,6.26426e-05,-1.53426e-05,8.6594e-06,0.0125285,-0.00306852,0.00173188,0,0,0,0,0.0299442,0.481835,-1.02578,34.6875,1,57315,58774746
10,2,-0.737436,-0.0120468,9.79123,0.126061,-0.43587,1.02986,-0.00737492,-0.000130405,0.0979123,1,4.97382e-05,-2.82961e-06,1.33645e-05,0.00994764,-0.000565923,0.00267291,0,0,0,0,0.0298868,0.482359,-1.02779,34.6875,1,57316,58774846
11,1,-0.737436,-0.0120468,9.79123,0.126061,-0.43587,1.02986,-0.00737492,-0.000130405,0.0979123,1,4.97382e-05,-2.82961e-06,1.33645e-05,0.00994764,-0.000565923,0.00267291,0,0,0,0,0.0298868,0.482359,-1.02779,34.6875,1,57316,58774846
11,2,-0.722927,-0.0290847,9.791,0.132844,-0.450166,1.02779,-0.00723102,-0.00029928,0.0979098,1,4.16543e-05,-8.98736e-06,1.90772e-05,0.00833086,-0.00179747,0.00381544,0,0,0,0,0.0293687,0.48239,-1.0293,34.6875,1,57317,58774946
12,1,-0.722927,-0.0290847,9.791,0.132844,-0.450166,1.02779,-0.00723102,-0.00029928,0.0979098,1,4.16543e-05,-8.98736e-06,1.90772e-05,0.00833086,-0.00179747,0.00381544,0,0,0,0,0.0293687,0.48239,-1.0293,34.6875,1,57317,58774946
12,2,-0.719047,-0.0454025,9.79151,0.140208,-0.467191,1.02974,-0.00719299,-0.000464782,0.0979149,1,5.37391e-05,-1.29307e-05,1.62368e-05,0.0107478,-0.00258615,0.00324736,0,0,0,0,0.02797,0.480442,-1.02883,34.6875,1,57318,58775046
10,1,-0.719047,-0.0454025,9.79151,0.140208,-0.467191,1.02974,-0.00719299,-0.000464782,0.0979149,1,5.37391e-05,-1.29307e-05,1.62368e-05,0.0107478,-0.00258615,0.00324736,0,0,0,0,0.02797,0.480442,-1.02883,34.6875,1,57318,58775046
10,2,-0.715931,-0.0496964,9.78399,0.142454,-0.477365,1.02268,-0.0071639,-0.000508784,0.0978395,1,6.02119e-05,-2.35027e-05,2.6434e-06,0.0120424,-0.00470055,0.000528681,0,0,0,0,0.029438,0.480412,-1.02783,34.6875,1,57319,58775146
14,1,-0.715931,-0.0496964,9.78399,0.142454,-0.477365,1.02268,-0.0071639,-0.000508784,0.0978395,1,6.02119e-05,-2.35027e-05,2.6434e-06,0.0120424,-0.00470055,0.000528681,0,0,0,0,0.029438,0.480412,-1.02783,34.6875,1,57319,58775146
14,2,-0.748504,-0.0367173,9.78296,0.116472,-0.46382,1.02477,-0.00748626,-0.000377441,0.0978295,1,5.0798e-05,-6.34052e-06,2.19421e-05,0.0101596,-0.0012681,0.00438842,0,0,0,0,0.0294551,0.482327,-1.02576,34.6875,1,57320,58775246
15,1,-0.748504,-0.0367173,9.78296,0.116472,-0.46382,1.02477,-0.00748626,-0.000377441,0.0978295,1,5.0798e-05,-6.34052e-06,2.19421e-05,0.0101596,-0.0012681,0.00438842,0,0,0,0,0.0294551,0.482327,-1.02576,34.6875,1,57320,58775246
