frame_id,imu_idx,accel_x,accel_y,accel_z,free_accel_x,free_accel_y,free_accel_z,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z,rate_x,rate_y,rate_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature,status_byte,packet_counter,time_fine
1,1,-0.705856,-0.0407664,9.78724,-0.219149,-1.85694,0.956429,-0.00706202,-0.000416009,0.0978722,1,4.14663e-05,-1.77303e-05,1.61807e-05,0.00829327,-0.00354607,0.00323614,0,0,0,0,0.0434505,0.320137,-1.15873,33.375,3,44593,37425286
1,2,-0.523053,-0.0405805,7.33175,-0.219149,-1.85694,0.956429,-0.00523041,-0.000410895,0.0733175,1,3.44143e-05,7.8957e-07,4.15173e-06,0.00688285,0.000157914,0.000830346,0,0,0,0,0.0627737,0.515211,-0.997409,34.125,1,49902,44511264
2,1,-0.523053,-0.0405805,7.33175,-0.219149,-1.85694,0.956429,-0.00523041,-0.000410895,0.0733175,1,3.44143e-05,7.8957e-07,4.15173e-06,0.00688285,0.000157914,0.000830346,0,0,0,0,0.0627737,0.515211,-0.997409,34.125,1,49902,44511264
2,2,-0.684931,-0.0743304,9.78763,0.092594,-0.5247,1.001,-0.00685184,-0.000752267,0.097876,1,4.50164e-05,-1.30181e-05,1.10605e-05,0.00900327,-0.00260363,0.0022121,0,0,0,0,0.0619178,0.513214,-0.994419,34.125,1,49903,44511364
3,1,-0.684931,-0.0743304,9.78763,0.092594,-0.5247,1.001,-0.00685184,-0.000752267,0.097876,1,4.50164e-05,-1.30181e-05,1.10605e-05,0.00900327,-0.00260363,0.0022121,0,0,0,0,0.0619178,0.513214,-0.994419,34.125,1,49903,44511364
3,2,-0.683485,-0.0703017,9.7795,0.0932175,-0.520845,0.996408,-0.0068341,-0.000710041,0.097795,1,3.46135e-05,3.68988e-06,1.85557e-05,0.0069227,0.000737975,0.00371115,0,0,0,0,0.0610865,0.511199,-0.990419,34.125,1,49904,44511464
4,1,-0.683485,-0.0703017,9.7795,0.0932175,-0.520845,0.996408,-0.0068341,-0.000710041,0.097795,1,3.46135e-05,3.68988e-06,1.85557e-05,0.0069227,0.000737975,0.00371115,0,0,0,0,0.0610865,0.511199,-0.990419,34.125,1,49904,44511464
4,2,-0.679526,-0.0763227,9.78384,0.0988627,-0.526355,0.988189,-0.0067965,-0.000773335,0.0978382,1,5.09676e-05,-6.43368e-06,9.92773e-06,0.0101935,-0.00128674,0.00198555,0,0,0,0,0.0640677,0.510624,-0.98691,34.125,1,49905,44511564
7,1,-0.679526,-0.0763227,9.78384,0.0988627,-0.526355,0.988189,-0.0067965,-0.000773335,0.0978382,1,5.09676e-05,-6.43368e-06,9.92773e-06,0.0101935,-0.00128674,0.00198555,0,0,0,0,0.0640677,0.510624,-0.98691,34.125,1,49905,44511564
7,2,-0.682277,-0.0701913,9.79001,0.0928116,-0.518233,0.99301,-0.00682439,-0.000711975,0.0978999,1,4.92855e-05,-8.4827e-06,3.02104e-05,0.0098571,-0.00169654,0.00604208,0,0,0,0,0.0654503,0.513548,-0.987357,34.125,1,49906,44511664
8,1,-0.682277,-0.0701913,9.79001,0.0928116,-0.518233,0.99301,-0.00682439,-0.000711975,0.0978999,1,4.92855e-05,-8.4827e-06,3.02104e-05,0.0098571,-0.00169654,0.00604208,0,0,0,0,0.0654503,0.513548,-0.987357,34.125,1,49906,44511664
8,2,-0.675418,-0.0794156,9.78413,0.0978494,-0.527452,0.988668,-0.00675583,-0.000803313,0.0978411,1,4.60669e-05,-8.49001e-06,1.05071e-05,0.00921339,-0.001698,0.00210143,0,0,0,0,0.0662858,0.516042,-0.990841,34.125,1,49907,44511764
9,1,-0.675418,-0.0794156,9.78413,0.0978494,-0.527452,0.988668,-0.00675583,-0.000803313,0.0978411,1,4.60669e-05,-8.49001e-06,1.05071e-05,0.00921339,-0.001698,0.00210143,0,0,0,0,0.0662858,0.516042,-0.990841,34.125,1,49907,44511764
9,2,-0.681758,-0.073352,9.78897,0.0936253,-0.52942,0.993091,-0.00682192,-0.000742226,0.0978894,1,4.29657e-05,-2.23087e-05,2.15434e-05,0.00859314,-0.00446175,0.00430867,0,0,0,0,0.0652899,0.513665,-0.993919,34.125,1,49908,44511864
10,1,-0.681758,-0.073352,9.78897,0.0936253,-0.52942,0.993091,-0.00682192,-0.000742226,0.0978894,1,4.29657e-05,-2.23087e-05,2.15434e-05,0.00859314,-0.00446175,0.00430867,0,0,0,0,0.0652899,0.513665,-0.993919,34.125,1,49908,44511864
10,2,-0.686985,-0.0755128,9.79034,0.0858182,-0.532849,0.996994,-0.00687112,-0.00076457,0.0979032,1,4.79948e-05,-6.48539e-06,3.22798e-06,0.00959896,-0.00129708,0.000645595,0,0,0,0,0.0649388,0.508755,-0.992006,34.125,1,49909,44511964
11,1,-0.686985,-0.0755128,9.79034,0.0858182,-0.532849,0.996994,-0.00687112,-0.00076457,0.0979032,1,4.79948e-05,-6.48539e-06,3.22798e-06,0.00959896,-0.00129708,0.000645595,0,0,0,0,0.0649388,0.508755,-0.992006,34.125,1,49909,44511964
11,2,-0.688562,-0.0708085,9.79244,0.0824286,-0.525572,0.999766,-0.00688932,-0.000716308,0.0979241,1,4.06411e-05,-1.90028e-05,1.91216e-05,0.00812823,-0.00380057,0.00382432,0,0,0,0,0.0626319,0.508703,-0.987957,34.125,1,49910,44512064
