frame_id,imu_idx,quat_w,quat_x,quat_y,quat_z,accel_x,accel_y,accel_z,free_accel_x,free_accel_y,free_accel_z,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z,rate_x,rate_y,rate_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature,status_byte,packet_counter,time_fine
1,1,-0.00857095,-0.0371871,0.00961777,0.999225,-0.731924,-0.0731918,9.78219,-0.159822,0.642392,1.01538,-0.00732169,-0.000739872,0.0978216,1,3.99406e-05,-1.25822e-05,9.50908e-06,0.00798813,-0.00251643,0.00190182,-0.00857095,-0.0371871,0.00961777,0.999225,0.139912,-0.379725,-1.02624,33.25,3,18523,1905453
1,2,-0.00857095,-0.0371871,0.00961777,0.999225,-0.523802,-0.0274639,7.33966,-0.159822,0.642392,1.01538,-0.0052403,-0.000278776,0.0733964,1,2.67886e-05,-1.56424e-05,1.95392e-05,0.00535771,-0.00312848,0.00390785,-0.00857095,-0.0371871,0.00961777,0.999225,0.0093762,0.484329,-1.01906,33.375,1,30381,3092758
1,3,-0.00857095,-0.0371871,0.00961777,0.999225,-0.523802,-0.0274639,7.33966,-0.159822,0.642392,1.01538,-0.0052403,-0.000278776,0.0733964,1,2.67886e-05,-1.56424e-05,1.95392e-05,0.00535771,-0.00312848,0.00390785,-0.00857095,-0.0371871,0.00961777,0.999225,0.0093762,0.484329,-1.01906,33.375,1,30381,3092758
1,4,-0.00857095,-0.0371871,0.00961777,0.999225,-0.523802,-0.0274639,7.33966,-0.159822,0.642392,1.01538,-0.0052403,-0.000278776,0.0733964,1,2.67886e-05,-1.56424e-05,1.95392e-05,0.00535771,-0.00312848,0.00390785,-0.00857095,-0.0371871,0.00961777,0.999225,0.0093762,0.484329,-1.01906,33.375,1,30381,3092758
1,5,0.999363,-0.00184678,0.0356266,-5.44099e-05,-0.694353,-0.0536821,9.78772,0.139986,-0.494373,1.01342,-0.00694429,-0.000545993,0.0978771,1,4.5808e-05,-3.94718e-06,1.47185e-05,0.0091616,-0.000789436,0.00294371,0.999363,-0.00184678,0.0356266,-5.44099e-05,0.00894017,0.483818,-1.01756,33.375,1,30382,3092858
1,6,0.999363,-0.00184678,0.0356266,-5.44099e-05,-0.694353,-0.0536821,9.78772,0.139986,-0.494373,1.01342,-0.00694429,-0.000545993,0.0978771,1,4.5808e-05,-3.94718e-06,1.47185e-05,0.0091616,-0.000789436,0.00294371,0.999363,-0.00184678,0.0356266,-5.44099e-05,0.00894017,0.483818,-1.01756,33.375,1,30382,3092858
2,1,0.999363,-0.00184678,0.0356266,-5.44099e-05,-0.694353,-0.0536821,9.78772,0.139986,-0.494373,1.01342,-0.00694429,-0.000545993,0.0978771,1,4.5808e-05,-3.94718e-06,1.47185e-05,0.0091616,-0.000789436,0.00294371,0.999363,-0.00184678,0.0356266,-5.44099e-05,0.00894017,0.483818,-1.01756,33.375,1,30382,3092858
2,2,0.999364,-0.00180943,0.0356193,-3.94112e-05,-0.696887,-0.0379682,9.78584,0.135109,-0.477988,1.01233,-0.00696989,-0.000387298,0.0978583,1,3.7469e-05,-5.3288e-06,2.0288e-05,0.00749379,-0.00106576,0.0040576,0.999364,-0.00180943,0.0356193,-3.94112e-05,0.00909962,0.48081,-1.01308,33.375,1,30383,3092958
2,3,0.999364,-0.00180943,0.0356193,-3.94112e-05,-0.696887,-0.0379682,9.78584,0.135109,-0.477988,1.01233,-0.00696989,-0.000387298,0.0978583,1,3.7469e-05,-5.3288e-06,2.0288e-05,0.00749379,-0.00106576,0.0040576,0.999364,-0.00180943,0.0356193,-3.94112e-05,0.00909962,0.48081,-1.01308,33.375,1,30383,3092958
2,4,0.999364,-0.00180943,0.0356193,-3.94112e-05,-0.696887,-0.0379682,9.78584,0.135109,-0.477988,1.01233,-0.00696989,-0.000387298,0.0978583,1,3.7469e-05,-5.3288e-06,2.0288e-05,0.00749379,-0.00106576,0.0040576,0.999364,-0.00180943,0.0356193,-3.94112e-05,0.00909962,0.48081,-1.01308,33.375,1,30383,3092958
2,5,0.999364,-0.00177382,0.035605,-1.17353e-05,-0.701273,-0.0367151,9.79368,0.132183,-0.47603,1.01487,-0.00701551,-0.000374104,0.0979366,1,3.34268e-05,-1.42768e-05,2.89124e-05,0.00668536,-0.00285537,0.00578248,0.999364,-0.00177382,0.035605,-1.17353e-05,0.0102094,0.479249,-1.00807,33.375,1,30384,3093058
2,6,0.999364,-0.00177382,0.035605,-1.17353e-05,-0.701273,-0.0367151,9.79368,0.132183,-0.47603,1.01487,-0.00701551,-0.000374104,0.0979366,1,3.34268e-05,-1.42768e-05,2.89124e-05,0.00668536,-0.00285537,0.00578248,0.999364,-0.00177382,0.035605,-1.17353e-05,0.0102094,0.479249,-1.00807,33.375,1,30384,3093058
2,7,0.999364,-0.00177382,0.035605,-1.17353e-05,-0.701273,-0.0367151,9.79368,0.132183,-0.47603,1.01487,-0.00701551,-0.000374104,0.0979366,1,3.34268e-05,-1.42768e-05,2.89124e-05,0.00668536,-0.00285537,0.00578248,0.999364,-0.00177382,0.035605,-1.17353e-05,0.0102094,0.479249,-1.00807,33.375,1,30384,3093058
2,8,0.999365,-0.00173398,0.0355943,-7.8932e-06,-0.709135,-0.0366214,9.77847,0.12306,-0.475408,0.998541,-0.00709344,-0.000373983,0.0977845,1,3.93446e-05,-1.07234e-05,5.2173e-06,0.00786893,-0.00214468,0.00104346,0.999365,-0.00173398,0.0355943,-7.8932e-06,0.0121305,0.481645,-1.00651,33.375,1,30385,3093158
2,9,0.999365,-0.00173398,0.0355943,-7.8932e-06,-0.709135,-0.0366214,9.77847,0.12306,-0.475408,0.998541,-0.00709344,-0.000373983,0.0977845,1,3.93446e-05,-1.07234e-05,5.2173e-06,0.00786893,-0.00214468,0.00104346,0.999365,-0.00173398,0.0355943,-7.8932e-06,0.0121305,0.481645,-1.00651,33.375,1,30385,3093158
