frame_id,imu_idx,accel_x,accel_y,accel_z,free_accel_x,free_accel_y,free_accel_z,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z,rate_x,rate_y,rate_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature,status_byte,packet_counter,time_fine
22866,1,-0.701478,-0.0411645,9.78443,-0.266358,-1.70266,0.96645,-0.00701721,-0.000420281,0.0978441,1,4.26005e-05,-1.25339e-05,2.13349e-05,0.00852009,-0.00250677,0.00426698,0,0,0,0,0.0426909,0.310493,-1.13722,33.125,3,10024,20856748
22866,2,-0.530364,-0.0810669,7.33398,-0.266358,-1.70266,0.96645,-0.0053027,-0.000816509,0.0733398,1,3.91585e-05,6.28808e-06,9.14905e-06,0.0078317,0.00125762,0.00182981,0,0,0,0,0.0801864,0.521264,-0.989273,33.5625,1,18072,28216637
22866,3,-0.530364,-0.0810669,7.33398,-0.266358,-1.70266,0.96645,-0.0053027,-0.000816509,0.0733398,1,3.91585e-05,6.28808e-06,9.14905e-06,0.0078317,0.00125762,0.00182981,0,0,0,0,0.0801864,0.521264,-0.989273,33.5625,1,18072,28216637
22866,4,-0.674632,-0.0938044,9.78771,0.0961554,-0.485217,1.00043,-0.0067478,-0.00094736,0.097877,1,4.62403e-05,-7.77465e-06,1.95762e-05,0.00924806,-0.00155493,0.00391523,0,0,0,0,0.0786368,0.523281,-0.992252,33.5625,1,18073,28216737
1,1,-0.674632,-0.0938044,9.78771,0.0961554,-0.485217,1.00043,-0.0067478,-0.00094736,0.097877,1,4.62403e-05,-7.77465e-06,1.95762e-05,0.00924806,-0.00155493,0.00391523,0,0,0,0,0.0786368,0.523281,-0.992252,33.5625,1,18073,28216737
1,2,-0.679299,-0.0820108,9.79191,0.0933587,-0.475362,1.00493,-0.00679288,-0.000830119,0.097919,1,4.94923e-05,3.92993e-07,2.34097e-05,0.00989847,7.85986e-05,0.00468195,0,0,0,0,0.0775716,0.522883,-0.996801,33.5625,1,18074,28216837
1,3,-0.679299,-0.0820108,9.79191,0.0933587,-0.475362,1.00493,-0.00679288,-0.000830119,0.097919,1,4.94923e-05,3.92993e-07,2.34097e-05,0.00989847,7.85986e-05,0.00468195,0,0,0,0,0.0775716,0.522883,-0.996801,33.5625,1,18074,28216837
1,4,-0.694504,-0.0804233,9.78932,0.0762343,-0.476185,1.0129,-0.00694658,-0.000812176,0.097893,1,3.87487e-05,-8.09321e-06,2.56634e-05,0.00774973,-0.00161864,0.00513269,0,0,0,0,0.0761643,0.519977,-0.997365,33.5625,1,18075,28216937
2,1,-0.694504,-0.0804233,9.78932,0.0762343,-0.476185,1.0129,-0.00694658,-0.000812176,0.097893,1,3.87487e-05,-8.09321e-06,2.56634e-05,0.00774973,-0.00161864,0.00513269,0,0,0,0,0.0761643,0.519977,-0.997365,33.5625,1,18075,28216937
2,2,-0.685578,-0.08876,9.78715,0.0880035,-0.485505,1.00731,-0.00685849,-0.000899739,0.0978712,1,6.14523e-05,-1.39272e-05,8.03546e-06,0.0122905,-0.00278544,0.00160709,0,0,0,0,0.0753411,0.517474,-0.993376,33.5625,1,18076,28217037
2,3,-0.685578,-0.08876,9.78715,0.0880035,-0.485505,1.00731,-0.00685849,-0.000899739,0.0978712,1,6.14523e-05,-1.39272e-05,8.03546e-06,0.0122905,-0.00278544,0.00160709,0,0,0,0,0.0753411,0.517474,-0.993376,33.5625,1,18076,28217037
2,4,-0.687586,-0.0888869,9.7831,0.0858294,-0.485801,1.00255,-0.00688045,-0.00089711,0.0978306,1,4.05424e-05,-2.36609e-05,2.24394e-05,0.00810849,-0.00473218,0.00448789,0,0,0,0,0.075399,0.518396,-0.990325,33.5625,1,18077,28217137
3,1,-0.687586,-0.0888869,9.7831,0.0858294,-0.485801,1.00255,-0.00688045,-0.00089711,0.0978306,1,4.05424e-05,-2.36609e-05,2.24394e-05,0.00810849,-0.00473218,0.00448789,0,0,0,0,0.075399,0.518396,-0.990325,33.5625,1,18077,28217137
3,2,-0.672993,-0.0829818,9.79458,0.101543,-0.478433,1.00705,-0.00673223,-0.000840003,0.0979455,1,5.04535e-05,-1.19638e-05,2.23964e-05,0.0100907,-0.00239275,0.00447927,0,0,0,0,0.0782781,0.520305,-0.989286,33.5625,1,18078,28217237
3,3,-0.672993,-0.0829818,9.79458,0.101543,-0.478433,1.00705,-0.00673223,-0.000840003,0.0979455,1,5.04535e-05,-1.19638e-05,2.23964e-05,0.0100907,-0.00239275,0.00447927,0,0,0,0,0.0782781,0.520305,-0.989286,33.5625,1,18078,28217237
3,4,-0.68089,-0.0800458,9.79296,0.0914762,-0.479567,1.00247,-0.00681116,-0.000808299,0.0979294,1,3.89628e-05,-1.16823e-05,1.53968e-05,0.00779256,-0.00233647,0.00307936,0,0,0,0,0.0795824,0.522804,-0.993277,33.5625,1,18079,28217337
7,1,-0.68089,-0.0800458,9.79296,0.0914762,-0.479567,1.00247,-0.00681116,-0.000808299,0.0979294,1,3.89628e-05,-1.16823e-05,1.53968e-05,0.00779256,-0.00233647,0.00307936,0,0,0,0,0.0795824,0.522804,-0.993277,33.5625,1,18079,28217337
7,2,-0.685787,-0.0884052,9.78547,0.0805896,-0.484914,0.997345,-0.00686198,-0.000891634,0.0978543,1,3.72289e-05,-2.1184e-05,2.15632e-05,0.00744579,-0.00423681,0.00431265,0,0,0,0,0.078501,0.52338,-0.997805,33.5625,1,18080,28217437
7,3,-0.685787,-0.0884052,9.78547,0.0805896,-0.484914,0.997345,-0.00686198,-0.000891634,0.0978543,1,3.72289e-05,-2.1184e-05,2.15632e-05,0.00744579,-0.00423681,0.00431265,0,0,0,0,0.078501,0.52338,-0.997805,33.5625,1,18080,28217437
