frame_id,accel_x,accel_y,accel_z,free_accel_x,free_accel_y,free_accel_z,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z,rate_x,rate_y,rate_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature,status_byte,packet_counter,time_fine
35,-0.981817,-0.146441,9.73356,-0.323027,-0.601032,0.98728,-0.00981373,-0.00147271,0.0973359,1,3.91567e-05,2.22417e-05,3.45873e-05,0.00783133,0.00444834,0.00691746,0,0,0,0,0.0792346,0.476451,-1.02057,34.8125,1,25106,2559270
36,-0.992423,0.0907353,9.80253,-0.350384,-0.364216,1.06399,-0.0099279,0.000903242,0.098025,1,1.9446e-05,-1.85929e-05,1.50409e-05,0.0038892,-0.00371858,0.00300818,0,0,0,0,0.0824268,0.480406,-1.02504,34.8125,1,25110,2559670
37,-0.688284,-0.0414689,9.7932,0.00522144,-0.504679,1.02777,-0.00687645,-0.000415487,0.0979325,1,1.62793e-06,3.25144e-05,3.4863e-05,0.000325586,0.00650289,0.0069726,0,0,0,0,0.0811633,0.476913,-1.02006,34.8125,1,25113,2559970
38,-1.14098,0.113892,9.80409,-0.441666,-0.444367,1.06819,-0.0114165,0.00113411,0.0980402,1,2.07929e-05,-3.40747e-05,3.18367e-05,0.00415859,-0.00681493,0.00636735,0,0,0,0,0.081029,0.481348,-1.02249,34.8125,1,25116,2560270
39,-0.826137,-0.142169,9.73479,-0.155335,-0.748007,0.999397,-0.00827946,-0.00140969,0.0973465,1,-6.523e-05,-9.35352e-05,4.20339e-05,-0.013046,-0.018707,0.00840679,0,0,0,0,0.080593,0.480837,-1.02098,34.8125,1,25120,2560670
40,-0.729624,-0.252019,9.74894,-0.0474324,-0.605792,0.974632,-0.00728794,-0.00252824,0.0974898,1,3.85415e-05,4.15811e-05,3.64777e-05,0.00770831,0.00831622,0.00729555,0,0,0,0,0.0820482,0.479371,-1.02153,34.8125,1,25123,2560970
41,-0.967825,-0.0964741,9.78848,-0.282743,-0.50082,1.03384,-0.00966788,-0.000973822,0.0978858,1,4.20424e-05,5.25563e-05,4.39305e-05,0.00840847,0.0105113,0.0087861,0,0,0,0,0.0806461,0.479835,-1.01949,34.8125,1,25126,2561270
42,-0.697488,-0.173134,9.83456,0.0135778,-0.649191,1.0853,-0.00697503,-0.00174349,0.0983454,1,5.96679e-05,-1.30984e-06,3.00819e-05,0.0119336,-0.000261968,0.00601638,0,0,0,0,0.0811515,0.478368,-1.01952,34.8125,1,25130,2561670
43,-0.71161,-0.123068,9.81475,-0.0111766,-0.580902,1.05626,-0.00712221,-0.00124493,0.0981469,1,7.04452e-05,-3.14979e-05,2.94981e-05,0.014089,-0.00629958,0.00589963,0,0,0,0,0.0819547,0.482813,-1.02297,34.8125,1,25133,2561970
44,-0.532294,-0.032015,9.79293,0.178202,-0.509858,1.02382,-0.00532341,-0.000332606,0.0979292,1,6.24079e-05,-2.50911e-06,2.18601e-05,0.0124816,-0.000501821,0.00437203,0,0,0,0,0.0816369,0.478842,-1.01901,34.8125,1,25136,2562270
45,-0.737446,-0.0492864,9.77382,-0.0263067,-0.527205,1.01307,-0.0073787,-0.000508003,0.0977378,1,7.59512e-05,-2.17688e-05,1.98054e-05,0.0151902,-0.00435375,0.00396109,0,0,0,0,0.080584,0.478435,-1.02306,34.8125,1,25140,2562670
46,-0.861407,-0.128585,9.78383,-0.147983,-0.601363,1.02889,-0.00862127,-0.00130346,0.0978375,1,8.82391e-05,-3.70346e-05,1.96439e-05,0.0176478,-0.00740693,0.00392879,0,0,0,0,0.0797128,0.480304,-1.01796,34.8125,1,25143,2562970
47,-0.815875,-0.0589057,9.7858,-0.114097,-0.546189,1.02814,-0.00816268,-0.000604857,0.0978576,1,7.81863e-05,-2.02471e-05,3.04823e-05,0.0156373,-0.00404942,0.00609647,0,0,0,0,0.0814727,0.479926,-1.02505,34.8125,1,25146,2563270
48,-0.73641,-0.0367634,9.79631,-0.0191413,-0.517595,1.03381,-0.0073676,-0.000383069,0.0979628,1,7.77375e-05,-1.79297e-05,1.38413e-05,0.0155475,-0.00358595,0.00276826,0,0,0,0,0.0815182,0.480856,-1.0225,34.8125,1,25150,2563670
49,-0.683954,-0.0560233,9.7829,0.0468384,-0.554519,1.01989,-0.00684256,-0.00057637,0.0978287,1,8.14573e-05,-1.55085e-05,1.45748e-05,0.0162915,-0.0031017,0.00291495,0,0,0,0,0.0815581,0.476972,-1.0236,34.8125,1,25153,2563970
50,-0.74455,-0.0709621,9.77537,-0.0120568,-0.567027,1.01396,-0.00744655,-0.000722972,0.0977535,1,6.81691e-05,-5.39988e-06,1.61111e-06,0.0136338,-0.00107998,0.000322221,0,0,0,0,0.0810618,0.480842,-1.02149,34.8125,1,25156,2564270
51,-0.781566,-0.0362676,9.77863,-0.0425994,-0.537624,1.0162,-0.00781715,-0.000380771,0.0977861,1,9.14633e-05,-7.63533e-06,1.32418e-05,0.0182927,-0.00152707,0.00264836,0,0,0,0,0.0801769,0.478385,-1.02003,34.8125,1,25160,2564670
52,-0.781048,-0.0557365,9.78727,-0.0413278,-0.572632,1.02226,-0.0078102,-0.000574552,0.0978727,1,8.78628e-05,1.4732e-06,-7.50787e-07,0.0175726,0.00029464,-0.000150157,0,0,0,0,0.0820155,0.479877,-1.02253,34.8125,1,25163,2564970
53,-0.782331,-0.0227826,9.78891,-0.0409619,-0.5341,1.02204,-0.00782333,-0.000242694,0.0978891,1,7.44629e-05,-1.56073e-07,1.8567e-05,0.0148926,-3.12147e-05,0.0037134,0,0,0,0,0.0787986,0.47594,-1.01906,34.8125,1,25166,2565270
54,-0.805714,-0.0468824,9.78005,-0.0537933,-0.562729,1.01677,-0.00805535,-0.000482931,0.0978006,1,7.14417e-05,9.0917e-06,8.1918e-06,0.0142883,0.00181834,0.00163836,0,0,0,0,0.0810656,0.479876,-1.02202,34.8125,1,25170,2565670
55,-0.832934,-0.0506981,9.78022,-0.0873409,-0.563252,1.02359,-0.00833359,-0.000517915,0.0978018,1,5.60806e-05,-2.16959e-05,-2.11608e-06,0.0112161,-0.00433918,-0.000423216,0,0,0,0,0.0797537,0.47931,-1.01697,34.8125,1,25173,2565970
